"customer_id","recency_days","frequency_completed","monetary_net","whale_flag"
"15108",141,3,1150.75,"Other"
"16167",413,5,1149.87,"Other"
"17984",144,5,1148.69,"Other"
"13499",17,5,1146.96,"Other"
"16766",272,2,1145.60,"Other"
"13462",182,5,1145.60,"Other"
"14206",238,3,1145.21,"Other"
"12769",238,1,1143.60,"Other"
"14585",49,5,1143.27,"Other"
"17770",198,5,1143.27,"Other"
"16270",352,1,1141.24,"Other"
"15088",20,2,1140.27,"Other"
"12673",4,3,1140.02,"Other"
"14693",264,7,1139.86,"Other"
"13497",282,6,1139.83,"Other"
"12689",25,2,1139.61,"Other"
"18286",476,2,1138.43,"Other"
"17500",16,3,1138.00,"Other"
"15879",403,4,1137.80,"Other"
"16521",414,3,1136.36,"Other"
"13388",120,3,1135.70,"Other"
"14201",59,10,1134.14,"Other"
"15022",11,5,1133.44,"Other"
"16989",6,6,1133.25,"Other"
"15347",365,4,1132.30,"Other"
"14231",178,4,1131.97,"Other"
"15500",7,4,1131.56,"Other"
"13882",2,5,1131.28,"Other"
"15695",266,4,1131.04,"Other"
"17866",142,3,1131.00,"Other"
"18125",29,4,1130.10,"Other"
"17169",49,3,1129.88,"Other"
"15586",590,3,1128.66,"Other"
"14450",180,7,1128.44,"Other"
"14671",548,2,1127.45,"Other"
"17097",1,9,1126.86,"Other"
"16838",196,4,1126.66,"Other"
"17622",596,2,1125.17,"Other"
"13145",39,7,1124.77,"Other"
"14479",253,4,1124.71,"Other"
"16637",31,4,1124.59,"Other"
"12402",322,6,1124.15,"Other"
"14917",596,2,1123.75,"Other"
"17492",247,3,1122.42,"Other"
"13486",77,3,1122.41,"Other"
"15737",14,8,1121.21,"Other"
"13304",350,4,1120.79,"Other"
"13589",14,6,1120.74,"Other"
"17302",14,5,1119.93,"Other"
"16354",62,5,1119.46,"Other"
"12605",364,3,1117.45,"Other"
"15223",225,5,1117.10,"Other"
"16769",259,4,1117.05,"Other"
"17201",53,4,1117.00,"Other"
"13778",102,4,1116.54,"Other"
"12972",413,4,1115.95,"Other"
"12591",316,3,1114.95,"Other"
"13167",18,5,1113.15,"Other"
"14672",234,4,1113.14,"Other"
"17788",73,2,1112.95,"Other"
"16139",18,5,1111.15,"Other"
"14126",7,4,1109.96,"Other"
"15069",178,1,1109.53,"Other"
"15559",567,1,1109.40,"Other"
"15828",374,1,1108.82,"Other"
"17007",50,7,1107.60,"Other"
"13109",2,3,1107.58,"Other"
"15933",20,3,1107.46,"Other"
"17562",13,7,1107.38,"Other"
"14375",184,3,1106.82,"Other"
"14891",147,4,1106.73,"Other"
"15038",42,9,1106.63,"Other"
"13393",583,4,1105.85,"Other"
"13447",22,3,1104.23,"Other"
"16430",56,6,1102.94,"Other"
"16895",64,5,1102.90,"Other"
"17137",415,6,1099.81,"Other"
"13509",8,7,1099.72,"Other"
"16702",414,4,1099.58,"Other"
"14971",34,3,1097.98,"Other"
"15882",198,8,1096.31,"Other"
"17703",34,4,1094.84,"Other"
"16306",213,7,1094.72,"Other"
"12866",282,3,1092.35,"Other"
"14370",450,6,1092.13,"Other"
"16014",35,5,1091.03,"Other"
"14009",197,3,1090.23,"Other"
"17726",394,7,1089.56,"Other"
"12439",682,2,1089.18,"Other"
"17908",373,5,1088.82,"Other"
"16223",374,2,1087.05,"Other"
"14139",45,4,1086.80,"Other"
"16211",80,3,1086.34,"Other"
"13546",11,5,1086.24,"Other"
"18218",205,4,1086.14,"Other"
"17423",44,3,1084.17,"Other"
"14805",14,7,1082.55,"Other"
"14083",3,11,1082.19,"Other"
"14561",75,3,1080.76,"Other"
"13744",94,2,1080.52,"Other"
"12394",63,2,1080.48,"Other"
"16298",22,7,1080.00,"Other"
"13726",38,2,1079.66,"Other"
"14343",420,4,1079.66,"Other"
"12354",231,1,1079.40,"Other"
"17477",612,2,1079.00,"Other"
"14352",156,4,1078.96,"Other"
"16183",66,4,1077.81,"Other"
"16188",44,5,1077.71,"Other"
"16071",44,4,1076.80,"Other"
"16805",173,4,1076.34,"Other"
"14080",32,5,1075.73,"Other"
"17366",391,2,1075.59,"Other"
"17828",8,4,1074.97,"Other"
"15912",177,9,1074.70,"Other"
"16231",378,4,1074.47,"Other"
"13567",427,4,1074.19,"Other"
"15254",126,3,1073.40,"Other"
"12639",238,3,1072.37,"Other"
"16955",184,6,1072.06,"Other"
"13467",10,2,1071.91,"Other"
"15745",8,4,1071.24,"Other"
"14484",49,4,1070.98,"Other"
"16884",37,4,1070.97,"Other"
"13521",0,3,1070.47,"Other"
"17871",204,5,1068.95,"Other"
"17854",184,6,1068.50,"Other"
"16386",28,3,1068.16,"Other"
"15436",11,3,1067.75,"Other"
"14948",22,6,1066.57,"Other"
"17522",1,5,1066.15,"Other"
"12475",53,2,1065.64,"Other"
"17277",227,2,1065.35,"Other"
"13959",78,6,1064.77,"Other"
"14966",14,6,1064.26,"Other"
"17849",217,8,1063.76,"Other"
"14411",310,1,1063.00,"Other"
"12434",84,3,1062.48,"Other"
"13727",28,8,1061.40,"Other"
"13295",359,4,1061.27,"Other"
"14102",4,5,1060.33,"Other"
"15574",177,6,1059.44,"Other"
"17421",385,3,1059.41,"Other"
"12717",150,3,1058.91,"Other"
"13856",168,11,1058.88,"Other"
"13607",39,2,1058.11,"Other"
"13853",8,1,1056.94,"Other"
"16278",22,3,1056.59,"Other"
"15238",28,3,1056.54,"Other"
"13140",107,5,1054.92,"Other"
"15977",16,2,1054.73,"Other"
"13656",164,4,1053.35,"Other"
"15886",59,4,1052.87,"Other"
"15855",136,6,1052.72,"Other"
"16642",4,3,1051.46,"Other"
"16593",50,8,1051.24,"Other"
"13065",372,5,1050.10,"Other"
"14947",71,6,1049.79,"Other"
"13775",590,1,1049.66,"Other"
"15626",74,3,1049.37,"Other"
"17934",51,3,1049.15,"Other"
"16391",400,4,1048.86,"Other"
"15763",31,2,1048.67,"Other"
"16728",45,4,1048.28,"Other"
"13791",42,2,1047.68,"Other"
"14488",50,1,1047.43,"Other"
"17474",599,1,1047.00,"Other"
"15407",33,4,1046.74,"Other"
"17555",19,5,1045.74,"Other"
"18130",8,3,1045.74,"Other"
"14734",415,4,1045.47,"Other"
"13835",24,7,1044.82,"Other"
"15464",337,1,1044.65,"Other"
"12691",27,6,1044.40,"Other"
"15026",79,5,1044.09,"Other"
"15969",2,5,1043.85,"Other"
"17727",8,1,1042.55,"Other"
"15801",45,3,1042.19,"Other"
"15645",18,3,1042.15,"Other"
"14108",30,4,1041.21,"Other"
"16991",420,1,1041.21,"Other"
"16261",16,6,1041.16,"Other"
"13613",452,5,1039.85,"Other"
"17042",2,5,1036.58,"Other"
"17926",132,5,1035.49,"Other"
"16260",50,1,1035.45,"Other"
"15171",324,1,1034.50,"Other"
"14248",317,3,1032.95,"Other"
"13235",211,1,1031.07,"Other"
"13873",119,8,1031.02,"Other"
"12630",9,2,1030.88,"Other"
"16198",74,2,1030.04,"Other"
"16418",44,5,1028.74,"Other"
"15333",207,1,1028.56,"Other"
"15639",133,3,1028.33,"Other"
"16682",4,5,1028.00,"Other"
"15887",406,3,1027.15,"Other"
"17749",177,3,1026.18,"Other"
"13602",64,4,1025.17,"Other"
"14475",71,4,1025.12,"Other"
"17310",386,2,1025.10,"Other"
"14204",1,4,1024.83,"Other"
"12648",154,4,1024.00,"Other"
"15091",53,3,1023.11,"Other"
"15003",472,6,1022.03,"Other"
"12666",358,1,1020.98,"Other"
"16568",427,2,1020.90,"Other"
"15839",24,3,1020.74,"Other"
"18074",373,2,1019.44,"Other"
"13956",4,5,1019.27,"Other"
"12828",2,6,1018.71,"Other"
"16284",30,3,1018.48,"Other"
"12803",392,1,1017.81,"Other"
"16787",397,4,1017.53,"Other"
"15970",303,2,1017.32,"Other"
"13333",410,3,1015.74,"Other"
"14675",15,2,1015.58,"Other"
"18142",150,2,1014.90,"Other"
"16533",18,3,1014.19,"Other"
"17197",29,1,1013.01,"Other"
"12936",16,4,1012.90,"Other"
"17980",165,4,1012.72,"Other"
"14775",57,3,1011.90,"Other"
"12905",576,2,1011.82,"Other"
"13039",583,4,1010.73,"Other"
"17362",238,7,1010.54,"Other"
"16160",63,2,1009.45,"Other"
"16903",28,3,1009.45,"Other"
"13258",11,5,1009.43,"Other"
"16451",87,3,1009.40,"Other"
"12657",10,4,1008.06,"Other"
"16287",169,5,1006.98,"Other"
"13429",10,4,1006.80,"Other"
"15850",18,6,1006.75,"Other"
"15771",603,3,1006.54,"Other"
"13427",18,6,1006.53,"Other"
"14013",109,5,1006.22,"Other"
"12533",618,2,1005.99,"Other"
"13867",30,3,1005.09,"Other"
"12710",96,3,1004.57,"Other"
"18160",56,3,1003.88,"Other"
"17578",190,7,1003.73,"Other"
"13549",25,8,1003.72,"Other"
"16435",511,3,1003.07,"Other"
"16623",245,4,1002.49,"Other"
"12446",57,1,1002.31,"Other"
"16441",66,5,1002.23,"Other"
"15706",59,4,1001.81,"Other"
"12546",46,2,1001.50,"Other"
"14902",20,3,1000.27,"Other"
"15508",188,6,1000.27,"Other"
"14214",30,5,1000.23,"Other"
"18143",116,2,1000.16,"Other"
"16572",126,3,999.70,"Other"
"17205",53,3,999.35,"Other"
"17329",13,5,998.53,"Other"
"17631",1,7,998.49,"Other"
"17539",626,3,997.34,"Other"
"13857",392,6,997.01,"Other"
"17724",57,3,995.65,"Other"
"12640",23,3,994.58,"Other"
"17237",10,4,994.13,"Other"
"17299",11,6,993.23,"Other"
"14430",511,3,992.10,"Other"
"13559",512,2,990.00,"Other"
"13245",50,2,989.22,"Other"
"13292",38,5,987.79,"Other"
"16130",421,4,987.48,"Other"
"18237",2,5,987.10,"Other"
"13238",10,6,986.73,"Other"
"13439",254,3,986.61,"Other"
"13368",256,4,986.10,"Other"
"15176",596,1,985.09,"Other"
"12862",425,2,984.62,"Other"
"17144",0,2,984.57,"Other"
"12534",130,1,981.18,"Other"
"14230",435,3,979.80,"Other"
"17369",455,1,979.20,"Other"
"15132",17,5,977.93,"Other"
"17221",6,5,976.62,"Other"
"17456",364,2,975.56,"Other"
"14223",91,3,975.23,"Other"
"15951",0,3,974.52,"Other"
"17214",59,6,974.12,"Other"
"17958",116,2,973.88,"Other"
"17883",2,7,972.52,"Other"
"16009",21,4,972.11,"Other"
"15025",32,2,971.84,"Other"
"17100",17,2,971.74,"Other"
"15449",25,3,971.22,"Other"
"14454",375,5,970.70,"Other"
"18006",22,4,969.51,"Other"
"13223",199,6,969.12,"Other"
"15104",166,2,968.64,"Other"
"15208",0,6,968.02,"Other"
"16254",377,3,967.44,"Other"
"17405",0,3,967.22,"Other"
"15247",121,3,967.11,"Other"
"17123",161,3,966.67,"Other"
"13204",730,1,966.66,"Other"
"14138",1,2,965.88,"Other"
"16376",8,2,965.47,"Other"
"15084",379,2,965.20,"Other"
"13000",106,4,965.00,"Other"
"16699",379,7,964.90,"Other"
"14510",375,3,964.55,"Other"
"12716",3,2,963.49,"Other"
"15028",7,6,962.94,"Other"
"12580",246,2,962.90,"Other"
"15109",240,3,961.90,"Other"
"15156",0,3,961.49,"Other"
"14953",24,4,960.42,"Other"
"18192",71,1,957.97,"Other"
"15181",65,5,957.65,"Other"
"12464",9,8,957.05,"Other"
"16141",87,2,955.94,"Other"
"12990",30,7,955.50,"Other"
"17080",21,7,955.41,"Other"
"15535",172,6,955.12,"Other"
"15835",43,4,954.09,"Other"
"17189",105,5,953.63,"Other"
"13466",99,5,952.25,"Other"
"16535",4,2,952.04,"Other"
"17955",198,6,949.90,"Other"
"12767",375,1,949.82,"Other"
"17081",24,6,949.39,"Other"
"13046",30,3,949.25,"Other"
"15177",425,1,948.93,"Other"
"16227",218,3,948.82,"Other"
"14350",270,3,947.80,"Other"
"16763",184,2,947.75,"Other"
"12355",213,2,947.61,"Other"
"17516",14,6,947.50,"Other"
"12403",49,2,947.36,"Other"
"17356",311,5,946.47,"Other"
"16146",156,4,946.38,"Other"
"14157",19,5,946.24,"Other"
"17544",389,3,944.82,"Other"
"13261",268,2,944.10,"Other"
"17420",49,6,943.68,"Other"
"16199",391,7,942.75,"Other"
"13526",737,2,942.60,"Other"
"17604",216,6,942.38,"Other"
"15385",39,3,942.08,"Other"
"14958",146,6,941.99,"Other"
"13636",36,5,941.62,"Other"
"15268",478,3,941.25,"Other"
"13416",43,3,940.80,"Other"
"16203",58,6,940.09,"Other"
"16518",60,4,938.27,"Other"
"12616",84,3,937.35,"Other"
"17020",541,2,935.62,"Other"
"14629",3,2,935.46,"Other"
"13005",173,4,935.03,"Other"
"14615",393,5,934.26,"Other"
"15792",399,2,933.84,"Other"
"17298",100,5,933.32,"Other"
"15787",25,3,933.26,"Other"
"18154",2,5,932.60,"Other"
"18133",211,1,931.50,"Other"
"12396",673,1,931.43,"Other"
"13465",445,2,931.12,"Other"
"14924",245,3,931.01,"Other"
"15723",364,4,930.70,"Other"
"16861",59,5,928.89,"Other"
"12373",310,3,927.65,"Other"
"15243",73,2,927.28,"Other"
"17805",73,2,927.03,"Other"
"12728",70,5,926.17,"Other"
"13805",51,2,924.60,"Other"
"13936",170,3,924.36,"Other"
"18001",11,6,924.14,"Other"
"14326",234,3,923.98,"Other"
"16109",218,3,923.58,"Other"
"15654",8,2,922.53,"Other"
"13122",93,2,922.39,"Other"
"17472",190,4,922.35,"Other"
"13934",263,1,922.10,"Other"
"15576",37,1,921.37,"Other"
"15957",31,3,921.25,"Other"
"16136",59,4,921.08,"Other"
"14272",73,4,920.81,"Other"
"14605",373,4,920.71,"Other"
"17363",394,3,920.46,"Other"
"14140",3,2,920.05,"Other"
"13075",129,1,919.61,"Other"
"14460",109,9,919.60,"Other"
"12822",70,2,918.98,"Other"
"12368",627,1,917.70,"Other"
"14061",506,3,917.43,"Other"
"14015",52,1,917.34,"Other"
"12486",431,1,917.28,"Other"
"15707",34,4,916.98,"Other"
"14199",217,4,916.50,"Other"
"16643",245,2,915.56,"Other"
"17172",78,3,915.49,"Other"
"14839",417,3,915.28,"Other"
"14423",217,3,914.96,"Other"
"16216",266,1,914.93,"Other"
"16204",22,3,913.71,"Other"
"14549",310,4,913.60,"Other"
"15364",95,2,913.19,"Other"
"17812",12,7,911.99,"Other"
"14289",8,6,911.26,"Other"
"14568",423,1,909.50,"Other"
"14128",60,3,909.36,"Other"
"13038",79,3,908.46,"Other"
"16034",195,6,908.37,"Other"
"16947",235,4,906.31,"Other"
"14969",703,1,906.23,"Other"
"12642",24,3,905.26,"Other"
"15430",467,2,903.75,"Other"
"13573",49,6,903.07,"Other"
"18217",28,4,902.80,"Other"
"16975",413,3,902.42,"Other"
"16138",367,3,902.40,"Other"
"17176",201,3,902.32,"Other"
"17382",64,8,902.28,"Other"
"12994",3,3,902.22,"Other"
"13359",58,2,901.96,"Other"
"13548",95,3,901.44,"Other"
"17322",375,5,900.64,"Other"
"15511",11,5,900.53,"Other"
"12945",287,2,900.11,"Other"
"16834",227,2,898.96,"Other"
"15710",416,1,898.87,"Other"
"12998",492,3,897.38,"Other"
"12572",8,2,896.72,"Other"
"12679",51,4,896.67,"Other"
"15992",3,3,896.60,"Other"
"14714",23,4,896.40,"Other"
"16916",23,4,896.12,"Other"
"12503",583,1,896.00,"Other"
"14133",129,4,895.84,"Other"
"16122",72,6,895.62,"Other"
"17226",308,3,895.47,"Other"
"15211",59,2,894.41,"Other"
"14338",157,3,894.10,"Other"
"12811",261,4,893.90,"Other"
"17155",17,7,892.46,"Other"
"16784",19,5,892.33,"Other"
"13288",442,5,892.16,"Other"
"16442",1,5,891.98,"Other"
"15406",17,4,891.77,"Other"
"15393",15,5,891.34,"Other"
"13872",512,3,891.32,"Other"
"16361",9,4,891.21,"Other"
"15824",452,2,890.94,"Other"
"17987",184,5,889.92,"Other"
"14065",388,3,889.37,"Other"
"14813",369,4,888.91,"Other"
"17527",53,4,888.86,"Other"
"17537",29,2,887.67,"Other"
"14994",381,5,886.64,"Other"
"12722",84,4,886.33,"Other"
"12652",321,2,885.58,"Other"
"12915",148,4,885.20,"Other"
"17704",168,2,885.19,"Other"
"14933",443,4,885.00,"Other"
"17708",187,4,884.18,"Other"
"12785",2,3,883.31,"Other"
"14359",18,3,882.58,"Other"
"16387",322,5,882.46,"Other"
"15907",3,3,881.87,"Other"
"16385",59,5,881.35,"Other"
"16228",373,3,881.06,"Other"
"17143",416,2,880.97,"Other"
"17062",313,6,880.81,"Other"
"14141",2,4,879.03,"Other"
"14612",414,1,877.70,"Other"
"15653",92,2,877.44,"Other"
"17480",73,2,876.92,"Other"
"15900",23,4,876.67,"Other"
"17864",12,5,876.57,"Other"
"14681",70,6,875.15,"Other"
"16513",4,4,874.59,"Other"
"16657",9,4,874.43,"Other"
"17746",234,4,873.43,"Other"
"13166",281,2,873.43,"Other"
"15525",1,4,872.82,"Other"
"12462",1,2,872.01,"Other"
"17361",48,5,871.79,"Other"
"13200",18,4,870.09,"Other"
"17566",7,2,869.77,"Other"
"13376",98,3,869.76,"Other"
"12421",15,6,869.60,"Other"
"14753",86,2,869.51,"Other"
"16900",11,3,869.20,"Other"
"16948",138,7,868.77,"Other"
"16357",32,4,868.37,"Other"
"13937",168,2,867.38,"Other"
"17167",379,3,867.11,"Other"
"16567",193,2,865.60,"Other"
"14600",305,2,865.17,"Other"
"14931",4,4,864.68,"Other"
"12815",147,2,863.46,"Other"
"15809",35,7,862.88,"Other"
"12940",45,2,862.44,"Other"
"16668",14,13,862.42,"Other"
"12413",66,4,861.50,"Other"
"17358",302,5,861.01,"Other"
"12794",52,2,860.41,"Other"
"13339",200,1,860.12,"Other"
"13891",377,3,859.21,"Other"
"12874",384,2,858.42,"Other"
"15870",32,4,857.46,"Other"
"14551",17,7,856.64,"Other"
"17161",443,1,856.01,"Other"
"17064",58,3,855.45,"Other"
"15287",21,5,854.58,"Other"
"13945",394,2,854.15,"Other"
"14873",209,2,854.13,"Other"
"15266",337,5,852.21,"Other"
"16070",21,2,852.15,"Other"
"16020",16,3,851.01,"Other"
"14437",365,5,850.84,"Other"
"15244",64,3,850.18,"Other"
"16677",392,2,849.77,"Other"
"12675",553,2,849.55,"Other"
"15784",467,2,848.33,"Other"
"14202",380,3,847.76,"Other"
"13641",640,4,847.72,"Other"
"13487",57,5,846.87,"Other"
"16877",11,6,846.62,"Other"
"13970",385,2,846.55,"Other"
"13991",11,6,846.54,"Other"
"13996",385,2,845.76,"Other"
"14803",161,3,845.55,"Other"
"13221",239,2,844.86,"Other"
"14686",413,5,844.58,"Other"
"15264",63,2,844.20,"Other"
"14922",393,2,843.74,"Other"
"14342",20,6,843.74,"Other"
"18108",248,3,842.46,"Other"
"16344",157,4,842.42,"Other"
"16846",49,3,842.41,"Other"
"17638",646,2,842.40,"Other"
"16801",162,4,842.33,"Other"
"12878",17,2,841.64,"Other"
"14862",25,2,841.20,"Other"
"12541",29,3,841.18,"Other"
"12543",447,1,840.25,"Other"
"14645",156,3,840.24,"Other"
"13169",63,3,840.08,"Other"
"14355",365,3,840.05,"Other"
"13940",16,4,839.14,"Other"
"18141",360,2,838.57,"Other"
"15224",357,5,837.26,"Other"
"15832",253,1,836.79,"Other"
"14929",31,2,836.69,"Other"
"13795",387,4,836.30,"Other"
"16500",4,9,835.96,"Other"
"13386",413,2,835.46,"Other"
"17867",29,14,835.22,"Other"
"16737",52,2,835.20,"Other"
"15190",433,1,834.44,"Other"
"15469",42,3,834.40,"Other"
"16644",177,2,833.78,"Other"
"12903",428,1,833.53,"Other"
"15542",511,3,833.16,"Other"
"12545",74,2,832.39,"Other"
"16798",553,3,832.21,"Other"
"12801",477,1,831.87,"Other"
"14372",442,2,830.18,"Other"
"14851",22,3,829.41,"Other"
"12953",9,2,828.81,"Other"
"15617",395,3,828.55,"Other"
"17003",401,4,828.21,"Other"
"13681",17,4,827.83,"Other"
"17332",527,5,827.77,"Other"
"17045",112,5,827.68,"Other"
"13810",28,2,827.51,"Other"
"16747",24,2,826.96,"Other"
"13922",351,3,826.65,"Other"
"16494",296,1,826.53,"Other"
"17880",364,3,824.92,"Other"
"12550",78,1,824.83,"Other"
"14260",470,3,824.28,"Other"
"16264",437,2,823.53,"Other"
"15847",37,5,822.57,"Other"
"16680",42,3,821.45,"Other"
"16246",459,2,821.35,"Other"
"13893",297,1,821.10,"Other"
"16898",25,5,820.86,"Other"
"12891",185,11,819.50,"Other"
"16135",262,2,819.45,"Other"
"17683",385,3,819.01,"Other"
"14890",253,3,817.25,"Other"
"16362",31,6,816.96,"Other"
"15180",366,3,816.93,"Other"
"16943",211,3,816.73,"Other"
"17464",157,3,816.54,"Other"
"13514",73,4,815.90,"Other"
"15399",0,3,815.77,"Other"
"14556",595,3,815.69,"Other"
"15713",142,4,814.84,"Other"
"14624",56,6,814.07,"Other"
"17869",106,7,813.64,"Other"
"16621",51,4,813.48,"Other"
"16863",28,3,812.82,"Other"
"16460",27,3,811.23,"Other"
"15759",217,7,810.98,"Other"
"13350",15,2,810.72,"Other"
"15483",160,10,810.68,"Other"
"16624",80,2,810.57,"Other"
"13045",98,3,808.92,"Other"
"13479",197,4,808.50,"Other"
"14508",21,5,804.07,"Other"
"16469",23,5,803.90,"Other"
"15644",165,4,803.54,"Other"
"13637",51,3,803.05,"Other"
"14872",480,3,802.68,"Other"
"16164",16,3,802.53,"Other"
"12703",63,4,802.18,"Other"
"18265",71,2,801.51,"Other"
"16127",38,2,801.31,"Other"
"15314",198,3,800.65,"Other"
"17023",416,3,800.18,"Other"
"16048",85,4,800.09,"Other"
"13720",116,4,799.90,"Other"
"15766",63,3,799.66,"Other"
"12787",9,4,799.18,"Other"
"13041",450,4,799.13,"Other"
"16438",5,5,798.35,"Other"
"13389",10,3,797.96,"Other"
"17281",373,6,797.85,"Other"
"15637",52,5,797.59,"Other"
"16869",22,4,797.32,"Other"
"13513",126,3,796.99,"Other"
"15396",112,2,796.38,"Other"
"16952",108,5,795.83,"Other"
"13336",76,1,795.12,"Other"
"12713",0,1,794.55,"Other"
"17212",252,3,794.41,"Other"
"13175",553,2,793.10,"Other"
"13296",136,6,792.51,"Other"
"14022",224,2,792.15,"Other"
"12680",0,4,790.81,"Other"
"17251",362,3,790.28,"Other"
"14656",168,5,790.00,"Other"
"13016",72,3,789.89,"Other"
"16472",433,2,789.60,"Other"
"15448",312,2,788.81,"Other"
"17952",377,4,788.46,"Other"
"16661",539,4,788.31,"Other"
"13323",2,5,787.85,"Other"
"16468",73,3,787.52,"Other"
"14087",2,3,786.72,"Other"
"14463",97,4,786.57,"Other"
"16810",191,2,786.14,"Other"
"13770",421,4,785.37,"Other"
"15806",45,3,784.58,"Other"
"13595",516,3,784.48,"Other"
"15714",11,5,783.96,"Other"
"18248",113,2,783.02,"Other"
"16836",39,4,782.37,"Other"
"15304",60,9,782.30,"Other"
"15952",33,4,781.91,"Other"
"13544",39,6,781.70,"Other"
"17255",40,4,781.70,"Other"
"17817",3,6,781.45,"Other"
"15679",23,4,781.28,"Other"
"16155",381,5,781.05,"Other"
"15246",237,3,780.40,"Other"
"13212",8,3,779.33,"Other"
"14815",36,2,778.50,"Other"
"16958",434,1,778.49,"Other"
"13612",517,1,777.79,"Other"
"13965",454,3,777.66,"Other"
"16505",31,1,777.60,"Other"
"13563",83,2,777.53,"Other"
"15837",64,2,777.01,"Other"
"15794",735,2,777.00,"Other"
"17194",360,2,776.66,"Other"
"15743",15,4,775.96,"Other"
"13341",260,1,775.85,"Other"
"17482",486,2,775.64,"Other"
"15414",9,3,774.90,"Other"
"13502",16,5,774.60,"Other"
"15773",5,2,774.52,"Other"
"18058",9,3,774.06,"Other"
"18112",11,4,773.36,"Other"
"15092",214,3,773.16,"Other"
"15075",77,1,773.03,"Other"
"16961",115,3,773.01,"Other"
"16759",7,3,772.84,"Other"
"17349",178,5,772.41,"Other"
"16739",171,2,772.23,"Other"
"14997",45,4,771.38,"Other"
"14513",100,6,770.91,"Other"
"13781",250,3,770.88,"Other"
"14838",422,2,769.92,"Other"
"12965",88,1,769.81,"Other"
"16480",75,1,769.29,"Other"
"18228",49,2,769.20,"Other"
"12923",63,3,769.17,"Other"
"16978",77,3,768.88,"Other"
"13356",79,1,768.24,"Other"
"17801",450,3,767.48,"Other"
"13484",240,3,767.32,"Other"
"13712",246,2,766.42,"Other"
"15921",172,4,765.61,"Other"
"12991",22,3,764.82,"Other"
"14690",43,4,764.59,"Other"
"15239",9,2,764.34,"Other"
"17466",9,2,763.28,"Other"
"15428",14,4,762.75,"Other"
"15646",157,5,762.31,"Other"
"12410",300,3,761.46,"Other"
"13745",150,2,761.27,"Other"
"15066",31,1,760.59,"Other"
"17425",18,2,759.17,"Other"
"17495",7,3,759.07,"Other"
"13453",165,3,758.99,"Other"
"18246",23,3,758.82,"Other"
"15908",490,2,758.62,"Other"
"15568",2,3,758.29,"Other"
"13768",563,2,758.07,"Other"
"13034",54,3,756.82,"Other"
"14883",18,6,756.64,"Other"
"16411",18,4,756.39,"Other"
"14037",175,6,755.95,"Other"
"16392",269,3,755.45,"Other"
"15331",499,3,755.41,"Other"
"18104",36,1,754.64,"Other"
"14234",21,4,754.12,"Other"
"14176",296,5,753.56,"Other"
"18034",21,3,753.35,"Other"
"14998",169,4,753.18,"Other"
"15006",50,2,752.83,"Other"
"15107",310,9,752.60,"Other"
"13730",135,2,752.60,"Other"
"12772",59,1,752.47,"Other"
"13030",10,2,752.44,"Other"
"14247",277,5,750.61,"Other"
"14976",56,6,749.86,"Other"
"13598",46,5,749.21,"Other"
"14923",50,1,749.10,"Other"
"16972",382,2,749.00,"Other"
"12808",36,5,748.70,"Other"
"15656",44,4,748.50,"Other"
"13108",372,2,748.46,"Other"
"15137",520,2,747.55,"Other"
"15618",32,4,747.03,"Other"
"15533",18,3,746.92,"Other"
"17387",19,2,746.81,"Other"
"14942",401,4,746.56,"Other"
"17889",211,7,746.42,"Other"
"14050",31,2,746.36,"Other"
"12793",334,3,745.53,"Other"
"14228",437,3,745.50,"Other"
"12525",490,3,745.18,"Other"
"17579",4,4,744.58,"Other"
"12505",392,1,744.50,"Other"
"12871",83,3,744.02,"Other"
"13070",191,4,743.90,"Other"
"13354",70,1,743.53,"Other"
"17038",29,2,743.17,"Other"
"15420",433,6,743.00,"Other"
"14302",430,3,742.90,"Other"
"18275",577,2,741.85,"Other"
"13721",35,2,741.54,"Other"
"13713",407,3,740.76,"Other"
"15831",57,3,740.64,"Other"
"14104",154,5,740.53,"Other"
"17114",5,8,739.72,"Other"
"15720",23,2,739.22,"Other"
"17760",21,6,739.14,"Other"
"12697",20,3,739.02,"Other"
"15462",93,4,737.05,"Other"
"15070",372,3,737.05,"Other"
"15988",18,3,736.39,"Other"
"16806",102,4,736.21,"Other"
"17461",22,3,735.82,"Other"
"18190",191,5,735.67,"Other"
"13286",599,1,734.91,"Other"
"15938",111,9,734.81,"Other"
"17616",173,4,734.40,"Other"
"13575",22,5,732.07,"Other"
"13780",6,3,732.07,"Other"
"12696",434,2,731.91,"Other"
"14778",126,2,730.86,"Other"
"13452",258,3,729.80,"Other"
"12925",4,3,729.33,"Other"
"15872",14,4,729.25,"Other"
"17756",375,3,728.75,"Other"
"13950",10,4,728.56,"Other"
"17141",417,4,727.58,"Other"
"13236",24,2,727.27,"Other"
"16447",135,3,727.10,"Other"
"16075",502,2,726.98,"Other"
"16465",413,2,726.34,"Other"
"16892",0,7,726.05,"Other"
"18078",216,4,725.53,"Other"
"13569",16,4,725.04,"Other"
"12745",486,2,723.85,"Other"
"15368",20,2,722.74,"Other"
"16924",20,3,722.64,"Other"
"13264",442,1,722.56,"Other"
"13980",59,5,722.02,"Other"
"18247",409,3,721.43,"Other"
"13370",365,1,721.32,"Other"
"13441",91,2,720.90,"Other"
"13921",398,4,720.75,"Other"
"16023",45,3,719.81,"Other"
"13541",422,2,717.90,"Other"
