"customer_id","recency_days","frequency_completed","monetary_net","first_purchase_date","last_order_date","population","non_cohort_row_number"
"16507",571,1,142.71,"2010-05-16 12:56:00","2010-05-16 12:56:00","Non-Cohort",3709
"16922",572,1,611.08,"2010-05-16 11:24:00","2010-05-16 11:24:00","Non-Cohort",4070
"13830",573,1,135.95,"2010-05-07 12:24:00","2010-05-14 13:16:00","Non-Cohort",1322
"13400",573,1,300.93,"2010-05-06 09:00:00","2010-05-14 13:25:00","Non-Cohort",939
"14831",573,3,1623.97,"2009-12-02 09:21:00","2010-05-14 14:23:00","Non-Cohort",2211
"16077",573,1,600.00,"2010-03-24 10:42:00","2010-05-14 16:38:00","Non-Cohort",3323
"12894",574,1,157.35,"2010-05-13 14:47:00","2010-05-13 14:47:00","Non-Cohort",497
"12549",575,5,1570.68,"2010-01-11 12:29:00","2010-05-13 12:05:00","Non-Cohort",186
"17484",575,2,209.57,"2010-03-25 16:17:00","2010-05-12 15:41:00","Non-Cohort",4555
"15470",575,1,63.42,"2010-05-13 09:35:00","2010-05-13 09:35:00","Non-Cohort",2779
"16088",575,2,1437.43,"2010-04-27 10:56:00","2010-05-13 10:16:00","Non-Cohort",3333
"12482",575,27,21941.72,"2010-02-24 10:24:00","2010-05-12 16:51:00","Non-Cohort",123
"14685",575,8,4241.16,"2009-12-13 10:32:00","2010-05-12 13:08:00","Non-Cohort",2079
"17016",576,1,552.40,"2010-05-12 12:32:00","2010-05-12 12:32:00","Non-Cohort",4149
"13222",576,1,88.50,"2010-05-11 13:54:00","2010-05-11 13:54:00","Non-Cohort",787
"12905",576,2,1011.82,"2010-01-26 14:06:00","2010-05-12 10:05:00","Non-Cohort",506
"14391",576,1,135.60,"2010-05-12 09:42:00","2010-05-12 09:42:00","Non-Cohort",1814
"13834",576,2,269.89,"2009-12-17 17:47:00","2010-05-12 10:27:00","Non-Cohort",1326
"16487",576,2,209.40,"2010-02-18 17:36:00","2010-05-11 13:38:00","Non-Cohort",3692
"13943",577,1,246.54,"2010-05-11 11:30:00","2010-05-11 11:30:00","Non-Cohort",1420
"14588",577,1,135.39,"2010-05-10 15:08:00","2010-05-10 15:08:00","Non-Cohort",1993
"17077",577,1,306.00,"2010-05-10 16:36:00","2010-05-10 16:36:00","Non-Cohort",4208
"17563",577,2,313.78,"2010-04-07 10:02:00","2010-05-10 14:54:00","Non-Cohort",4623
"18275",577,2,741.85,"2009-12-08 16:23:00","2010-05-10 15:46:00","Non-Cohort",5245
"13051",578,2,155.80,"2010-03-30 11:11:00","2010-05-10 09:14:00","Non-Cohort",634
"13407",578,3,2111.89,"2010-02-16 11:13:00","2010-05-10 12:41:00","Non-Cohort",945
"14361",578,1,214.71,"2010-05-10 12:29:00","2010-05-10 12:29:00","Non-Cohort",1788
"14941",578,1,182.10,"2010-05-10 11:30:00","2010-05-10 11:30:00","Non-Cohort",2307
"13007",579,1,175.25,"2010-05-09 10:38:00","2010-05-09 10:38:00","Non-Cohort",595
"14814",580,1,152.96,"2010-05-07 14:10:00","2010-05-07 14:10:00","Non-Cohort",2196
"18254",580,1,267.90,"2010-05-07 14:37:00","2010-05-07 14:37:00","Non-Cohort",5226
"17028",580,3,1593.83,"2009-12-18 14:28:00","2010-05-07 15:33:00","Non-Cohort",4160
"14826",581,2,385.20,"2010-01-13 13:08:00","2010-05-07 09:00:00","Non-Cohort",2207
"17199",581,1,135.04,"2010-05-06 13:53:00","2010-05-06 13:53:00","Non-Cohort",4316
"17798",581,1,172.17,"2010-05-07 11:42:00","2010-05-07 11:42:00","Non-Cohort",4834
"13143",581,1,399.20,"2010-05-04 12:22:00","2010-05-06 16:34:00","Non-Cohort",718
"17225",581,1,131.15,"2010-05-07 11:38:00","2010-05-07 11:38:00","Non-Cohort",4338
"13342",581,NULL,NULL,"2010-05-06 16:44:00","2010-05-06 16:44:00","Non-Cohort",889
"15868",582,1,94.53,"2010-05-05 14:11:00","2010-05-05 14:11:00","Non-Cohort",3143
"13287",582,3,519.67,"2010-01-04 10:43:00","2010-05-05 13:10:00","Non-Cohort",842
"16543",582,1,277.81,"2010-04-27 11:38:00","2010-05-05 13:34:00","Non-Cohort",3741
"18111",582,1,398.90,"2010-04-29 12:58:00","2010-05-05 13:30:00","Non-Cohort",5090
"15591",582,3,217.90,"2010-02-04 09:20:00","2010-05-06 09:23:00","Non-Cohort",2885
"18028",582,1,192.05,"2010-05-05 13:28:00","2010-05-05 13:28:00","Non-Cohort",5020
"12503",583,1,896.00,"2010-05-04 13:59:00","2010-05-04 13:59:00","Non-Cohort",144
"13039",583,4,1010.73,"2009-12-17 16:43:00","2010-05-04 16:45:00","Non-Cohort",622
"13042",583,3,1454.84,"2009-12-07 15:42:00","2010-05-04 13:10:00","Non-Cohort",625
"13393",583,4,1105.85,"2009-12-07 18:12:00","2010-05-05 09:34:00","Non-Cohort",932
"15229",585,1,160.50,"2010-05-02 13:50:00","2010-05-02 13:50:00","Non-Cohort",2567
"17565",586,1,131.83,"2010-05-02 11:54:00","2010-05-02 11:54:00","Non-Cohort",4625
"16651",586,1,136.20,"2010-05-02 11:46:00","2010-05-02 11:46:00","Non-Cohort",3836
"14683",587,1,146.56,"2010-04-30 17:18:00","2010-04-30 17:18:00","Non-Cohort",2077
"15818",587,1,340.50,"2010-04-30 12:58:00","2010-04-30 12:58:00","Non-Cohort",3097
"14773",588,1,125.70,"2010-04-26 10:29:00","2010-04-30 10:30:00","Non-Cohort",2160
"14650",588,1,62.50,"2010-04-29 20:27:00","2010-04-29 20:27:00","Non-Cohort",2045
"15954",588,1,187.80,"2010-04-29 13:35:00","2010-04-29 13:35:00","Non-Cohort",3214
"12698",589,1,285.75,"2010-04-28 15:51:00","2010-04-28 15:51:00","Non-Cohort",323
"14724",589,1,341.90,"2010-04-28 13:26:00","2010-04-28 13:26:00","Non-Cohort",2115
"17605",589,1,160.75,"2010-04-28 14:45:00","2010-04-28 14:45:00","Non-Cohort",4663
"16749",590,2,4157.88,"2009-12-15 14:05:00","2010-04-27 13:06:00","Non-Cohort",3919
"14471",590,2,400.95,"2009-12-07 12:26:00","2010-04-27 17:12:00","Non-Cohort",1884
"15586",590,3,1128.66,"2010-01-08 10:02:00","2010-04-27 17:07:00","Non-Cohort",2881
"12392",590,1,234.75,"2010-04-27 14:04:00","2010-04-27 14:04:00","Non-Cohort",40
"16267",590,1,186.66,"2010-04-27 14:10:00","2010-04-27 14:10:00","Non-Cohort",3489
"13775",590,1,1049.66,"2010-04-28 12:15:00","2010-04-28 12:15:00","Non-Cohort",1274
"16408",590,1,231.93,"2010-04-27 14:08:00","2010-04-27 14:08:00","Non-Cohort",3618
"17185",591,3,229.46,"2010-04-20 13:49:00","2010-04-27 12:15:00","Non-Cohort",4303
"17959",591,1,140.75,"2010-04-26 14:12:00","2010-04-26 14:12:00","Non-Cohort",4968
"17093",592,1,235.88,"2010-04-26 10:22:00","2010-04-26 10:22:00","Non-Cohort",4223
"14677",592,1,184.91,"2010-04-26 09:48:00","2010-04-26 09:48:00","Non-Cohort",2072
"18091",592,1,360.85,"2010-04-25 13:18:00","2010-04-25 13:18:00","Non-Cohort",5071
"14743",592,1,50.48,"2010-04-26 10:26:00","2010-04-26 10:26:00","Non-Cohort",2131
"14999",592,1,129.48,"2010-04-26 10:47:00","2010-04-26 10:47:00","Non-Cohort",2360
"13609",592,1,167.35,"2010-04-25 13:26:00","2010-04-25 13:26:00","Non-Cohort",1126
"16585",593,2,341.59,"2010-01-13 13:31:00","2010-04-25 10:34:00","Non-Cohort",3777
"16068",593,1,115.73,"2010-04-25 11:52:00","2010-04-25 11:52:00","Non-Cohort",3316
"15231",595,1,228.36,"2010-03-28 15:12:00","2010-04-22 18:12:00","Non-Cohort",2569
"17240",595,1,130.60,"2010-04-22 15:44:00","2010-04-22 15:44:00","Non-Cohort",4353
"17729",595,1,438.65,"2010-04-22 15:03:00","2010-04-22 15:03:00","Non-Cohort",4775
"14556",595,3,815.69,"2010-01-20 11:49:00","2010-04-22 14:57:00","Non-Cohort",1965
"15474",595,1,150.35,"2010-04-23 11:14:00","2010-04-23 11:14:00","Non-Cohort",2783
"15548",595,1,158.09,"2010-04-23 12:20:00","2010-04-23 12:20:00","Non-Cohort",2848
"16028",595,1,82.20,"2010-04-23 11:45:00","2010-04-23 11:45:00","Non-Cohort",3281
"17057",595,1,288.79,"2010-04-22 19:21:00","2010-04-22 19:21:00","Non-Cohort",4188
"17622",596,2,1125.17,"2010-04-20 13:38:00","2010-04-22 11:23:00","Non-Cohort",4679
"13625",596,1,301.26,"2010-04-22 10:50:00","2010-04-22 10:50:00","Non-Cohort",1141
"13935",596,3,6116.92,"2010-02-25 16:01:00","2010-04-22 11:21:00","Non-Cohort",1412
"14917",596,2,1123.75,"2010-04-22 09:44:00","2010-04-22 11:28:00","Non-Cohort",2289
"15176",596,1,985.09,"2010-02-10 10:36:00","2010-04-22 11:40:00","Non-Cohort",2520
"13698",596,2,451.73,"2010-01-27 09:02:00","2010-04-22 11:52:00","Non-Cohort",1204
"17681",596,5,529.60,"2009-12-11 13:11:00","2010-04-21 17:22:00","Non-Cohort",4736
"18134",597,2,445.00,"2010-01-14 11:59:00","2010-04-20 14:02:00","Non-Cohort",5111
"12983",597,1,490.08,"2010-04-20 12:58:00","2010-04-20 12:58:00","Non-Cohort",573
"15455",597,1,38.25,"2010-04-21 12:43:00","2010-04-21 12:43:00","Non-Cohort",2766
"16548",598,1,30.15,"2010-04-19 16:15:00","2010-04-19 16:15:00","Non-Cohort",3746
"17825",598,4,701.96,"2009-12-14 12:09:00","2010-04-20 12:01:00","Non-Cohort",4853
"14812",598,1,178.85,"2010-04-20 12:13:00","2010-04-20 12:13:00","Non-Cohort",2195
"12780",598,1,322.40,"2010-04-20 09:40:00","2010-04-20 09:40:00","Non-Cohort",398
"15682",598,2,316.99,"2010-01-21 14:37:00","2010-04-19 15:30:00","Non-Cohort",2973
"14845",599,1,150.00,"2010-04-19 10:19:00","2010-04-19 10:19:00","Non-Cohort",2222
"17474",599,1,1047.00,"2010-04-19 10:43:00","2010-04-19 10:43:00","Non-Cohort",4547
"15273",599,1,228.96,"2010-04-19 11:31:00","2010-04-19 11:31:00","Non-Cohort",2608
"12742",599,1,1185.02,"2010-03-24 12:43:00","2010-04-19 11:10:00","Non-Cohort",361
"13286",599,1,734.91,"2010-04-18 15:35:00","2010-04-18 15:35:00","Non-Cohort",841
"17842",601,1,430.69,"2010-04-16 14:23:00","2010-04-16 14:23:00","Non-Cohort",4868
"13661",602,1,325.24,"2010-04-15 14:58:00","2010-04-15 14:58:00","Non-Cohort",1173
"17626",602,1,254.00,"2010-04-16 12:15:00","2010-04-16 12:15:00","Non-Cohort",4683
"17032",602,5,2816.69,"2009-12-10 15:36:00","2010-04-15 14:14:00","Non-Cohort",4164
"12969",602,1,122.45,"2010-04-16 10:50:00","2010-04-16 10:50:00","Non-Cohort",562
"15979",602,1,329.22,"2010-04-16 11:35:00","2010-04-16 11:35:00","Non-Cohort",3236
"16840",602,2,139.85,"2010-02-03 12:42:00","2010-04-15 15:48:00","Non-Cohort",3998
"15771",603,3,1006.54,"2010-01-15 12:14:00","2010-04-14 13:56:00","Non-Cohort",3055
"17039",603,1,1954.99,"2010-04-14 12:56:00","2010-04-14 12:56:00","Non-Cohort",4170
"12459",604,1,398.36,"2010-04-13 14:53:00","2010-04-13 14:53:00","Non-Cohort",102
"15982",604,1,324.51,"2010-04-13 15:47:00","2010-04-13 15:47:00","Non-Cohort",3239
"14172",604,3,356.27,"2010-03-07 10:58:00","2010-04-13 13:26:00","Non-Cohort",1626
"14771",605,2,579.92,"2009-12-03 09:44:00","2010-04-13 10:34:00","Non-Cohort",2158
"14914",605,NULL,NULL,"2010-04-13 10:14:00","2010-04-13 10:14:00","Non-Cohort",2286
"12671",605,1,2622.48,"2010-04-12 16:30:00","2010-04-12 16:30:00","Non-Cohort",297
"13852",606,1,170.45,"2010-04-08 09:06:00","2010-04-12 08:16:00","Non-Cohort",1341
"14791",606,1,303.63,"2010-04-12 10:24:00","2010-04-12 10:24:00","Non-Cohort",2177
"15546",606,2,539.55,"2010-04-12 11:45:00","2010-04-12 11:55:00","Non-Cohort",2846
"13180",606,1,86.10,"2010-04-11 13:37:00","2010-04-11 13:37:00","Non-Cohort",751
"12786",609,1,668.50,"2010-04-09 12:12:00","2010-04-09 12:12:00","Non-Cohort",404
"15613",609,1,433.72,"2010-04-08 12:51:00","2010-04-08 12:51:00","Non-Cohort",2907
"13163",609,1,0.00,"2010-02-21 16:22:00","2010-04-08 16:21:00","Non-Cohort",735
"17529",609,2,1240.25,"2010-01-11 12:29:00","2010-04-08 17:51:00","Non-Cohort",4595
"14160",609,7,8421.47,"2010-01-10 12:06:00","2010-04-08 14:30:00","Non-Cohort",1616
"16944",609,1,101.36,"2010-04-09 11:03:00","2010-04-09 11:03:00","Non-Cohort",4090
"13197",609,1,373.01,"2010-04-09 09:14:00","2010-04-09 09:14:00","Non-Cohort",766
"18271",609,2,680.85,"2009-12-08 11:27:00","2010-04-09 09:26:00","Non-Cohort",5241
"15112",610,1,209.40,"2010-04-07 14:17:00","2010-04-07 14:17:00","Non-Cohort",2466
"15309",610,4,715.53,"2009-12-04 13:01:00","2010-04-08 11:11:00","Non-Cohort",2640
"13640",610,1,405.00,"2010-04-07 15:33:00","2010-04-07 15:33:00","Non-Cohort",1155
"13071",611,1,129.22,"2010-04-06 13:37:00","2010-04-06 13:37:00","Non-Cohort",652
"14990",611,2,304.17,"2009-12-09 13:31:00","2010-04-06 13:54:00","Non-Cohort",2352
"12711",611,2,1213.05,"2010-02-01 11:30:00","2010-04-07 11:59:00","Non-Cohort",334
"16941",611,1,33.00,"2010-04-07 11:13:00","2010-04-07 11:13:00","Non-Cohort",4087
"17477",612,2,1079.00,"2010-03-02 11:53:00","2010-04-06 10:06:00","Non-Cohort",4549
"15770",612,1,321.45,"2010-04-06 11:47:00","2010-04-06 11:47:00","Non-Cohort",3054
"14694",616,1,244.31,"2010-04-01 19:46:00","2010-04-01 19:46:00","Non-Cohort",2087
"17993",616,1,225.99,"2010-04-01 14:23:00","2010-04-01 14:23:00","Non-Cohort",4994
"14200",616,1,379.20,"2010-04-01 13:01:00","2010-04-01 13:01:00","Non-Cohort",1650
"15997",616,NULL,NULL,"2010-04-01 13:04:00","2010-04-01 13:04:00","Non-Cohort",3252
"16704",617,2,664.16,"2010-02-05 14:14:00","2010-03-31 14:02:00","Non-Cohort",3879
"13219",617,1,76.23,"2010-03-31 14:18:00","2010-03-31 14:18:00","Non-Cohort",784
"15029",617,1,362.15,"2010-03-30 12:16:00","2010-03-31 16:04:00","Non-Cohort",2387
"16845",617,1,253.88,"2010-03-31 13:09:00","2010-03-31 13:09:00","Non-Cohort",4003
"15742",618,1,156.87,"2010-03-30 15:25:00","2010-03-30 15:25:00","Non-Cohort",3027
"14706",618,1,367.54,"2010-03-31 11:09:00","2010-03-31 11:09:00","Non-Cohort",2099
"17586",618,1,167.40,"2010-03-30 13:12:00","2010-03-30 13:12:00","Non-Cohort",4645
"12533",618,2,1005.99,"2009-12-01 11:50:00","2010-03-31 10:24:00","Non-Cohort",171
"14928",618,1,204.46,"2010-03-22 09:14:00","2010-03-30 15:51:00","Non-Cohort",2297
"13179",618,1,572.31,"2010-03-31 11:40:00","2010-03-31 11:40:00","Non-Cohort",750
"16502",619,2,258.55,"2010-03-29 13:39:00","2010-03-29 13:44:00","Non-Cohort",3704
"13412",619,1,487.35,"2010-03-29 16:28:00","2010-03-29 16:28:00","Non-Cohort",949
"15575",619,1,30.10,"2010-03-30 12:50:00","2010-03-30 12:50:00","Non-Cohort",2872
"12496",619,2,45.34,"2010-03-29 13:57:00","2010-03-29 14:06:00","Non-Cohort",137
"12861",619,1,68.25,"2010-03-30 11:39:00","2010-03-30 11:39:00","Non-Cohort",470
"14809",620,2,686.76,"2010-03-28 15:42:00","2010-03-28 15:44:00","Non-Cohort",2193
"13825",621,2,255.59,"2009-12-09 14:30:00","2010-03-28 11:02:00","Non-Cohort",1318
"15848",621,1,137.99,"2010-03-28 10:54:00","2010-03-28 10:54:00","Non-Cohort",3124
"14378",621,1,131.25,"2010-03-28 12:22:00","2010-03-28 12:22:00","Non-Cohort",1802
"13053",621,1,127.65,"2010-03-28 11:28:00","2010-03-28 11:28:00","Non-Cohort",636
"14074",622,1,219.40,"2010-03-26 13:55:00","2010-03-26 13:55:00","Non-Cohort",1537
"18187",622,1,682.19,"2010-03-18 09:49:00","2010-03-26 14:25:00","Non-Cohort",5162
"14330",623,1,200.63,"2010-03-26 09:10:00","2010-03-26 09:10:00","Non-Cohort",1760
"16090",623,1,180.56,"2010-03-25 13:05:00","2010-03-25 13:05:00","Non-Cohort",3334
"15698",623,1,46.20,"2010-03-25 17:38:00","2010-03-25 17:38:00","Non-Cohort",2987
"18166",623,1,175.50,"2010-03-26 12:26:00","2010-03-26 12:26:00","Non-Cohort",5142
"15911",623,8,1683.79,"2009-12-09 13:26:00","2010-03-26 12:06:00","Non-Cohort",3178
"16741",624,1,173.06,"2010-03-24 15:15:00","2010-03-24 15:15:00","Non-Cohort",3911
"12663",624,2,150.00,"2010-02-09 14:28:00","2010-03-25 09:40:00","Non-Cohort",290
"16002",624,1,169.21,"2010-03-24 13:08:00","2010-03-24 13:08:00","Non-Cohort",3256
"13459",624,2,1160.41,"2010-01-26 13:35:00","2010-03-25 10:24:00","Non-Cohort",993
"17072",624,1,273.35,"2010-03-24 16:33:00","2010-03-24 16:33:00","Non-Cohort",4203
"16296",625,4,1245.97,"2009-12-18 12:03:00","2010-03-23 13:11:00","Non-Cohort",3515
"13896",625,1,388.55,"2010-03-24 08:55:00","2010-03-24 08:55:00","Non-Cohort",1381
"16578",625,1,156.60,"2010-03-23 15:11:00","2010-03-23 15:11:00","Non-Cohort",3772
"13445",625,1,241.90,"2010-03-23 15:34:00","2010-03-23 15:34:00","Non-Cohort",980
"16970",625,1,71.40,"2010-03-23 13:50:00","2010-03-23 13:50:00","Non-Cohort",4114
"17539",626,3,997.34,"2009-12-13 12:36:00","2010-03-22 16:50:00","Non-Cohort",4604
"14596",626,1,222.22,"2010-03-23 12:13:00","2010-03-23 12:13:00","Non-Cohort",1999
"16911",626,2,251.35,"2010-02-16 16:12:00","2010-03-22 15:57:00","Non-Cohort",4060
"12796",627,1,351.00,"2010-03-21 15:49:00","2010-03-21 15:49:00","Non-Cohort",413
"12368",627,1,917.70,"2010-03-21 15:56:00","2010-03-21 15:56:00","Non-Cohort",22
"17285",627,2,400.44,"2010-02-14 14:10:00","2010-03-21 13:38:00","Non-Cohort",4387
"16397",627,1,123.13,"2010-03-21 15:36:00","2010-03-21 15:36:00","Non-Cohort",3607
"17587",627,1,173.76,"2010-03-21 14:16:00","2010-03-21 14:16:00","Non-Cohort",4646
"17916",628,2,43.87,"2009-12-06 14:10:00","2010-03-21 12:26:00","Non-Cohort",4930
"16508",629,1,240.95,"2010-03-19 13:41:00","2010-03-19 13:41:00","Non-Cohort",3710
"15496",630,1,146.14,"2010-03-18 13:16:00","2010-03-18 13:16:00","Non-Cohort",2802
"13128",630,1,263.50,"2010-03-18 15:08:00","2010-03-18 15:08:00","Non-Cohort",703
"16452",630,2,332.17,"2010-01-15 12:22:00","2010-03-19 12:39:00","Non-Cohort",3659
"17933",631,1,105.99,"2010-03-17 15:11:00","2010-03-17 15:11:00","Non-Cohort",4946
"13902",631,5,30375.26,"2009-12-08 17:13:00","2010-03-17 13:09:00","Non-Cohort",1387
"18131",631,1,222.96,"2010-03-18 08:48:00","2010-03-18 08:48:00","Non-Cohort",5108
"14604",632,1,136.36,"2010-03-16 13:00:00","2010-03-16 13:00:00","Non-Cohort",2006
"17479",632,1,389.26,"2010-03-17 09:26:00","2010-03-17 09:26:00","Non-Cohort",4550
"17568",632,1,374.45,"2010-03-16 16:45:00","2010-03-16 16:45:00","Non-Cohort",4628
"18051",633,7,2275.98,"2009-12-09 12:17:00","2010-03-15 13:58:00","Non-Cohort",5039
"13543",633,2,1439.61,"2010-01-21 14:30:00","2010-03-15 13:34:00","Non-Cohort",1071
"12366",633,1,500.24,"2010-03-16 10:28:00","2010-03-16 10:28:00","Non-Cohort",20
"13530",633,1,402.98,"2010-03-15 14:10:00","2010-03-15 14:10:00","Non-Cohort",1061
"12495",634,1,243.40,"2010-03-09 10:53:00","2010-03-15 10:20:00","Non-Cohort",136
"13688",634,1,375.50,"2010-03-14 14:11:00","2010-03-14 14:11:00","Non-Cohort",1196
"13724",636,1,213.01,"2010-03-12 15:28:00","2010-03-12 15:28:00","Non-Cohort",1229
"12692",636,1,110.95,"2010-03-12 14:02:00","2010-03-12 14:02:00","Non-Cohort",317
"17065",637,2,194.70,"2010-03-12 11:40:00","2010-03-12 11:41:00","Non-Cohort",4196
"15558",638,1,131.88,"2010-03-10 15:25:00","2010-03-10 15:30:00","Non-Cohort",2858
"12954",638,1,162.45,"2010-03-11 10:16:00","2010-03-11 10:16:00","Non-Cohort",550
"13413",639,6,353.12,"2010-01-21 17:43:00","2010-03-10 12:17:00","Non-Cohort",950
"13454",640,1,219.87,"2010-03-08 14:40:00","2010-03-08 14:40:00","Non-Cohort",988
"15250",640,1,60.00,"2010-03-09 07:35:00","2010-03-09 07:35:00","Non-Cohort",2585
"17907",640,1,291.76,"2010-03-09 12:33:00","2010-03-09 12:33:00","Non-Cohort",4922
"17488",640,1,336.50,"2010-03-08 14:07:00","2010-03-08 14:07:00","Non-Cohort",4559
"17661",640,NULL,NULL,"2010-03-08 16:28:00","2010-03-08 16:28:00","Non-Cohort",4716
"15767",640,NULL,NULL,"2009-12-04 14:56:00","2010-03-08 15:48:00","Non-Cohort",3051
"13641",640,4,847.72,"2009-12-05 13:17:00","2010-03-09 07:37:00","Non-Cohort",1156
"16537",640,1,10.55,"2010-03-08 13:41:00","2010-03-08 13:41:00","Non-Cohort",3736
"14369",641,2,469.13,"2010-02-16 10:28:00","2010-03-07 15:47:00","Non-Cohort",1794
"16534",641,1,635.90,"2010-03-07 15:47:00","2010-03-07 15:47:00","Non-Cohort",3733
"15631",641,1,596.67,"2010-03-07 14:52:00","2010-03-07 14:52:00","Non-Cohort",2924
"18029",641,1,433.77,"2010-03-07 15:30:00","2010-03-07 15:30:00","Non-Cohort",5021
"18253",642,1,317.88,"2010-03-07 12:38:00","2010-03-07 12:38:00","Non-Cohort",5225
"15929",643,1,594.00,"2010-03-05 14:56:00","2010-03-05 14:56:00","Non-Cohort",3192
"14018",644,1,367.15,"2010-03-04 14:23:00","2010-03-04 14:23:00","Non-Cohort",1482
"12568",644,1,52.00,"2010-03-05 09:15:00","2010-03-05 09:15:00","Non-Cohort",202
"17577",644,2,348.75,"2010-02-09 10:10:00","2010-03-04 13:01:00","Non-Cohort",4636
"13879",645,1,395.50,"2010-03-04 10:49:00","2010-03-04 10:49:00","Non-Cohort",1365
"16285",645,1,176.90,"2010-03-03 16:03:00","2010-03-03 16:03:00","Non-Cohort",3505
"18152",645,1,426.69,"2010-03-03 15:26:00","2010-03-03 15:26:00","Non-Cohort",5128
"15875",645,1,108.52,"2010-03-03 16:51:00","2010-03-03 16:51:00","Non-Cohort",3150
"17638",646,2,842.40,"2009-12-18 09:58:00","2010-03-02 14:32:00","Non-Cohort",4694
"18148",646,1,112.85,"2010-03-03 11:40:00","2010-03-03 11:40:00","Non-Cohort",5124
"15927",646,1,106.54,"2010-03-02 13:25:00","2010-03-02 13:25:00","Non-Cohort",3190
"13793",646,1,96.00,"2010-03-03 08:25:00","2010-03-03 08:25:00","Non-Cohort",1289
"16731",647,1,170.30,"2010-03-01 15:05:00","2010-03-01 15:05:00","Non-Cohort",3902
"17116",647,1,389.78,"2010-03-01 16:29:00","2010-03-01 16:29:00","Non-Cohort",4243
"16273",647,2,318.34,"2010-02-21 16:02:00","2010-03-01 13:24:00","Non-Cohort",3494
"14131",648,1,168.22,"2010-03-01 11:59:00","2010-03-01 11:59:00","Non-Cohort",1590
"17209",648,3,595.70,"2009-12-03 11:10:00","2010-02-28 16:01:00","Non-Cohort",4323
"17305",648,1,2135.46,"2010-03-01 12:47:00","2010-03-01 12:47:00","Non-Cohort",4405
"15477",649,1,368.40,"2010-02-28 10:37:00","2010-02-28 10:37:00","Non-Cohort",2785
"15943",649,2,271.29,"2010-01-31 11:04:00","2010-02-28 12:49:00","Non-Cohort",3204
"18046",649,1,189.63,"2010-02-28 11:36:00","2010-02-28 11:36:00","Non-Cohort",5036
"14402",651,1,285.60,"2010-02-25 13:20:00","2010-02-25 13:20:00","Non-Cohort",1823
"13604",651,1,713.39,"2010-02-19 12:02:00","2010-02-25 18:38:00","Non-Cohort",1122
"17207",651,1,291.77,"2010-02-25 19:08:00","2010-02-25 19:08:00","Non-Cohort",4322
"13944",652,1,200.43,"2010-02-24 15:02:00","2010-02-24 15:02:00","Non-Cohort",1421
"14558",652,3,614.10,"2009-12-01 14:47:00","2010-02-24 17:01:00","Non-Cohort",1967
"13765",652,1,352.82,"2010-02-24 13:46:00","2010-02-24 13:46:00","Non-Cohort",1266
"13469",652,1,82.40,"2010-02-24 15:03:00","2010-02-24 15:03:00","Non-Cohort",1002
"16388",653,1,186.05,"2010-02-24 10:20:00","2010-02-24 10:20:00","Non-Cohort",3599
"13490",653,1,154.25,"2010-02-23 14:48:00","2010-02-23 14:48:00","Non-Cohort",1022
"14091",653,2,9530.08,"2010-01-10 13:41:00","2010-02-23 15:17:00","Non-Cohort",1553
"15295",653,1,207.04,"2010-02-23 13:03:00","2010-02-23 13:03:00","Non-Cohort",2626
"17195",654,1,562.98,"2010-02-22 13:05:00","2010-02-22 13:05:00","Non-Cohort",4312
"14726",654,1,116.50,"2010-02-23 12:35:00","2010-02-23 12:35:00","Non-Cohort",2117
"14783",654,1,305.35,"2010-02-18 16:16:00","2010-02-22 16:08:00","Non-Cohort",2169
"14602",655,1,205.36,"2010-02-21 15:47:00","2010-02-21 15:47:00","Non-Cohort",2004
"15928",655,1,293.53,"2010-02-21 15:16:00","2010-02-21 15:16:00","Non-Cohort",3191
"17439",655,1,325.74,"2010-02-22 12:48:00","2010-02-22 12:48:00","Non-Cohort",4517
"12416",656,1,202.56,"2010-02-21 10:19:00","2010-02-21 10:19:00","Non-Cohort",61
"13191",657,1,159.21,"2010-02-19 17:02:00","2010-02-19 17:02:00","Non-Cohort",761
"17721",658,1,307.21,"2010-02-18 15:18:00","2010-02-18 15:18:00","Non-Cohort",4768
"18153",658,1,246.22,"2010-02-18 15:50:00","2010-02-18 15:50:00","Non-Cohort",5129
"15693",658,1,37.50,"2010-02-18 14:37:00","2010-02-18 14:37:00","Non-Cohort",2982
"14244",658,1,354.82,"2010-02-17 11:40:00","2010-02-18 17:09:00","Non-Cohort",1690
"16481",659,1,430.93,"2010-01-26 13:09:00","2010-02-18 11:14:00","Non-Cohort",3686
"18267",659,1,252.87,"2010-02-05 08:43:00","2010-02-18 09:12:00","Non-Cohort",5238
"18285",660,1,377.00,"2010-02-17 10:24:00","2010-02-17 10:24:00","Non-Cohort",5255
"15662",660,2,283.73,"2009-12-01 13:49:00","2010-02-16 16:47:00","Non-Cohort",2953
"17136",661,1,231.68,"2010-02-15 13:13:00","2010-02-15 13:13:00","Non-Cohort",4261
"15371",661,1,59.40,"2010-02-15 13:14:00","2010-02-15 13:14:00","Non-Cohort",2692
"14989",661,1,342.40,"2010-02-16 10:40:00","2010-02-16 10:40:00","Non-Cohort",2351
"17662",661,2,412.92,"2009-12-17 09:54:00","2010-02-16 09:38:00","Non-Cohort",4717
"17778",661,1,197.70,"2010-02-16 12:44:00","2010-02-16 12:44:00","Non-Cohort",4815
"14943",662,1,107.62,"2010-02-14 16:04:00","2010-02-14 16:04:00","Non-Cohort",2308
