"customer_id","recency_days","frequency_completed","monetary_net","spike_tier"
"16691",417,2,178.83,"Below Top Decile"
"16692",255,4,1764.70,"Below Top Decile"
"16693",68,5,1179.48,"Below Top Decile"
"16694",722,1,98.30,"Below Top Decile"
"16695",561,2,191.90,"Below Top Decile"
"16696",134,4,657.90,"Below Top Decile"
"16697",240,1,112.75,"Below Top Decile"
"16698",226,2,1998.00,"Below Top Decile"
"16699",379,7,964.90,"Below Top Decile"
"16700",8,25,8747.12,"Top Decile (Spike Zone)"
"16701",8,26,9614.59,"Top Decile (Spike Zone)"
"16702",414,4,1099.58,"Below Top Decile"
"16704",617,2,664.16,"Below Top Decile"
"16705",0,42,42653.14,"Top Decile (Spike Zone)"
"16706",36,3,531.35,"Below Top Decile"
"16707",399,4,533.41,"Below Top Decile"
"16708",45,1,656.63,"Below Top Decile"
"16709",84,14,9056.01,"Top Decile (Spike Zone)"
"16710",18,22,5908.60,"Top Decile (Spike Zone)"
"16711",2,9,2751.48,"Below Top Decile"
"16712",8,13,4225.22,"Below Top Decile"
"16713",18,32,13943.36,"Top Decile (Spike Zone)"
"16714",316,3,1209.38,"Below Top Decile"
"16715",77,2,625.52,"Below Top Decile"
"16716",266,3,1568.28,"Below Top Decile"
"16717",8,14,5987.41,"Top Decile (Spike Zone)"
"16718",368,5,3006.08,"Below Top Decile"
"16719",14,14,3363.87,"Below Top Decile"
"16720",25,3,556.69,"Below Top Decile"
"16721",261,1,292.47,"Below Top Decile"
"16722",16,22,8168.31,"Top Decile (Spike Zone)"
"16723",90,4,1231.36,"Below Top Decile"
"16724",404,1,147.35,"Below Top Decile"
"16725",301,13,1675.41,"Below Top Decile"
"16726",25,7,2063.88,"Below Top Decile"
"16727",363,4,1377.77,"Below Top Decile"
"16728",45,4,1048.28,"Below Top Decile"
"16729",35,21,7045.41,"Top Decile (Spike Zone)"
"16730",51,3,702.79,"Below Top Decile"
"16731",647,1,170.30,"Below Top Decile"
"16732",31,4,3966.79,"Below Top Decile"
"16733",529,1,259.68,"Below Top Decile"
"16734",51,3,646.76,"Below Top Decile"
"16735",78,14,5578.86,"Top Decile (Spike Zone)"
"16736",505,5,2904.51,"Below Top Decile"
"16737",52,2,835.20,"Below Top Decile"
"16738",297,1,3.75,"Below Top Decile"
"16739",171,2,772.23,"Below Top Decile"
"16740",394,1,226.91,"Below Top Decile"
"16741",624,1,173.06,"Below Top Decile"
"16742",46,13,1870.07,"Below Top Decile"
"16743",28,14,4165.90,"Below Top Decile"
"16744",10,7,1291.91,"Below Top Decile"
"16745",86,17,7157.10,"Top Decile (Spike Zone)"
"16746",4,42,18010.50,"Top Decile (Spike Zone)"
"16747",24,2,826.96,"Below Top Decile"
"16748",17,14,3632.29,"Below Top Decile"
"16749",590,2,4157.88,"Below Top Decile"
"16750",44,5,623.93,"Below Top Decile"
"16751",30,1,1764.72,"Below Top Decile"
"16752",372,1,207.50,"Below Top Decile"
"16753",57,1,223.92,"Below Top Decile"
"16754",371,29,54692.82,"Top Decile (Spike Zone)"
"16755",113,7,2846.13,"Below Top Decile"
"16756",214,7,1287.42,"Below Top Decile"
"16757",318,2,270.48,"Below Top Decile"
"16758",64,1,369.34,"Below Top Decile"
"16759",7,3,772.84,"Below Top Decile"
"16760",429,1,228.00,"Below Top Decile"
"16761",96,1,316.62,"Below Top Decile"
"16762",19,3,1207.24,"Below Top Decile"
"16763",184,2,947.75,"Below Top Decile"
"16764",3,13,2749.95,"Below Top Decile"
"16765",293,2,454.75,"Below Top Decile"
"16766",272,2,1145.60,"Below Top Decile"
"16767",30,15,7950.41,"Top Decile (Spike Zone)"
"16768",47,9,1637.52,"Below Top Decile"
"16769",259,4,1117.05,"Below Top Decile"
"16770",57,9,1746.83,"Below Top Decile"
"16771",32,10,3921.10,"Below Top Decile"
"16772",416,3,2760.10,"Below Top Decile"
"16773",56,3,421.24,"Below Top Decile"
"16774",67,8,1560.88,"Below Top Decile"
"16775",9,16,2739.24,"Below Top Decile"
"16776",59,2,592.51,"Below Top Decile"
"16777",79,5,1261.43,"Below Top Decile"
"16778",73,2,245.94,"Below Top Decile"
"16779",1,53,32522.40,"Top Decile (Spike Zone)"
"16780",99,3,596.40,"Below Top Decile"
"16781",364,2,606.40,"Below Top Decile"
"16782",9,38,9552.62,"Top Decile (Spike Zone)"
"16783",436,1,391.95,"Below Top Decile"
"16784",19,5,892.33,"Below Top Decile"
"16785",409,1,533.78,"Below Top Decile"
"16786",393,1,51.84,"Below Top Decile"
"16787",397,4,1017.53,"Below Top Decile"
"16788",122,5,1927.28,"Below Top Decile"
"16789",7,1,80.80,"Below Top Decile"
"16790",3,6,1520.12,"Below Top Decile"
"16791",28,15,3852.31,"Below Top Decile"
"16792",281,5,623.46,"Below Top Decile"
"16793",56,1,243.84,"Below Top Decile"
"16794",0,15,2029.48,"Below Top Decile"
"16795",364,3,2035.21,"Below Top Decile"
"16796",88,1,305.62,"Below Top Decile"
"16797",392,5,1761.02,"Below Top Decile"
"16798",553,3,832.21,"Below Top Decile"
"16799",431,2,447.83,"Below Top Decile"
"16800",10,1,1162.65,"Below Top Decile"
"16801",162,4,842.33,"Below Top Decile"
"16802",678,2,582.61,"Below Top Decile"
"16803",64,1,332.30,"Below Top Decile"
"16804",22,3,536.99,"Below Top Decile"
"16805",173,4,1076.34,"Below Top Decile"
"16806",102,4,736.21,"Below Top Decile"
"16807",142,6,2064.88,"Below Top Decile"
"16808",98,2,288.42,"Below Top Decile"
"16809",22,9,1725.48,"Below Top Decile"
"16810",191,2,786.14,"Below Top Decile"
"16811",4,2,547.07,"Below Top Decile"
"16812",360,4,2216.80,"Below Top Decile"
"16813",7,10,1652.18,"Below Top Decile"
"16814",13,36,11906.45,"Top Decile (Spike Zone)"
"16815",453,2,406.02,"Below Top Decile"
"16816",102,4,417.06,"Below Top Decile"
"16817",2,13,2392.85,"Below Top Decile"
"16818",10,11,3317.97,"Below Top Decile"
"16819",464,2,182.59,"Below Top Decile"
"16820",95,1,497.61,"Below Top Decile"
"16821",381,1,113.35,"Below Top Decile"
"16822",663,1,144.84,"Below Top Decile"
"16823",226,7,2236.14,"Below Top Decile"
"16824",15,3,686.24,"Below Top Decile"
"16825",38,5,1826.89,"Below Top Decile"
"16826",50,1,341.70,"Below Top Decile"
"16827",392,5,387.18,"Below Top Decile"
"16828",111,1,113.50,"Below Top Decile"
"16829",156,2,513.32,"Below Top Decile"
"16830",38,4,1183.70,"Below Top Decile"
"16831",564,1,91.80,"Below Top Decile"
"16832",183,5,417.61,"Below Top Decile"
"16833",0,6,2409.04,"Below Top Decile"
"16834",227,2,898.96,"Below Top Decile"
"16835",127,6,1389.76,"Below Top Decile"
"16836",39,4,782.37,"Below Top Decile"
"16837",30,11,3167.73,"Below Top Decile"
"16838",196,4,1126.66,"Below Top Decile"
"16839",8,44,20420.53,"Top Decile (Spike Zone)"
"16840",602,2,139.85,"Below Top Decile"
"16841",36,12,3841.16,"Below Top Decile"
"16842",63,3,1260.44,"Below Top Decile"
"16843",42,35,19528.78,"Top Decile (Spike Zone)"
"16844",562,2,614.34,"Below Top Decile"
"16845",617,1,253.88,"Below Top Decile"
"16846",49,3,842.41,"Below Top Decile"
"16847",42,2,614.89,"Below Top Decile"
"16848",52,4,1411.62,"Below Top Decile"
"16849",186,1,124.57,"Below Top Decile"
"16850",333,1,332.41,"Below Top Decile"
"16851",3,3,342.45,"Below Top Decile"
"16852",9,2,144.91,"Below Top Decile"
"16854",416,2,1408.96,"Below Top Decile"
"16855",23,2,328.40,"Below Top Decile"
"16856",14,3,358.49,"Below Top Decile"
"16857",442,1,352.80,"Below Top Decile"
"16858",365,10,4085.74,"Below Top Decile"
"16859",105,7,1657.74,"Below Top Decile"
"16860",452,3,1593.67,"Below Top Decile"
"16861",59,5,928.89,"Below Top Decile"
"16862",546,4,662.33,"Below Top Decile"
"16863",28,3,812.82,"Below Top Decile"
"16864",433,2,409.25,"Below Top Decile"
"16865",401,1,130.95,"Below Top Decile"
"16866",140,3,207.74,"Below Top Decile"
"16867",689,1,76.74,"Below Top Decile"
"16868",393,3,384.56,"Below Top Decile"
"16869",22,4,797.32,"Below Top Decile"
"16870",468,1,450.16,"Below Top Decile"
"16871",21,6,2761.49,"Below Top Decile"
"16872",76,6,1213.13,"Below Top Decile"
"16873",4,12,14547.03,"Top Decile (Spike Zone)"
"16874",378,1,209.89,"Below Top Decile"
"16875",63,11,4053.20,"Below Top Decile"
"16876",403,1,136.01,"Below Top Decile"
"16877",11,6,846.62,"Below Top Decile"
"16878",24,1,0.00,"Below Top Decile"
"16880",30,8,1813.21,"Below Top Decile"
"16881",66,1,432.00,"Below Top Decile"
"16882",66,3,705.12,"Below Top Decile"
"16883",186,19,2236.11,"Below Top Decile"
"16884",37,4,1070.97,"Below Top Decile"
"16885",14,4,683.35,"Below Top Decile"
"16886",444,1,0.00,"Below Top Decile"
"16887",34,3,658.17,"Below Top Decile"
"16888",400,3,434.20,"Below Top Decile"
"16889",194,6,2526.65,"Below Top Decile"
"16890",476,3,277.91,"Below Top Decile"
"16891",1,11,1727.94,"Below Top Decile"
"16892",0,7,726.05,"Below Top Decile"
"16893",366,2,249.47,"Below Top Decile"
"16894",501,3,1265.26,"Below Top Decile"
"16895",64,5,1102.90,"Below Top Decile"
"16896",554,1,103.95,"Below Top Decile"
"16897",298,2,213.03,"Below Top Decile"
"16898",25,5,820.86,"Below Top Decile"
"16899",7,8,1695.77,"Below Top Decile"
"16900",11,3,869.20,"Below Top Decile"
"16901",728,1,204.26,"Below Top Decile"
"16902",115,1,1706.88,"Below Top Decile"
"16903",28,3,1009.45,"Below Top Decile"
"16904",3,20,4656.56,"Below Top Decile"
"16905",4,17,4674.62,"Below Top Decile"
"16906",81,7,1410.07,"Below Top Decile"
"16907",28,9,1470.89,"Below Top Decile"
"16908",721,1,153.59,"Below Top Decile"
"16909",63,1,364.14,"Below Top Decile"
"16910",3,8,1508.96,"Below Top Decile"
"16911",626,2,251.35,"Below Top Decile"
"16912",22,15,4420.86,"Below Top Decile"
"16913",289,3,423.91,"Below Top Decile"
"16914",35,1,183.76,"Below Top Decile"
"16915",8,11,1543.18,"Below Top Decile"
"16916",23,4,896.12,"Below Top Decile"
"16917",276,2,1842.93,"Below Top Decile"
"16918",49,16,3131.31,"Below Top Decile"
"16919",155,24,4837.56,"Below Top Decile"
"16920",410,1,355.45,"Below Top Decile"
"16921",60,3,409.21,"Below Top Decile"
"16922",572,1,611.08,"Below Top Decile"
"16923",11,32,12572.15,"Top Decile (Spike Zone)"
"16924",20,3,722.64,"Below Top Decile"
"16925",539,1,125.65,"Below Top Decile"
"16926",370,5,1158.66,"Below Top Decile"
"16927",115,3,543.05,"Below Top Decile"
"16928",79,26,3678.43,"Below Top Decile"
"16929",3,7,1295.39,"Below Top Decile"
"16930",25,3,378.89,"Below Top Decile"
"16931",4,23,5032.22,"Below Top Decile"
"16932",52,3,412.55,"Below Top Decile"
"16933",0,9,3017.65,"Below Top Decile"
"16934",54,6,2062.89,"Below Top Decile"
"16935",381,3,530.86,"Below Top Decile"
"16936",25,2,548.29,"Below Top Decile"
"16937",498,1,196.25,"Below Top Decile"
"16938",8,9,6162.11,"Top Decile (Spike Zone)"
"16939",488,3,433.85,"Below Top Decile"
"16940",51,8,6245.41,"Top Decile (Spike Zone)"
"16941",611,1,33.00,"Below Top Decile"
"16942",12,9,1878.51,"Below Top Decile"
"16943",211,3,816.73,"Below Top Decile"
"16944",609,1,101.36,"Below Top Decile"
"16945",21,33,8530.66,"Top Decile (Spike Zone)"
"16946",382,5,1199.54,"Below Top Decile"
"16947",235,4,906.31,"Below Top Decile"
"16948",138,7,868.77,"Below Top Decile"
"16949",3,6,1161.27,"Below Top Decile"
"16950",56,10,3482.59,"Below Top Decile"
"16951",122,3,1262.75,"Below Top Decile"
"16952",108,5,795.83,"Below Top Decile"
"16953",29,1,20.80,"Below Top Decile"
"16954",0,20,6037.33,"Top Decile (Spike Zone)"
"16955",184,6,1072.06,"Below Top Decile"
"16956",8,1,292.34,"Below Top Decile"
"16957",238,2,416.64,"Below Top Decile"
"16958",434,1,778.49,"Below Top Decile"
"16959",86,1,117.35,"Below Top Decile"
"16960",38,8,1967.48,"Below Top Decile"
"16961",115,3,773.01,"Below Top Decile"
"16962",409,1,251.04,"Below Top Decile"
"16963",186,1,110.55,"Below Top Decile"
"16964",732,2,207.85,"Below Top Decile"
"16965",226,1,192.07,"Below Top Decile"
"16966",7,7,2148.97,"Below Top Decile"
"16967",188,1,319.02,"Below Top Decile"
"16968",3,2,439.43,"Below Top Decile"
"16969",38,3,650.41,"Below Top Decile"
"16970",625,1,71.40,"Below Top Decile"
"16971",37,1,357.21,"Below Top Decile"
"16972",382,2,749.00,"Below Top Decile"
"16973",385,1,127.00,"Below Top Decile"
"16974",522,2,365.50,"Below Top Decile"
"16975",413,3,902.42,"Below Top Decile"
"16976",266,1,251.52,"Below Top Decile"
"16977",394,4,496.00,"Below Top Decile"
"16978",77,3,768.88,"Below Top Decile"
"16979",3,9,2787.09,"Below Top Decile"
"16980",254,3,1422.83,"Below Top Decile"
"16982",60,1,384.06,"Below Top Decile"
"16983",12,11,3479.48,"Below Top Decile"
"16984",77,9,10206.40,"Top Decile (Spike Zone)"
"16985",16,23,10545.76,"Top Decile (Spike Zone)"
"16986",29,11,4888.75,"Below Top Decile"
"16987",2,11,2487.55,"Below Top Decile"
"16988",4,2,382.67,"Below Top Decile"
"16989",6,6,1133.25,"Below Top Decile"
"16990",218,2,344.00,"Below Top Decile"
"16991",420,1,1041.21,"Below Top Decile"
"16992",10,13,5460.10,"Top Decile (Spike Zone)"
"16993",462,2,1688.15,"Below Top Decile"
"16996",29,9,2044.16,"Below Top Decile"
"16997",287,3,702.00,"Below Top Decile"
"16998",149,5,394.50,"Below Top Decile"
"16999",22,2,484.82,"Below Top Decile"
"17000",395,2,406.30,"Below Top Decile"
"17001",0,19,6640.80,"Top Decile (Spike Zone)"
"17002",72,7,2565.60,"Below Top Decile"
"17003",401,4,828.21,"Below Top Decile"
"17004",45,4,2324.36,"Below Top Decile"
"17005",470,2,612.41,"Below Top Decile"
"17006",4,8,1635.27,"Below Top Decile"
"17007",50,7,1107.60,"Below Top Decile"
"17008",428,1,81.36,"Below Top Decile"
"17009",550,1,242.06,"Below Top Decile"
"17010",16,1,185.46,"Below Top Decile"
"17011",29,3,536.70,"Below Top Decile"
"17012",724,1,360.61,"Below Top Decile"
"17014",7,3,562.68,"Below Top Decile"
"17015",28,3,1838.61,"Below Top Decile"
"17016",576,1,552.40,"Below Top Decile"
"17017",2,29,12397.49,"Top Decile (Spike Zone)"
"17018",40,6,2287.70,"Below Top Decile"
"17019",10,11,3526.29,"Below Top Decile"
"17020",541,2,935.62,"Below Top Decile"
"17021",441,6,1182.22,"Below Top Decile"
"17022",30,2,260.00,"Below Top Decile"
"17023",416,3,800.18,"Below Top Decile"
"17024",44,3,95.85,"Below Top Decile"
"17025",60,5,1349.67,"Below Top Decile"
"17026",184,3,175.83,"Below Top Decile"
"17027",78,9,1268.93,"Below Top Decile"
"17028",580,3,1593.83,"Below Top Decile"
"17029",110,7,2137.30,"Below Top Decile"
"17030",63,1,146.87,"Below Top Decile"
"17031",11,6,2773.85,"Below Top Decile"
"17032",602,5,2816.69,"Below Top Decile"
"17033",85,4,1332.79,"Below Top Decile"
"17034",15,5,1231.82,"Below Top Decile"
"17035",245,4,568.39,"Below Top Decile"
"17036",382,1,176.90,"Below Top Decile"
"17037",77,1,1253.22,"Below Top Decile"
"17038",29,2,743.17,"Below Top Decile"
"17039",603,1,1954.99,"Below Top Decile"
"17040",137,2,463.25,"Below Top Decile"
"17041",26,6,1639.40,"Below Top Decile"
"17042",2,5,1036.58,"Below Top Decile"
"17043",31,8,2593.65,"Below Top Decile"
"17044",8,12,11867.60,"Top Decile (Spike Zone)"
"17045",112,5,827.68,"Below Top Decile"
"17046",156,5,1906.07,"Below Top Decile"
"17047",84,6,2289.23,"Below Top Decile"
"17048",114,7,1991.45,"Below Top Decile"
"17049",2,19,9588.83,"Top Decile (Spike Zone)"
"17050",95,10,4348.46,"Below Top Decile"
"17051",193,4,706.49,"Below Top Decile"
"17052",27,1,399.09,"Below Top Decile"
"17053",128,1,496.38,"Below Top Decile"
"17054",27,5,1353.83,"Below Top Decile"
"17055",445,1,232.85,"Below Top Decile"
"17056",737,1,128.60,"Below Top Decile"
"17057",595,1,288.79,"Below Top Decile"
"17058",81,3,1179.89,"Below Top Decile"
"17059",29,9,4846.87,"Below Top Decile"
"17060",265,1,234.24,"Below Top Decile"
"17061",73,11,5116.13,"Below Top Decile"
"17062",313,6,880.81,"Below Top Decile"
"17063",8,13,3576.88,"Below Top Decile"
"17064",58,3,855.45,"Below Top Decile"
"17065",637,2,194.70,"Below Top Decile"
"17066",725,1,228.34,"Below Top Decile"
"17067",724,3,454.54,"Below Top Decile"
"17068",11,47,8945.53,"Top Decile (Spike Zone)"
"17069",27,14,5441.35,"Top Decile (Spike Zone)"
"17070",113,2,437.42,"Below Top Decile"
"17071",8,13,3730.96,"Below Top Decile"
"17072",624,1,273.35,"Below Top Decile"
"17073",17,4,1444.84,"Below Top Decile"
"17074",562,1,203.05,"Below Top Decile"
"17075",17,10,2216.28,"Below Top Decile"
"17076",35,6,1242.75,"Below Top Decile"
"17077",577,1,306.00,"Below Top Decile"
"17078",35,2,375.86,"Below Top Decile"
"17079",77,1,118.80,"Below Top Decile"
"17080",21,7,955.41,"Below Top Decile"
"17081",24,6,949.39,"Below Top Decile"
"17082",32,6,4732.03,"Below Top Decile"
"17083",108,9,4035.08,"Below Top Decile"
"17084",34,3,4997.96,"Below Top Decile"
"17085",122,28,7705.27,"Top Decile (Spike Zone)"
"17086",6,6,2050.08,"Below Top Decile"
"17087",737,1,221.53,"Below Top Decile"
"17088",27,4,1991.01,"Below Top Decile"
"17089",385,1,128.45,"Below Top Decile"
"17090",3,13,2986.64,"Below Top Decile"
"17091",2,19,7462.15,"Top Decile (Spike Zone)"
"17092",49,11,5479.76,"Top Decile (Spike Zone)"
"17093",592,1,235.88,"Below Top Decile"
"17094",317,2,370.40,"Below Top Decile"
"17095",21,7,2520.75,"Below Top Decile"
"17096",8,11,3629.58,"Below Top Decile"
"17097",1,9,1126.86,"Below Top Decile"
"17098",381,3,591.07,"Below Top Decile"
"17099",532,1,582.17,"Below Top Decile"
"17100",17,2,971.74,"Below Top Decile"
"17101",9,7,2507.05,"Below Top Decile"
"17102",261,1,25.50,"Below Top Decile"
"17103",721,1,424.30,"Below Top Decile"
"17104",423,1,474.03,"Below Top Decile"
"17105",158,2,665.78,"Below Top Decile"
"17106",388,1,481.58,"Below Top Decile"
"17107",32,10,15595.37,"Top Decile (Spike Zone)"
"17108",663,1,174.95,"Below Top Decile"
"17109",28,8,1276.35,"Below Top Decile"
"17110",164,3,499.90,"Below Top Decile"
"17111",46,2,459.58,"Below Top Decile"
"17112",502,1,197.57,"Below Top Decile"
"17113",504,6,2092.16,"Below Top Decile"
"17114",5,8,739.72,"Below Top Decile"
"17115",7,7,2616.29,"Below Top Decile"
"17116",647,1,389.78,"Below Top Decile"
"17117",287,1,116.20,"Below Top Decile"
"17118",317,1,157.02,"Below Top Decile"
"17119",2,2,593.61,"Below Top Decile"
"17120",232,1,307.46,"Below Top Decile"
"17121",402,1,314.74,"Below Top Decile"
"17122",118,4,570.50,"Below Top Decile"
"17123",161,3,966.67,"Below Top Decile"
"17124",184,1,294.24,"Below Top Decile"
"17125",49,1,230.50,"Below Top Decile"
"17126",151,9,1996.03,"Below Top Decile"
"17127",428,5,1155.03,"Below Top Decile"
"17128",334,1,157.09,"Below Top Decile"
"17129",519,1,31.85,"Below Top Decile"
"17131",4,5,2463.17,"Below Top Decile"
"17132",451,2,1220.91,"Below Top Decile"
"17133",15,12,12972.09,"Top Decile (Spike Zone)"
"17134",106,3,625.30,"Below Top Decile"
"17135",15,10,1705.46,"Below Top Decile"
"17136",661,1,231.68,"Below Top Decile"
"17137",415,6,1099.81,"Below Top Decile"
"17138",275,7,4417.27,"Below Top Decile"
"17139",15,25,19473.91,"Top Decile (Spike Zone)"
"17140",246,1,454.12,"Below Top Decile"
"17141",417,4,727.58,"Below Top Decile"
"17142",238,4,1275.25,"Below Top Decile"
"17143",416,2,880.97,"Below Top Decile"
"17144",0,2,984.57,"Below Top Decile"
"17145",464,4,3014.64,"Below Top Decile"
"17146",105,13,5788.39,"Top Decile (Spike Zone)"
"17147",22,9,3069.15,"Below Top Decile"
"17148",51,1,124.88,"Below Top Decile"
"17149",450,1,143.10,"Below Top Decile"
"17150",376,6,1357.95,"Below Top Decile"
"17151",734,1,231.90,"Below Top Decile"
"17152",194,4,1830.50,"Below Top Decile"
"17153",23,1,213.78,"Below Top Decile"
"17154",74,1,329.34,"Below Top Decile"
"17155",17,7,892.46,"Below Top Decile"
"17156",483,1,572.07,"Below Top Decile"
"17157",7,19,5139.45,"Below Top Decile"
"17158",31,5,1962.30,"Below Top Decile"
"17159",21,5,2095.44,"Below Top Decile"
"17160",30,17,10201.36,"Top Decile (Spike Zone)"
"17161",443,1,856.01,"Below Top Decile"
"17162",28,10,1707.21,"Below Top Decile"
"17163",21,4,699.78,"Below Top Decile"
"17164",32,7,2466.40,"Below Top Decile"
"17165",283,6,1783.63,"Below Top Decile"
"17166",38,2,189.49,"Below Top Decile"
"17167",379,3,867.11,"Below Top Decile"
"17168",498,1,400.20,"Below Top Decile"
"17169",49,3,1129.88,"Below Top Decile"
"17170",373,2,118.98,"Below Top Decile"
"17171",288,2,384.59,"Below Top Decile"
"17172",78,3,915.49,"Below Top Decile"
"17173",4,8,3755.65,"Below Top Decile"
"17174",217,1,59.90,"Below Top Decile"
"17175",43,4,1430.94,"Below Top Decile"
"17176",201,3,902.32,"Below Top Decile"
"17177",504,1,119.50,"Below Top Decile"
"17178",730,1,432.96,"Below Top Decile"
"17179",177,6,1507.26,"Below Top Decile"
"17180",55,11,2216.12,"Below Top Decile"
"17181",56,3,309.85,"Below Top Decile"
"17182",422,2,321.30,"Below Top Decile"
"17183",7,6,3286.91,"Below Top Decile"
"17184",568,2,198.41,"Below Top Decile"
"17185",591,3,229.46,"Below Top Decile"
"17186",46,2,144.00,"Below Top Decile"
"17187",226,2,467.71,"Below Top Decile"
"17188",10,13,4361.83,"Below Top Decile"
"17189",105,5,953.63,"Below Top Decile"
"17190",58,7,1529.73,"Below Top Decile"
"17191",27,15,4284.84,"Below Top Decile"
"17192",535,1,75.28,"Below Top Decile"
"17193",35,9,2254.60,"Below Top Decile"
"17194",360,2,776.66,"Below Top Decile"
"17195",654,1,562.98,"Below Top Decile"
"17196",427,1,327.75,"Below Top Decile"
"17197",29,1,1013.01,"Below Top Decile"
"17198",23,3,692.22,"Below Top Decile"
"17199",581,1,135.04,"Below Top Decile"
"17200",386,4,356.71,"Below Top Decile"
"17201",53,4,1117.00,"Below Top Decile"
"17202",420,1,160.65,"Below Top Decile"
"17203",35,10,5564.09,"Top Decile (Spike Zone)"
"17204",168,9,5263.69,"Top Decile (Spike Zone)"
"17205",53,3,999.35,"Below Top Decile"
"17206",52,1,204.24,"Below Top Decile"
"17207",651,1,291.77,"Below Top Decile"
"17208",395,1,111.15,"Below Top Decile"
"17209",648,3,595.70,"Below Top Decile"
"17210",392,1,251.72,"Below Top Decile"
"17211",26,13,3728.80,"Below Top Decile"
"17212",252,3,794.41,"Below Top Decile"
"17213",39,13,4766.03,"Below Top Decile"
"17214",59,6,974.12,"Below Top Decile"
"17215",463,1,186.15,"Below Top Decile"
"17216",553,1,63.60,"Below Top Decile"
"17217",233,2,210.10,"Below Top Decile"
"17218",3,18,3889.39,"Below Top Decile"
"17219",31,2,259.13,"Below Top Decile"
"17220",23,21,4451.41,"Below Top Decile"
"17221",6,5,976.62,"Below Top Decile"
"17222",64,6,1563.61,"Below Top Decile"
"17223",309,3,523.04,"Below Top Decile"
"17224",500,1,100.86,"Below Top Decile"
"17225",581,1,131.15,"Below Top Decile"
"17226",308,3,895.47,"Below Top Decile"
"17227",18,12,1878.93,"Below Top Decile"
"17228",15,13,2820.03,"Below Top Decile"
"17229",95,2,318.76,"Below Top Decile"
"17230",263,18,9159.45,"Top Decile (Spike Zone)"
"17231",11,25,6958.83,"Top Decile (Spike Zone)"
"17232",2,2,417.77,"Below Top Decile"
"17233",34,3,560.86,"Below Top Decile"
"17234",182,1,149.89,"Below Top Decile"
"17235",24,8,1562.98,"Below Top Decile"
"17236",12,12,1929.26,"Below Top Decile"
"17237",10,4,994.13,"Below Top Decile"
"17238",2,32,7331.17,"Top Decile (Spike Zone)"
"17239",312,4,1174.15,"Below Top Decile"
"17240",595,1,130.60,"Below Top Decile"
"17241",384,12,2736.64,"Below Top Decile"
"17242",107,5,2889.28,"Below Top Decile"
"17243",0,69,20004.03,"Top Decile (Spike Zone)"
"17244",52,5,1826.04,"Below Top Decile"
"17245",204,2,371.63,"Below Top Decile"
"17246",546,2,38.92,"Below Top Decile"
"17247",14,1,280.09,"Below Top Decile"
"17248",119,2,500.54,"Below Top Decile"
"17249",428,1,68.03,"Below Top Decile"
"17250",3,2,381.97,"Below Top Decile"
"17251",362,3,790.28,"Below Top Decile"
"17252",116,2,348.91,"Below Top Decile"
"17253",17,1,178.26,"Below Top Decile"
"17254",4,3,469.48,"Below Top Decile"
"17255",40,4,781.70,"Below Top Decile"
"17256",106,5,498.93,"Below Top Decile"
"17257",435,2,189.78,"Below Top Decile"
"17258",396,2,417.30,"Below Top Decile"
"17259",147,6,1452.39,"Below Top Decile"
"17260",410,1,120.95,"Below Top Decile"
"17261",509,1,221.59,"Below Top Decile"
"17262",51,11,2488.76,"Below Top Decile"
"17263",207,1,63.44,"Below Top Decile"
"17264",423,1,268.28,"Below Top Decile"
"17265",138,2,550.01,"Below Top Decile"
"17266",1,5,501.72,"Below Top Decile"
"17267",126,2,317.20,"Below Top Decile"
"17268",107,11,1733.89,"Below Top Decile"
"17269",385,1,491.81,"Below Top Decile"
"17270",468,2,601.45,"Below Top Decile"
"17271",735,1,204.30,"Below Top Decile"
"17272",41,4,2144.53,"Below Top Decile"
"17273",423,1,141.12,"Below Top Decile"
"17274",34,2,573.22,"Below Top Decile"
"17275",382,1,114.10,"Below Top Decile"
"17276",399,1,444.19,"Below Top Decile"
"17277",227,2,1065.35,"Below Top Decile"
"17278",240,2,271.24,"Below Top Decile"
"17279",57,1,187.83,"Below Top Decile"
"17280",437,1,118.86,"Below Top Decile"
"17281",373,6,797.85,"Below Top Decile"
"17282",129,5,2308.54,"Below Top Decile"
"17283",378,1,188.46,"Below Top Decile"
"17284",59,7,2547.70,"Below Top Decile"
"17285",627,2,400.44,"Below Top Decile"
"17286",21,3,389.18,"Below Top Decile"
"17287",25,21,3810.61,"Below Top Decile"
"17288",8,11,2468.43,"Below Top Decile"
"17289",31,9,2032.30,"Below Top Decile"
"17290",3,8,1427.48,"Below Top Decile"
"17291",307,1,550.80,"Below Top Decile"
"17292",471,2,271.75,"Below Top Decile"
"17293",7,17,3750.63,"Below Top Decile"
"17294",668,2,467.79,"Below Top Decile"
"17295",28,3,547.00,"Below Top Decile"
"17296",729,1,338.13,"Below Top Decile"
"17297",16,1,128.18,"Below Top Decile"
"17298",100,5,933.32,"Below Top Decile"
"17299",11,6,993.23,"Below Top Decile"
"17300",390,2,393.64,"Below Top Decile"
"17301",20,2,294.39,"Below Top Decile"
"17302",14,5,1119.93,"Below Top Decile"
"17303",360,1,250.04,"Below Top Decile"
"17304",533,1,111.50,"Below Top Decile"
"17305",648,1,2135.46,"Below Top Decile"
"17306",10,21,9751.77,"Top Decile (Spike Zone)"
"17307",364,11,3378.31,"Below Top Decile"
