"customer_id","total_line_items","cancelled_line_items","line_item_return_rate"
"17678.0",29,1,0.0345
"13635.0",167,5,0.0299
"14524.0",328,0,0.0000
"13626.0",46,2,0.0435
"15795.0",131,0,0.0000
"15258.0",34,0,0.0000
"15681.0",103,15,0.1456
"17710.0",20,0,0.0000
"17366.0",136,1,0.0074
"13288.0",12,2,0.1667
"13860.0",77,1,0.0130
"17635.0",75,1,0.0133
"15609.0",18,2,0.1111
"17167.0",79,0,0.0000
"17079.0",2,0,0.0000
"12592.0",84,3,0.0357
"15617.0",42,0,0.0000
"13206.0",584,3,0.0051
"13750.0",77,2,0.0260
"16278.0",60,5,0.0833
"17108.0",9,0,0.0000
"17039.0",44,0,0.0000
"15987.0",196,0,0.0000
"13252.0",22,3,0.1364
"17198.0",173,0,0.0000
"16265.0",340,3,0.0088
"15070.0",34,0,0.0000
"17943.0",1,1,1.0000
"14043.0",43,1,0.0233
"17488.0",18,0,0.0000
"14885.0",32,1,0.0313
"14138.0",47,0,0.0000
"13356.0",42,0,0.0000
"17411.0",85,10,0.1176
"14053.0",9,0,0.0000
"16902.0",44,0,0.0000
"16433.0",34,0,0.0000
"15837.0",52,0,0.0000
"13937.0",55,1,0.0182
"16636.0",73,0,0.0000
"15354.0",7,4,0.5714
"14197.0",20,0,0.0000
"15533.0",86,3,0.0349
"12558.0",22,11,0.5000
"12689.0",72,0,0.0000
"17505.0",102,0,0.0000
"16888.0",54,0,0.0000
"17155.0",73,0,0.0000
"13010.0",12,0,0.0000
"13681.0",57,0,0.0000
"15621.0",18,2,0.1111
"14257.0",241,1,0.0041
"12695.0",59,0,0.0000
"17563.0",35,6,0.1714
"15059.0",603,8,0.0133
"12715.0",21,0,0.0000
"13566.0",374,0,0.0000
"12458.0",84,0,0.0000
"13059.0",205,3,0.0146
"16149.0",30,0,0.0000
"16829.0",27,0,0.0000
"18275.0",19,0,0.0000
"16152.0",29,0,0.0000
"13499.0",45,3,0.0667
"12972.0",85,8,0.0941
"13224.0",109,1,0.0092
"12977.0",59,0,0.0000
"16376.0",128,3,0.0234
"13051.0",4,0,0.0000
"17189.0",123,0,0.0000
"12545.0",50,0,0.0000
"12829.0",20,1,0.0500
"15553.0",56,0,0.0000
"16450.0",44,1,0.0227
"15393.0",44,0,0.0000
"14947.0",54,0,0.0000
"14784.0",27,0,0.0000
"15525.0",261,2,0.0077
"16001.0",39,10,0.2564
"13254.0",4,0,0.0000
"14365.0",51,0,0.0000
"13483.0",10,0,0.0000
"18177.0",101,1,0.0099
"14146.0",491,35,0.0713
"17234.0",14,0,0.0000
"14926.0",4,1,0.2500
"17565.0",30,0,0.0000
"14140.0",67,1,0.0149
"13772.0",577,2,0.0035
"18041.0",963,3,0.0031
"16792.0",102,0,0.0000
"17306.0",75,3,0.0400
"15392.0",145,1,0.0069
"12669.0",102,1,0.0098
"18161.0",94,1,0.0106
"15218.0",410,9,0.0220
"14134.0",180,0,0.0000
"13806.0",10,0,0.0000
"14830.0",40,0,0.0000
"17525.0",26,0,0.0000
"14294.0",23,0,0.0000
"13855.0",77,4,0.0519
"17452.0",1,1,1.0000
"14913.0",247,0,0.0000
"17236.0",158,0,0.0000
"13811.0",14,1,0.0714
"12355.0",35,0,0.0000
"17674.0",38,0,0.0000
"15867.0",1068,9,0.0084
"15832.0",54,0,0.0000
"13493.0",8,0,0.0000
"15146.0",95,4,0.0421
"13078.0",855,54,0.0632
"15629.0",77,0,0.0000
"12868.0",146,0,0.0000
"13113.0",498,105,0.2108
"18210.0",144,0,0.0000
"13950.0",36,1,0.0278
"14556.0",203,0,0.0000
"16713.0",1352,16,0.0118
"15913.0",1,0,0.0000
"14127.0",117,0,0.0000
"12386.0",18,0,0.0000
"13795.0",29,0,0.0000
"16189.0",11,0,0.0000
"16615.0",20,1,0.0500
"16345.0",111,0,0.0000
"13642.0",115,1,0.0087
"14213.0",15,10,0.6667
"13870.0",245,4,0.0163
"16920.0",23,0,0.0000
"17203.0",270,0,0.0000
"14351.0",1,0,0.0000
"17667.0",235,3,0.0128
"18066.0",53,0,0.0000
"17594.0",104,0,0.0000
"15337.0",24,3,0.1250
"13084.0",4,2,0.5000
"15450.0",30,0,0.0000
"16134.0",120,4,0.0333
"15159.0",820,10,0.0122
"17353.0",17,3,0.1765
"17212.0",29,0,0.0000
"15756.0",192,0,0.0000
"13316.0",177,2,0.0113
"14628.0",86,0,0.0000
"15772.0",16,0,0.0000
"12881.0",7,0,0.0000
"14139.0",69,0,0.0000
"16676.0",136,3,0.0221
"15733.0",10,0,0.0000
"15156.0",55,0,0.0000
"12880.0",36,0,0.0000
"17949.0",183,26,0.1421
"14227.0",388,11,0.0284
"16098.0",163,0,0.0000
"15845.0",185,11,0.0595
"17849.0",50,0,0.0000
"17485.0",6,6,1.0000
"14203.0",16,0,0.0000
"18050.0",23,0,0.0000
"13506.0",103,5,0.0485
"15178.0",3,0,0.0000
"14401.0",270,4,0.0148
"12495.0",19,2,0.1053
"13072.0",7,0,0.0000
"15548.0",23,0,0.0000
"15187.0",93,2,0.0215
"14877.0",66,0,0.0000
"13203.0",170,1,0.0059
"13166.0",70,1,0.0143
"14637.0",7,0,0.0000
"15352.0",37,0,0.0000
"12622.0",11,0,0.0000
"16442.0",250,0,0.0000
"12702.0",12,0,0.0000
"16414.0",64,0,0.0000
"13223.0",13,0,0.0000
"15198.0",32,1,0.0313
"16003.0",203,0,0.0000
"12470.0",23,0,0.0000
"17304.0",5,0,0.0000
"13648.0",113,7,0.0619
"17838.0",326,18,0.0552
"17376.0",55,0,0.0000
"17299.0",120,0,0.0000
"12819.0",19,0,0.0000
"16288.0",7,0,0.0000
"14022.0",47,0,0.0000
"14504.0",107,0,0.0000
"14831.0",90,8,0.0889
"12632.0",38,3,0.0789
"13297.0",124,1,0.0081
"15263.0",12,0,0.0000
"17973.0",15,0,0.0000
"13070.0",35,2,0.0571
"18035.0",61,0,0.0000
"15757.0",193,0,0.0000
"13021.0",266,9,0.0338
"16705.0",722,31,0.0429
"13142.0",23,0,0.0000
"14282.0",255,1,0.0039
"16509.0",13,0,0.0000
"17492.0",39,0,0.0000
"18112.0",63,0,0.0000
"18152.0",10,0,0.0000
"18241.0",161,2,0.0124
"13929.0",60,3,0.0500
"14501.0",12,2,0.1667
"18251.0",108,0,0.0000
"15077.0",34,2,0.0588
"13276.0",251,2,0.0080
"12683.0",561,20,0.0357
"12648.0",66,1,0.0152
"17952.0",104,0,0.0000
"14435.0",3,0,0.0000
"14709.0",359,2,0.0056
"16781.0",60,4,0.0667
"14711.0",359,2,0.0056
"12757.0",377,6,0.0159
"17700.0",368,8,0.0217
"15061.0",998,11,0.0110
"15145.0",67,0,0.0000
"12429.0",174,1,0.0057
"14786.0",7,0,0.0000
"16941.0",2,0,0.0000
"17562.0",64,1,0.0156
"12377.0",152,0,0.0000
"16247.0",16,0,0.0000
"14852.0",313,3,0.0096
"17931.0",363,6,0.0165
"16391.0",331,0,0.0000
"13271.0",101,5,0.0495
"12888.0",7,2,0.2857
"14701.0",631,15,0.0238
"13818.0",5,0,0.0000
"15386.0",31,0,0.0000
"16092.0",94,4,0.0426
"15796.0",302,7,0.0232
"18084.0",11,3,0.2727
"16192.0",11,0,0.0000
"17765.0",83,0,0.0000
"18174.0",2,0,0.0000
"14177.0",211,1,0.0047
"14352.0",47,0,0.0000
"15376.0",117,0,0.0000
"13232.0",207,0,0.0000
"16447.0",73,0,0.0000
"13614.0",271,0,0.0000
"13289.0",16,0,0.0000
"18002.0",54,0,0.0000
"17517.0",11,0,0.0000
"15317.0",6,1,0.1667
"16811.0",28,0,0.0000
"13189.0",29,0,0.0000
"17640.0",68,2,0.0294
"17270.0",49,0,0.0000
"16440.0",307,0,0.0000
"15287.0",37,1,0.0270
"14759.0",102,0,0.0000
"16648.0",39,2,0.0513
"14194.0",986,34,0.0345
"12677.0",23,2,0.0870
"18270.0",19,2,0.1053
"12468.0",163,13,0.0798
"13564.0",1318,47,0.0357
"14088.0",686,4,0.0058
"16202.0",126,2,0.0159
"13925.0",45,4,0.0889
"16568.0",5,0,0.0000
"16484.0",26,1,0.0385
"17937.0",43,0,0.0000
"17701.0",24,0,0.0000
"17183.0",76,3,0.0395
"13753.0",80,0,0.0000
"15741.0",12,0,0.0000
"13510.0",302,13,0.0430
"12719.0",42,3,0.0714
"15270.0",197,29,0.1472
"17441.0",21,0,0.0000
"16755.0",336,7,0.0208
"16498.0",16,1,0.0625
"15162.0",16,4,0.2500
"14100.0",26,0,0.0000
"16597.0",7,0,0.0000
"14957.0",29,0,0.0000
"17344.0",70,1,0.0143
"16786.0",1,0,0.0000
"17570.0",2,1,0.5000
"16287.0",42,0,0.0000
"14050.0",54,0,0.0000
"15327.0",10,0,0.0000
"15096.0",11,0,0.0000
"14742.0",34,0,0.0000
"17659.0",208,4,0.0192
"14887.0",6,0,0.0000
"14867.0",141,4,0.0284
"15794.0",15,0,0.0000
"13144.0",6,0,0.0000
"13517.0",143,2,0.0140
"14643.0",65,3,0.0462
"14157.0",90,1,0.0111
"13417.0",82,5,0.0610
"17175.0",64,1,0.0156
"14959.0",61,2,0.0328
"13216.0",5,0,0.0000
"12483.0",148,9,0.0608
"12657.0",56,9,0.1607
"13757.0",8,0,0.0000
"15328.0",8,0,0.0000
"12745.0",23,0,0.0000
"13790.0",45,0,0.0000
"15389.0",6,0,0.0000
"12619.0",105,5,0.0476
"12794.0",45,0,0.0000
"15093.0",346,14,0.0405
"15030.0",35,2,0.0571
"17077.0",1,0,0.0000
"13385.0",35,0,0.0000
"13387.0",73,0,0.0000
"15746.0",29,1,0.0345
"16432.0",8,0,0.0000
"15413.0",27,2,0.0741
"18074.0",56,0,0.0000
"17305.0",9,0,0.0000
"17057.0",50,0,0.0000
"17775.0",3,0,0.0000
"15414.0",39,0,0.0000
"15117.0",132,1,0.0076
"14196.0",6,0,0.0000
"14129.0",109,0,0.0000
"13568.0",44,0,0.0000
"16905.0",345,3,0.0087
"16418.0",169,0,0.0000
"17518.0",77,0,0.0000
"17380.0",11,1,0.0909
"17945.0",72,0,0.0000
"17463.0",329,5,0.0152
"15564.0",4,0,0.0000
"15255.0",193,4,0.0207
"15717.0",24,0,0.0000
"16724.0",17,0,0.0000
"14250.0",111,0,0.0000
"16279.0",351,2,0.0057
"16819.0",17,0,0.0000
"15214.0",110,0,0.0000
"17583.0",7,0,0.0000
"17286.0",93,0,0.0000
"15779.0",8,0,0.0000
"17223.0",101,0,0.0000
"17358.0",147,0,0.0000
"17890.0",94,0,0.0000
"13023.0",76,0,0.0000
"16448.0",52,0,0.0000
"17591.0",269,1,0.0037
"15610.0",6,0,0.0000
"18103.0",10,0,0.0000
"16473.0",29,1,0.0345
"12655.0",16,0,0.0000
"17326.0",89,0,0.0000
"17062.0",165,1,0.0061
"14079.0",13,0,0.0000
"13453.0",42,2,0.0476
"15624.0",34,0,0.0000
"17501.0",18,0,0.0000
"18283.0",986,0,0.0000
"15638.0",29,4,0.1379
"14805.0",132,0,0.0000
"15939.0",162,1,0.0062
"17631.0",69,0,0.0000
"15642.0",6,0,0.0000
"13281.0",26,4,0.1538
"15660.0",165,4,0.0242
"16111.0",75,0,0.0000
"13490.0",8,0,0.0000
"14137.0",14,3,0.2143
"17900.0",11,5,0.4545
"13068.0",2,0,0.0000
"17343.0",80,0,0.0000
"18218.0",42,3,0.0714
"17606.0",6,0,0.0000
"14796.0",1582,29,0.0183
"14031.0",805,24,0.0298
"17642.0",108,0,0.0000
"17445.0",1,1,1.0000
"18246.0",5,0,0.0000
"13880.0",229,0,0.0000
"16372.0",334,1,0.0030
"16338.0",11,0,0.0000
"13797.0",80,2,0.0250
"14952.0",329,22,0.0669
"15368.0",8,0,0.0000
"14284.0",69,2,0.0290
"12639.0",64,0,0.0000
"14597.0",103,0,0.0000
"13525.0",6,0,0.0000
"17118.0",10,0,0.0000
"15120.0",22,1,0.0455
"17500.0",5,0,0.0000
"12966.0",10,0,0.0000
"17681.0",15,1,0.0667
"17536.0",16,0,0.0000
"17716.0",614,13,0.0212
"18229.0",211,0,0.0000
"12578.0",181,9,0.0497
"15710.0",110,0,0.0000
"16109.0",32,1,0.0313
"17535.0",13,0,0.0000
"14026.0",50,0,0.0000
"17053.0",14,1,0.0714
"16533.0",181,4,0.0221
"13226.0",28,0,0.0000
"15670.0",20,1,0.0500
"17879.0",6,0,0.0000
"15365.0",255,37,0.1451
"16044.0",19,0,0.0000
"17545.0",278,0,0.0000
"12773.0",12,6,0.5000
"17217.0",29,0,0.0000
"18006.0",65,0,0.0000
"15544.0",563,6,0.0107
"15657.0",1,0,0.0000
"13556.0",9,0,0.0000
"13485.0",162,4,0.0247
"17312.0",14,0,0.0000
"12714.0",696,0,0.0000
"17734.0",86,0,0.0000
"17647.0",12,0,0.0000
"18037.0",33,0,0.0000
"15476.0",80,1,0.0125
"15381.0",25,1,0.0400
"14615.0",51,3,0.0588
"16934.0",146,3,0.0205
"17757.0",1315,5,0.0038
"12684.0",105,0,0.0000
"17100.0",65,0,0.0000
"16144.0",1,0,0.0000
"15378.0",12,0,0.0000
"15692.0",12,0,0.0000
"16735.0",328,25,0.0762
"16481.0",20,4,0.2000
"15671.0",81,3,0.0370
"17427.0",2,0,0.0000
"16570.0",261,20,0.0766
"14169.0",67,0,0.0000
"15084.0",31,0,0.0000
"12742.0",68,1,0.0147
"15466.0",265,0,0.0000
"17317.0",11,2,0.1818
"14413.0",99,0,0.0000
"17347.0",1,0,0.0000
"12503.0",3,1,0.3333
"13946.0",57,1,0.0175
"17929.0",16,1,0.0625
"15356.0",755,0,0.0000
"16352.0",28,0,0.0000
"12938.0",9,0,0.0000
"16187.0",297,2,0.0067
"15968.0",85,0,0.0000
"13174.0",1132,0,0.0000
"12425.0",95,4,0.0421
"13110.0",254,2,0.0079
"15026.0",140,0,0.0000
"15611.0",100,6,0.0600
"14778.0",35,0,0.0000
"15024.0",371,0,0.0000
"13094.0",38,6,0.1579
"14186.0",104,0,0.0000
"17340.0",813,36,0.0443
"16175.0",98,0,0.0000
"13381.0",361,5,0.0139
"16618.0",97,1,0.0103
"13917.0",18,0,0.0000
"14544.0",192,0,0.0000
"16503.0",216,3,0.0139
"13501.0",116,2,0.0172
"16778.0",16,0,0.0000
"17742.0",85,0,0.0000
"13449.0",19,0,0.0000
"12608.0",16,0,0.0000
"15999.0",1,0,0.0000
"16627.0",20,0,0.0000
"13903.0",10,0,0.0000
"17267.0",38,0,0.0000
"14518.0",16,0,0.0000
"13529.0",15,0,0.0000
"15345.0",23,3,0.1304
"14846.0",13,1,0.0769
"17291.0",1,0,0.0000
"17243.0",1155,21,0.0182
"17238.0",1231,0,0.0000
"16844.0",32,0,0.0000
"13828.0",15,0,0.0000
"12781.0",30,5,0.1667
"12394.0",27,0,0.0000
"14110.0",403,3,0.0074
"14853.0",33,2,0.0606
"18259.0",92,0,0.0000
"15436.0",329,0,0.0000
"16827.0",12,0,0.0000
"14493.0",370,6,0.0162
"13989.0",86,0,0.0000
"15861.0",804,6,0.0075
"13674.0",16,2,0.1250
"16361.0",106,0,0.0000
"16087.0",10,0,0.0000
"18095.0",48,0,0.0000
"14611.0",39,1,0.0256
"16291.0",1,0,0.0000
"13136.0",345,30,0.0870
"15275.0",42,1,0.0238
"15176.0",53,1,0.0189
"12471.0",1298,160,0.1233
"16702.0",92,1,0.0109
"14205.0",154,31,0.2013
"17193.0",48,4,0.0833
"14362.0",41,0,0.0000
"17883.0",177,1,0.0056
"16127.0",75,0,0.0000
"17209.0",40,0,0.0000
"16901.0",23,0,0.0000
"17771.0",69,0,0.0000
"17018.0",37,0,0.0000
"15780.0",29,0,0.0000
"17843.0",64,0,0.0000
"12885.0",72,1,0.0139
"17541.0",33,0,0.0000
"18104.0",38,0,0.0000
"16436.0",43,2,0.0465
"14871.0",201,0,0.0000
"12585.0",97,10,0.1031
"13433.0",25,1,0.0400
"13435.0",154,2,0.0130
"13953.0",25,0,0.0000
"18090.0",60,0,0.0000
"13684.0",113,4,0.0354
"15380.0",56,3,0.0536
"14092.0",377,4,0.0106
"12768.0",20,10,0.5000
"14309.0",195,6,0.0308
"16226.0",31,0,0.0000
"17671.0",100,8,0.0800
"15432.0",18,2,0.1111
"14574.0",11,0,0.0000
"17880.0",45,0,0.0000
"14982.0",39,0,0.0000
"17785.0",51,0,0.0000
"15063.0",5,0,0.0000
"17396.0",57,7,0.1228
"12721.0",254,15,0.0591
"16068.0",39,0,0.0000
"17855.0",34,0,0.0000
"12491.0",26,0,0.0000
"12748.0",7307,77,0.0105
"13662.0",148,11,0.0743
"16302.0",12,1,0.0833
"17689.0",22,0,0.0000
"15771.0",28,0,0.0000
"16222.0",160,0,0.0000
"17197.0",29,0,0.0000
"14969.0",13,0,0.0000
"15481.0",38,0,0.0000
"13549.0",60,1,0.0167
"14865.0",9,0,0.0000
"16216.0",37,0,0.0000
"18146.0",10,0,0.0000
"16565.0",13,2,0.1538
"12901.0",125,9,0.0720
"13957.0",27,0,0.0000
"18052.0",16,0,0.0000
"18129.0",14,0,0.0000
"12490.0",463,1,0.0022
"15593.0",5,0,0.0000
"15047.0",22,0,0.0000
"12859.0",21,0,0.0000
"17386.0",38,0,0.0000
"13314.0",75,13,0.1733
"17112.0",50,0,0.0000
"14035.0",154,3,0.0195
"12691.0",39,0,0.0000
"15622.0",462,36,0.0779
"15188.0",23,0,0.0000
"16260.0",18,0,0.0000
"12921.0",1612,78,0.0484
"15253.0",121,5,0.0413
"13954.0",30,5,0.1667
"18192.0",45,0,0.0000
"14907.0",306,10,0.0327
"12957.0",500,10,0.0200
"14763.0",1,1,1.0000
"12667.0",33,0,0.0000
"15716.0",326,0,0.0000
"15493.0",652,2,0.0031
"12704.0",90,2,0.0222
"13699.0",40,3,0.0750
"14915.0",92,2,0.0217
"13400.0",24,1,0.0417
"14508.0",189,1,0.0053
"16369.0",170,0,0.0000
"15447.0",30,1,0.0333
"12534.0",63,0,0.0000
"16434.0",188,1,0.0053
"15243.0",61,0,0.0000
"16585.0",18,0,0.0000
"17133.0",63,7,0.1111
"17974.0",403,0,0.0000
"13363.0",102,0,0.0000
"15631.0",39,0,0.0000
"15608.0",105,0,0.0000
"13898.0",46,0,0.0000
"16157.0",19,1,0.0526
"18247.0",47,10,0.2128
"14116.0",72,0,0.0000
"15587.0",14,0,0.0000
"12778.0",115,1,0.0087
"15990.0",180,0,0.0000
"13439.0",167,0,0.0000
"18198.0",166,7,0.0422
"14942.0",20,1,0.0500
"17387.0",78,0,0.0000
"15957.0",151,0,0.0000
"14600.0",54,0,0.0000
"15164.0",363,2,0.0055
"12594.0",202,3,0.0149
"16744.0",242,0,0.0000
"17546.0",1,1,1.0000
"13983.0",359,18,0.0501
"13128.0",1,0,0.0000
"14583.0",506,0,0.0000
"12616.0",59,5,0.0847
"17125.0",40,0,0.0000
"16009.0",90,0,0.0000
"13056.0",19,0,0.0000
"18028.0",4,0,0.0000
"13904.0",26,0,0.0000
"13268.0",447,7,0.0157
"16977.0",28,0,0.0000
"13596.0",166,0,0.0000
"16983.0",250,1,0.0040
"15067.0",179,1,0.0056
"13005.0",60,4,0.0667
"16719.0",450,6,0.0133
"12651.0",32,2,0.0625
"16360.0",671,9,0.0134
"13535.0",1,0,0.0000
"17289.0",281,2,0.0071
"14751.0",7,0,0.0000
"17698.0",8,0,0.0000
"17812.0",233,0,0.0000
"15616.0",13,0,0.0000
"14521.0",20,3,0.1500
"15880.0",212,2,0.0094
"15232.0",31,0,0.0000
"17756.0",85,0,0.0000
"16746.0",997,8,0.0080
"14188.0",71,6,0.0845
"15736.0",106,3,0.0283
"16407.0",232,0,0.0000
"13392.0",8,0,0.0000
"18203.0",60,0,0.0000
"16913.0",18,0,0.0000
"14813.0",177,0,0.0000
"17608.0",169,0,0.0000
"15578.0",13,0,0.0000
"12663.0",11,1,0.0909
"17339.0",15,1,0.0667
"15603.0",5,1,0.2000
"15814.0",100,2,0.0200
"16059.0",422,0,0.0000
"16043.0",73,0,0.0000
"12584.0",126,30,0.2381
"13641.0",50,6,0.1200
"14075.0",81,0,0.0000
"15893.0",1,0,0.0000
"13523.0",236,5,0.0212
"12847.0",126,0,0.0000
"14387.0",140,0,0.0000
"17819.0",102,1,0.0098
"13908.0",126,4,0.0317
"13303.0",4,0,0.0000
"13623.0",303,11,0.0363
"17307.0",53,5,0.0943
"12621.0",786,16,0.0204
"14165.0",25,0,0.0000
"17803.0",27,0,0.0000
"15207.0",27,3,0.1111
"15141.0",83,3,0.0361
"13959.0",163,0,0.0000
"12814.0",2,0,0.0000
"15460.0",58,0,0.0000
"18149.0",96,0,0.0000
"15075.0",27,0,0.0000
"16809.0",260,1,0.0038
"16015.0",184,2,0.0109
"18169.0",9,0,0.0000
"16531.0",140,2,0.0143
"18044.0",201,1,0.0050
"14251.0",78,0,0.0000
"14886.0",18,0,0.0000
"17435.0",15,0,0.0000
"12513.0",36,1,0.0278
"13266.0",327,20,0.0612
"15012.0",255,0,0.0000
"14564.0",113,6,0.0531
"16416.0",189,2,0.0106
"14525.0",550,7,0.0127
"16583.0",32,0,0.0000
"14332.0",63,0,0.0000
"13755.0",343,1,0.0029
"14874.0",6,0,0.0000
"15842.0",28,3,0.1071
"16494.0",50,0,0.0000
"17673.0",522,2,0.0038
"16926.0",115,1,0.0087
"15295.0",53,0,0.0000
"15936.0",19,0,0.0000
"15467.0",53,1,0.0189
"12473.0",179,11,0.0615
"14793.0",40,1,0.0250
"13586.0",21,0,0.0000
"17392.0",76,0,0.0000
"12383.0",100,1,0.0100
"13486.0",69,0,0.0000
"13919.0",82,5,0.0610
"16691.0",11,0,0.0000
"17381.0",175,1,0.0057
"12548.0",5,0,0.0000
"16057.0",265,47,0.1774
"13724.0",42,0,0.0000
"14999.0",9,0,0.0000
"14605.0",111,0,0.0000
"15984.0",753,6,0.0080
"14740.0",238,7,0.0294
"15383.0",1,1,1.0000
"15002.0",370,0,0.0000
"17739.0",152,3,0.0197
"16776.0",137,0,0.0000
"17220.0",681,0,0.0000
"12638.0",48,0,0.0000
"17875.0",26,0,0.0000
"15331.0",46,2,0.0435
"12562.0",207,0,0.0000
"15897.0",24,0,0.0000
"16619.0",118,2,0.0169
"12919.0",52,2,0.0385
"13538.0",144,0,0.0000
"15732.0",107,3,0.0280
"15289.0",99,2,0.0202
"14505.0",1626,18,0.0111
"13990.0",16,0,0.0000
"14376.0",18,0,0.0000
"15130.0",22,0,0.0000
"13708.0",51,0,0.0000
"14673.0",163,0,0.0000
"16545.0",8,0,0.0000
"13646.0",59,1,0.0169
"16266.0",109,0,0.0000
"15523.0",222,8,0.0360
"16790.0",95,2,0.0211
"14652.0",29,0,0.0000
"17150.0",93,0,0.0000
"15834.0",383,5,0.0131
"17782.0",29,0,0.0000
"16654.0",85,2,0.0235
"13767.0",841,46,0.0547
"18067.0",37,0,0.0000
"16601.0",72,0,0.0000
"16754.0",167,25,0.1497
"14770.0",198,1,0.0051
"16026.0",32,0,0.0000
"14569.0",35,0,0.0000
"17019.0",715,2,0.0028
"15696.0",240,16,0.0667
"17496.0",74,2,0.0270
"14923.0",44,0,0.0000
"14256.0",139,5,0.0360
"17074.0",4,0,0.0000
"15824.0",26,0,0.0000
"14106.0",1,0,0.0000
"16497.0",337,0,0.0000
"15550.0",243,3,0.0123
"12891.0",12,1,0.0833
"13546.0",153,0,0.0000
"15126.0",25,0,0.0000
"15173.0",88,2,0.0227
"15635.0",2,0,0.0000
"16241.0",994,0,0.0000
"17283.0",15,0,0.0000
"17840.0",55,0,0.0000
"17262.0",21,0,0.0000
"17156.0",41,2,0.0488
"14132.0",201,1,0.0050
"17160.0",655,4,0.0061
"13669.0",14,0,0.0000
"15416.0",230,2,0.0087
"12890.0",139,0,0.0000
"13471.0",260,0,0.0000
"14229.0",78,6,0.0769
"14354.0",9,0,0.0000
"14827.0",1,0,0.0000
"17696.0",400,35,0.0875
"14676.0",140,7,0.0500
"17123.0",43,0,0.0000
"13701.0",10,1,0.1000
"12798.0",33,0,0.0000
"17266.0",127,0,0.0000
"17239.0",34,2,0.0588
"13639.0",59,0,0.0000
"13745.0",59,3,0.0508
"16464.0",236,0,0.0000
"17892.0",28,0,0.0000
"17911.0",39,0,0.0000
"13775.0",63,0,0.0000
"18253.0",7,0,0.0000
"14719.0",238,1,0.0042
"17560.0",56,0,0.0000
"12523.0",265,15,0.0566
"13462.0",72,1,0.0139
"15090.0",23,0,0.0000
"14438.0",9,0,0.0000
"16718.0",223,0,0.0000
"14819.0",57,0,0.0000
"16665.0",9,0,0.0000
"17860.0",232,0,0.0000
"13261.0",9,0,0.0000
"17781.0",12,0,0.0000
"14446.0",339,0,0.0000
"15079.0",154,9,0.0584
"15318.0",33,0,0.0000
"18130.0",71,1,0.0141
"15021.0",730,12,0.0164
"15192.0",106,0,0.0000
"13067.0",32,0,0.0000
"17725.0",198,6,0.0303
"13050.0",1047,38,0.0363
"15388.0",10,0,0.0000
"13774.0",22,0,0.0000
"15954.0",20,0,0.0000
"17641.0",1,1,1.0000
"14558.0",17,2,0.1176
"18248.0",49,2,0.0408
"15596.0",187,11,0.0588
"17724.0",45,5,0.1111
"16110.0",449,0,0.0000
"14398.0",53,0,0.0000
"14821.0",72,0,0.0000
"16122.0",64,0,0.0000
"13966.0",22,0,0.0000
"17263.0",23,0,0.0000
"15938.0",39,0,0.0000
"17573.0",26,1,0.0385
"14894.0",49,3,0.0612
"15417.0",28,0,0.0000
"17507.0",88,0,0.0000
"12980.0",59,7,0.1186
"14858.0",11,0,0.0000
"15706.0",59,4,0.0678
"14722.0",94,0,0.0000
"16125.0",301,0,0.0000
"16238.0",6,0,0.0000
"13518.0",38,0,0.0000
"13132.0",3,0,0.0000
"13661.0",17,0,0.0000
"16056.0",68,0,0.0000
"15244.0",50,2,0.0400
"15806.0",31,0,0.0000
"16173.0",87,3,0.0345
"17201.0",187,1,0.0053
"16378.0",23,0,0.0000
"12824.0",25,0,0.0000
"16337.0",10,0,0.0000
"17063.0",217,12,0.0553
"13188.0",2,0,0.0000
"17367.0",34,0,0.0000
"14760.0",7,2,0.2857
"15898.0",703,6,0.0085
"17468.0",8,0,0.0000
"12461.0",35,0,0.0000
"17524.0",45,2,0.0444
"14584.0",222,1,0.0045
"14072.0",19,0,0.0000
"15633.0",185,8,0.0432
"14185.0",3,0,0.0000
"12994.0",73,12,0.1644
"12526.0",71,0,0.0000
"13993.0",267,6,0.0225
"16895.0",171,0,0.0000
"17629.0",157,1,0.0064
"16459.0",5,0,0.0000
"13754.0",21,0,0.0000
"13751.0",9,0,0.0000
"15889.0",401,2,0.0050
"13924.0",137,20,0.1460
"16466.0",351,1,0.0028
"17444.0",135,0,0.0000
"13664.0",1,1,1.0000
"14510.0",79,1,0.0127
"14955.0",31,0,0.0000
"13512.0",39,0,0.0000
"16589.0",44,0,0.0000
"14353.0",25,0,0.0000
"14559.0",2,0,0.0000
"13597.0",19,2,0.1053
"17194.0",61,0,0.0000
"17947.0",9,0,0.0000
"14579.0",25,0,0.0000
"13652.0",159,0,0.0000
"16332.0",201,2,0.0100
"17084.0",295,1,0.0034
"12866.0",63,0,0.0000
"16858.0",155,18,0.1161
"16800.0",164,0,0.0000
"13601.0",195,0,0.0000
"12729.0",26,0,0.0000
"14984.0",56,0,0.0000
"12754.0",65,2,0.0308
"15204.0",9,0,0.0000
"13958.0",250,23,0.0920
"13629.0",87,0,0.0000
"12556.0",121,0,0.0000
"16401.0",387,24,0.0620
"14674.0",14,0,0.0000
"14370.0",49,5,0.1020
"16327.0",954,7,0.0073
"13422.0",128,1,0.0078
"13175.0",51,5,0.0980
"15397.0",6,0,0.0000
"14046.0",14,0,0.0000
"13046.0",56,0,0.0000
"15453.0",286,0,0.0000
