"customer_id","monetary_gross","monetary_net","cancelled_value"
"12418",2021.20,2016.95,4.25
"15136",1286.70,1282.45,4.25
"14480",1299.52,1295.27,4.25
"14514",4380.04,4375.79,4.25
"14111",692.85,688.60,4.25
"16211",1090.59,1086.34,4.25
"16638",2380.13,2375.88,4.25
"15594",1771.78,1767.53,4.25
"15140",3243.69,3239.44,4.25
"13604",717.62,713.39,4.23
"14754",1547.93,1543.73,4.20
"15077",2428.08,2423.88,4.20
"15264",848.40,844.20,4.20
"17159",2099.59,2095.44,4.15
"14214",1004.38,1000.23,4.15
"14232",2048.07,2043.93,4.14
"17272",2148.63,2144.53,4.10
"17866",1134.95,1131.00,3.95
"12694",1843.35,1839.45,3.90
"14835",297.00,293.10,3.90
"16911",255.25,251.35,3.90
"13857",1001.01,997.11,3.90
"17062",889.75,885.85,3.90
"16471",1189.98,1186.18,3.80
"16646",678.80,675.05,3.75
"16842",1264.19,1260.44,3.75
"15115",531.85,528.10,3.75
"14108",1044.96,1041.21,3.75
"15306",3484.73,3480.98,3.75
"12857",3688.00,3684.25,3.75
"16203",943.84,940.09,3.75
"16451",1013.15,1009.40,3.75
"13145",1128.52,1124.77,3.75
"13981",331.14,327.39,3.75
"15048",381.00,377.52,3.48
"15605",1741.95,1738.55,3.40
"13877",449.68,446.33,3.35
"15994",1175.68,1172.34,3.34
"15449",974.52,971.22,3.30
"15092",776.46,773.16,3.30
"15213",328.35,325.05,3.30
"17084",5001.21,4997.96,3.25
"16837",3170.98,3167.73,3.25
"16184",1158.79,1155.54,3.25
"13579",1374.34,1371.14,3.20
"17381",36398.65,36395.47,3.18
"12787",862.18,859.18,3.00
"16269",717.57,714.59,2.98
"16428",638.49,635.54,2.95
"14247",753.56,750.61,2.95
"18044",3505.61,3502.66,2.95
"15029",365.10,362.15,2.95
"13646",326.25,323.30,2.95
"16625",1654.03,1651.08,2.95
"14043",302.60,299.65,2.95
"15176",988.04,985.09,2.95
"15381",1890.57,1887.62,2.95
"16034",911.32,908.37,2.95
"15183",639.93,637.03,2.90
"14587",1580.29,1577.39,2.90
"14176",756.46,753.56,2.90
"13771",5728.82,5726.07,2.75
"17801",770.03,767.48,2.55
"18199",344.75,342.20,2.55
"16358",2919.65,2917.10,2.55
"14631",2025.69,2023.17,2.52
"13733",487.03,484.53,2.50
"13900",1610.59,1608.09,2.50
"17753",382.06,379.56,2.50
"15584",1268.20,1265.70,2.50
"17726",1092.06,1089.56,2.50
"16159",1232.79,1230.29,2.50
"13166",875.93,873.43,2.50
"13450",4120.04,4117.54,2.50
"16630",106.80,104.30,2.50
"17054",1356.33,1353.83,2.50
"15208",970.52,968.02,2.50
"17080",957.53,955.41,2.12
"17053",498.48,496.38,2.10
"13741",668.43,666.33,2.10
"12375",457.50,455.42,2.08
"13549",1005.80,1003.72,2.08
"16086",2687.73,2685.65,2.08
"18263",1213.16,1211.08,2.08
"12452",430.57,428.57,2.00
"16010",1694.86,1692.91,1.95
"15747",2499.81,2497.86,1.95
"12379",1620.22,1618.27,1.95
"16612",3245.43,3243.48,1.95
"14783",307.30,305.35,1.95
"16809",1727.43,1725.48,1.95
"14859",1705.64,1703.94,1.70
"14860",170.32,168.62,1.70
"15341",2402.72,2401.02,1.70
"13117",2255.66,2253.96,1.70
"14065",891.02,889.37,1.65
"17366",1077.24,1075.59,1.65
"14423",916.61,914.96,1.65
"18125",1131.75,1130.10,1.65
"18158",453.40,451.75,1.65
"15117",2485.97,2484.32,1.65
"13028",661.32,659.68,1.64
"16356",415.87,414.42,1.45
"18282",178.05,176.60,1.45
"13743",1341.60,1340.15,1.45
"13433",658.32,656.87,1.45
"13701",161.00,159.55,1.45
"15287",856.03,854.58,1.45
"17380",645.00,643.75,1.25
"17521",1278.06,1276.81,1.25
"16473",470.83,469.58,1.25
"15682",318.24,316.99,1.25
"14094",311.77,310.82,0.95
"17164",2467.35,2466.40,0.95
"17530",2791.69,2790.74,0.95
"16566",614.66,614.01,0.65
"17334",635.15,634.73,0.42
"13718",306.55,306.55,0.00
"15060",294.25,294.25,0.00
"13716",138.28,138.28,0.00
"15062",2585.62,2585.62,0.00
"15063",370.80,370.80,0.00
"15064",1254.41,1254.41,0.00
"13714",161.35,161.35,0.00
"13713",740.76,740.76,0.00
"15068",1174.90,1174.90,0.00
"15069",1109.53,1109.53,0.00
"15070",737.05,737.05,0.00
"15071",1455.56,1455.56,0.00
"15072",187.52,187.52,0.00
"13712",766.42,766.42,0.00
"15074",1553.13,1553.13,0.00
"15075",773.03,773.03,0.00
"13710",509.52,509.52,0.00
"13708",285.33,285.33,0.00
"13707",3365.86,3365.86,0.00
"15080",546.25,546.25,0.00
"15082",93.35,93.35,0.00
"15083",88.20,88.20,0.00
"15084",965.20,965.20,0.00
"15085",347.54,347.54,0.00
"15086",218.53,218.53,0.00
"15087",306.94,306.94,0.00
"15089",2420.84,2420.84,0.00
"15090",381.32,381.32,0.00
"13706",631.17,631.17,0.00
"13705",1717.19,1717.19,0.00
"15094",83.00,83.00,0.00
"15096",219.39,219.39,0.00
"13702",135.18,135.18,0.00
"15099",410.48,410.48,0.00
"13698",451.73,451.73,0.00
"15102",554.67,554.67,0.00
"15103",703.36,703.36,0.00
"13697",151.30,151.30,0.00
"15105",3094.91,3094.91,0.00
"13695",2770.73,2770.73,0.00
"13691",212.78,212.78,0.00
"15111",2442.37,2442.37,0.00
"15112",209.40,209.40,0.00
"13690",172.25,172.25,0.00
"15114",3400.12,3400.12,0.00
"15116",1352.75,1352.75,0.00
"15118",244.80,244.80,0.00
"15119",266.40,266.40,0.00
"15121",457.72,457.72,0.00
"13689",1259.50,1259.50,0.00
"15123",4656.17,4656.17,0.00
"15124",450.82,450.82,0.00
"13688",375.50,375.50,0.00
"15126",449.49,449.49,0.00
"15127",711.50,711.50,0.00
"13687",11880.84,11880.84,0.00
"15129",6860.18,6860.18,0.00
"15130",330.11,330.11,0.00
"15131",80.28,80.28,0.00
"15132",977.93,977.93,0.00
"15133",1806.90,1806.90,0.00
"15134",1596.29,1596.29,0.00
"13686",409.04,409.04,0.00
"15139",178.96,178.96,0.00
"15143",563.63,563.63,0.00
"13685",3119.44,3119.44,0.00
"15145",1194.73,1194.73,0.00
"15148",301.29,301.29,0.00
"15149",1554.61,1554.61,0.00
"15151",2085.61,2085.61,0.00
"13683",258.60,258.60,0.00
"15153",329.25,329.25,0.00
"13682",59.50,59.50,0.00
"15155",383.97,383.97,0.00
"15156",961.49,961.49,0.00
"13681",827.83,827.83,0.00
"13679",281.26,281.26,0.00
"13678",232.60,232.60,0.00
"15160",589.27,589.27,0.00
"15161",119.92,119.92,0.00
"13677",551.24,551.24,0.00
"15163",304.47,304.47,0.00
"15165",487.75,487.75,0.00
"15166",167.16,167.16,0.00
"15167",1627.62,1627.62,0.00
"15168",106.56,106.56,0.00
"15169",569.22,569.22,0.00
"15170",81.15,81.15,0.00
"13675",486.82,486.82,0.00
"15172",1624.05,1624.05,0.00
"13673",387.44,387.44,0.00
"15174",481.46,481.46,0.00
"15175",224.14,224.14,0.00
"15177",948.93,948.93,0.00
"15178",40.50,40.50,0.00
"13671",172.60,172.60,0.00
"15180",816.93,816.93,0.00
"13670",349.70,349.70,0.00
"13669",413.55,413.55,0.00
"15184",685.39,685.39,0.00
"15185",310.62,310.62,0.00
"15186",1403.20,1403.20,0.00
"13667",299.05,299.05,0.00
"15188",310.43,310.43,0.00
"13666",127.90,127.90,0.00
"15190",834.44,834.44,0.00
"15191",588.05,588.05,0.00
"15192",1666.39,1666.39,0.00
"15193",499.32,499.32,0.00
"13665",1711.66,1711.66,0.00
"15195",3861.00,3861.00,0.00
"15196",313.70,313.70,0.00
"13661",325.24,325.24,0.00
"15199",3122.40,3122.40,0.00
"15200",549.05,549.05,0.00
"13657",382.14,382.14,0.00
"15203",4400.18,4400.18,0.00
"15204",316.58,316.58,0.00
"15206",420.30,420.30,0.00
"13654",6308.00,6308.00,0.00
"15209",178.98,178.98,0.00
"15210",1176.19,1176.19,0.00
"15211",894.41,894.41,0.00
"15214",1661.44,1661.44,0.00
"13653",152.20,152.20,0.00
"15216",486.09,486.09,0.00
"15217",426.24,426.24,0.00
"13652",2262.05,2262.05,0.00
"15219",685.45,685.45,0.00
"13649",1453.68,1453.68,0.00
"13645",252.10,252.10,0.00
"15225",409.40,409.40,0.00
"15226",154.41,154.41,0.00
"15227",2488.49,2488.49,0.00
"15229",160.50,160.50,0.00
"15230",429.60,429.60,0.00
"15232",612.06,612.06,0.00
"15233",59.40,59.40,0.00
"15234",197.00,197.00,0.00
"15235",2772.76,2772.76,0.00
"15236",321.05,321.05,0.00
"15237",1412.32,1412.32,0.00
"13640",405.00,405.00,0.00
"15242",302.04,302.04,0.00
"15243",927.28,927.28,0.00
"13639",1346.27,1346.27,0.00
"15245",4610.84,4610.84,0.00
"15246",780.40,780.40,0.00
"13638",122.64,122.64,0.00
"13637",804.30,804.30,0.00
"15250",60.00,60.00,0.00
"13629",13370.86,13370.86,0.00
"13628",310.14,310.14,0.00
"15256",170.40,170.40,0.00
"15258",623.16,623.16,0.00
"15259",1182.38,1182.38,0.00
"13625",301.26,301.26,0.00
"15261",1508.00,1508.00,0.00
"15262",418.82,418.82,0.00
"15263",156.51,156.51,0.00
"15265",3345.64,3345.64,0.00
"15267",1717.36,1717.36,0.00
"15269",1225.36,1225.36,0.00
"13621",213.85,213.85,0.00
"13620",112.34,112.34,0.00
"15272",2030.95,2030.95,0.00
"15273",228.96,228.96,0.00
"15274",716.57,716.57,0.00
"15277",476.34,476.34,0.00
"15278",496.16,496.16,0.00
"13619",224.94,224.94,0.00
"15280",397.52,397.52,0.00
"13618",177.34,177.34,0.00
"15282",348.59,348.59,0.00
"15284",24.75,24.75,0.00
"15285",94.92,94.92,0.00
"15286",240.55,240.55,0.00
"15288",3715.38,3715.38,0.00
"13616",283.85,283.85,0.00
"13614",2332.74,2332.74,0.00
"15292",178.39,178.39,0.00
"15293",247.50,247.50,0.00
"15295",207.04,207.04,0.00
"13613",1039.85,1039.85,0.00
"13609",167.35,167.35,0.00
"13608",232.05,232.05,0.00
"15300",496.44,496.44,0.00
"13606",276.75,276.75,0.00
"15305",93.60,93.60,0.00
"15307",205.30,205.30,0.00
"13605",522.67,522.67,0.00
"15310",1634.64,1634.64,0.00
"15313",52.00,52.00,0.00
"13603",164.34,164.34,0.00
"15316",165.00,165.00,0.00
"15318",312.62,312.62,0.00
"15319",204.50,204.50,0.00
"15320",267.13,267.13,0.00
"13602",1025.17,1025.17,0.00
"13601",1159.99,1159.99,0.00
"13600",518.42,518.42,0.00
"15324",140.22,140.22,0.00
"15327",208.75,208.75,0.00
"15328",107.24,107.24,0.00
"13596",664.11,664.11,0.00
"15330",714.96,714.96,0.00
"15332",4892.68,4892.68,0.00
"15333",1028.56,1028.56,0.00
"15334",350.82,350.82,0.00
"15335",170.22,170.22,0.00
"15336",240.50,240.50,0.00
"13595",784.48,784.48,0.00
"15338",277.93,277.93,0.00
"13592",247.96,247.96,0.00
"15340",105.50,105.50,0.00
"15343",364.50,364.50,0.00
"13589",1120.74,1120.74,0.00
"13586",127.28,127.28,0.00
"15348",158.04,158.04,0.00
"15349",463.91,463.91,0.00
"15350",547.60,547.60,0.00
"15352",111.15,111.15,0.00
"13583",1445.03,1445.03,0.00
"13582",241.68,241.68,0.00
"15355",277.05,277.05,0.00
"15356",3239.57,3239.57,0.00
"13581",280.53,280.53,0.00
"15360",427.93,427.93,0.00
"15361",689.07,689.07,0.00
"15362",613.08,613.08,0.00
"15364",913.19,913.19,0.00
"13580",107.75,107.75,0.00
"15366",2389.08,2389.08,0.00
"15368",722.74,722.74,0.00
"13578",147.66,147.66,0.00
"13575",732.07,732.07,0.00
"15371",59.40,59.40,0.00
"13574",404.45,404.45,0.00
"13573",904.52,904.52,0.00
"15374",307.32,307.32,0.00
"15375",60.96,60.96,0.00
"15376",1221.56,1221.56,0.00
"13572",1384.25,1384.25,0.00
"15378",246.50,246.50,0.00
"13571",4537.26,4537.26,0.00
"13570",239.49,239.49,0.00
"13569",726.54,726.54,0.00
"15385",942.08,942.08,0.00
"15386",394.14,394.14,0.00
"15387",468.65,468.65,0.00
"15388",140.54,140.54,0.00
"15389",2733.80,2733.80,0.00
"15390",1216.66,1216.66,0.00
"18281",201.14,201.14,0.00
"15393",891.34,891.34,0.00
"13568",187.05,187.05,0.00
"15395",107.45,107.45,0.00
"15396",796.38,796.38,0.00
"15397",94.00,94.00,0.00
"15399",815.77,815.77,0.00
"15401",216.95,216.95,0.00
"15403",170.88,170.88,0.00
"15404",257.06,257.06,0.00
"15405",659.84,659.84,0.00
"13566",1688.60,1688.60,0.00
"15407",1046.74,1046.74,0.00
"15408",267.18,267.18,0.00
"15410",4685.72,4685.72,0.00
"15412",190.53,190.53,0.00
"13565",414.80,414.80,0.00
"15414",774.90,774.90,0.00
"15415",559.61,559.61,0.00
"15417",508.80,508.80,0.00
"15418",449.42,449.42,0.00
"15419",135.86,135.86,0.00
"15420",743.00,743.00,0.00
"15421",3805.34,3805.34,0.00
"13563",777.53,777.53,0.00
"15424",597.78,597.78,0.00
"15425",1941.12,1941.12,0.00
"15427",1430.54,1430.54,0.00
"15428",762.75,762.75,0.00
"13562",4838.18,4838.18,0.00
"13561",1803.40,1803.40,0.00
"15431",153.24,153.24,0.00
"13560",171.42,171.42,0.00
"13559",990.00,990.00,0.00
"15435",149.29,149.29,0.00
"15436",1067.75,1067.75,0.00
"15437",393.45,393.45,0.00
"15438",156.58,156.58,0.00
"15439",1269.05,1269.05,0.00
"15440",383.68,383.68,0.00
"15441",1254.21,1254.21,0.00
"15442",594.00,594.00,0.00
"13558",594.52,594.52,0.00
"15444",1411.21,1411.21,0.00
"15445",284.50,284.50,0.00
"15448",788.81,788.81,0.00
"15450",429.84,429.84,0.00
"15451",226.86,226.86,0.00
"15452",1785.11,1785.11,0.00
"15453",1371.77,1371.77,0.00
"15454",305.99,305.99,0.00
"15455",38.25,38.25,0.00
"15456",2091.52,2091.52,0.00
"15457",237.07,237.07,0.00
"15458",370.44,370.44,0.00
"15459",202.83,202.83,0.00
"15460",214.26,214.26,0.00
"13556",200.82,200.82,0.00
"15462",737.05,737.05,0.00
"15463",126.14,126.14,0.00
"15464",1044.65,1044.65,0.00
"13553",499.60,499.60,0.00
"15466",1560.46,1560.46,0.00
"13551",244.20,244.20,0.00
"13550",342.55,342.55,0.00
"15470",63.42,63.42,0.00
"15471",1292.01,1292.01,0.00
"15472",371.56,371.56,0.00
"15474",150.35,150.35,0.00
"15475",454.11,454.11,0.00
"13548",901.44,901.44,0.00
"15477",368.40,368.40,0.00
"15478",1983.48,1983.48,0.00
"15479",147.40,147.40,0.00
"13547",167.08,167.08,0.00
"15481",1993.34,1993.34,0.00
"13546",1086.24,1086.24,0.00
"15483",817.82,817.82,0.00
"13543",1439.61,1439.61,0.00
"15486",102.00,102.00,0.00
"15487",231.32,231.32,0.00
"15488",431.92,431.92,0.00
"13540",632.39,632.39,0.00
"13538",3103.13,3103.13,0.00
"15492",659.46,659.46,0.00
"13537",717.85,717.85,0.00
"15495",246.50,246.50,0.00
"15496",146.14,146.14,0.00
"13536",3444.39,3444.39,0.00
"15499",158.65,158.65,0.00
"15500",1131.56,1131.56,0.00
"15501",399.95,399.95,0.00
"13535",89.50,89.50,0.00
"15503",257.30,257.30,0.00
"13533",269.09,269.09,0.00
"15506",2030.33,2030.33,0.00
"15507",475.86,475.86,0.00
"15508",1000.27,1000.27,0.00
"15509",152.41,152.41,0.00
"15510",250.00,250.00,0.00
"15511",900.53,900.53,0.00
"15512",331.58,331.58,0.00
"13532",210.31,210.31,0.00
"13531",1433.07,1433.07,0.00
"15515",171.81,171.81,0.00
"15516",62.43,62.43,0.00
"15517",267.03,267.03,0.00
"13530",402.98,402.98,0.00
"15519",344.61,344.61,0.00
"15520",343.50,343.50,0.00
"13529",307.76,307.76,0.00
"15522",397.99,397.99,0.00
"13525",628.78,628.78,0.00
"15524",591.40,591.40,0.00
"15526",148.44,148.44,0.00
"13524",680.18,680.18,0.00
"15528",229.33,229.33,0.00
"13522",125.80,125.80,0.00
"15530",1808.68,1808.68,0.00
"15531",1972.39,1972.39,0.00
"13521",1071.73,1071.73,0.00
"15534",162.25,162.25,0.00
"13518",627.16,627.16,0.00
"15536",259.09,259.09,0.00
"15537",110.92,110.92,0.00
"15539",538.46,538.46,0.00
"15540",460.68,460.68,0.00
"15541",85.13,85.13,0.00
"13516",1685.26,1685.26,0.00
"15543",242.26,242.26,0.00
"13515",1265.82,1265.82,0.00
"15545",288.97,288.97,0.00
"13514",815.90,815.90,0.00
"15548",158.09,158.09,0.00
"13512",713.39,713.39,0.00
"13509",1114.72,1114.72,0.00
"13508",287.05,287.05,0.00
"15552",252.52,252.52,0.00
"15553",428.93,428.93,0.00
"15554",217.20,217.20,0.00
"13507",2479.16,2479.16,0.00
"15556",279.77,279.77,0.00
"15557",468.91,468.91,0.00
"13504",295.93,295.93,0.00
"15559",1109.40,1109.40,0.00
"15560",153.52,153.52,0.00
"15562",671.43,671.43,0.00
"15564",70.74,70.74,0.00
"15565",173.16,173.16,0.00
"15566",227.87,227.87,0.00
"15567",186.01,186.01,0.00
"15568",758.29,758.29,0.00
"15569",3583.45,3583.45,0.00
"13498",327.38,327.38,0.00
"15571",3892.35,3892.35,0.00
"15572",3965.20,3965.20,0.00
"15573",1188.42,1188.42,0.00
"13494",316.26,316.26,0.00
"15575",30.10,30.10,0.00
"15576",921.37,921.37,0.00
"15577",396.03,396.03,0.00
"15578",127.10,127.10,0.00
"13493",618.63,618.63,0.00
"13492",1269.84,1269.84,0.00
"13491",4467.66,4467.66,0.00
"15582",682.91,682.91,0.00
"15583",95.96,95.96,0.00
"15585",455.30,455.30,0.00
"15587",1522.08,1522.08,0.00
"15588",579.60,579.60,0.00
"13490",154.25,154.25,0.00
"13489",449.52,449.52,0.00
"15591",217.90,217.90,0.00
"15592",388.58,388.58,0.00
"15593",199.80,199.80,0.00
"15595",357.60,357.60,0.00
"13487",846.87,846.87,0.00
"15599",1250.06,1250.06,0.00
"13486",1122.41,1122.41,0.00
"13483",140.34,140.34,0.00
"13482",336.09,336.09,0.00
"15604",216.39,216.39,0.00
"13480",627.82,627.82,0.00
"15608",1785.98,1785.98,0.00
"13475",1431.78,1431.78,0.00
"15610",112.46,112.46,0.00
"13474",646.59,646.59,0.00
"15612",195.15,195.15,0.00
"15613",433.72,433.72,0.00
"13472",592.24,592.24,0.00
"13471",2501.84,2501.84,0.00
"15616",317.11,317.11,0.00
"15617",828.55,828.55,0.00
"13470",165.00,165.00,0.00
"15619",336.40,336.40,0.00
"13469",82.40,82.40,0.00
"13467",1071.91,1071.91,0.00
"13465",931.12,931.12,0.00
"15623",2437.05,2437.05,0.00
"15624",588.13,588.13,0.00
"15627",566.90,566.90,0.00
"15629",2240.90,2240.90,0.00
"15631",596.67,596.67,0.00
"13460",183.44,183.44,0.00
"13459",1160.41,1160.41,0.00
"15634",554.65,554.65,0.00
"15635",100.35,100.35,0.00
"15636",1444.58,1444.58,0.00
"15637",797.59,797.59,0.00
"13454",219.87,219.87,0.00
"13452",729.80,729.80,0.00
"15641",5345.55,5345.55,0.00
"15642",105.78,105.78,0.00
"15644",803.54,803.54,0.00
"15647",169.00,169.00,0.00
"13449",291.88,291.88,0.00
"15649",1660.35,1660.35,0.00
"15651",1259.06,1259.06,0.00
"15653",877.44,877.44,0.00
"15654",922.53,922.53,0.00
"13445",241.90,241.90,0.00
"15656",748.50,748.50,0.00
"15657",30.00,30.00,0.00
"13444",619.08,619.08,0.00
"15659",532.49,532.49,0.00
"13442",419.87,419.87,0.00
"15661",1215.95,1215.95,0.00
"15662",283.73,283.73,0.00
"15663",138.14,138.14,0.00
"13441",720.90,720.90,0.00
"15665",3987.07,3987.07,0.00
"15666",632.94,632.94,0.00
"15667",301.32,301.32,0.00
"15668",76.32,76.32,0.00
"13439",986.61,986.61,0.00
"15672",45.30,45.30,0.00
"13438",46.50,46.50,0.00
"15675",542.04,542.04,0.00
"13437",3408.06,3408.06,0.00
"15677",1305.63,1305.63,0.00
"15678",1825.94,1825.94,0.00
"15679",781.28,781.28,0.00
"13436",196.89,196.89,0.00
"15683",524.54,524.54,0.00
"13434",1666.86,1666.86,0.00
"15685",55.98,55.98,0.00
"15686",90.00,90.00,0.00
"15688",190.57,190.57,0.00
"15689",521.03,521.03,0.00
"15690",239.76,239.76,0.00
"15692",191.04,191.04,0.00
"15693",37.50,37.50,0.00
"13432",439.10,439.10,0.00
"15695",1131.04,1131.04,0.00
"13429",1006.80,1006.80,0.00
"15697",246.75,246.75,0.00
"15698",46.20,46.20,0.00
"15699",309.65,309.65,0.00
"13428",478.54,478.54,0.00
"15701",1529.00,1529.00,0.00
"15702",140.39,140.39,0.00
"15703",211.50,211.50,0.00
"13427",1006.53,1006.53,0.00
"15705",143.10,143.10,0.00
"15707",916.98,916.98,0.00
"13423",217.03,217.03,0.00
"15709",327.85,327.85,0.00
"15710",898.87,898.87,0.00
"15711",420.25,420.25,0.00
"15714",783.96,783.96,0.00
"15715",658.02,658.02,0.00
"15716",2485.26,2485.26,0.00
"15717",607.00,607.00,0.00
"15718",293.79,293.79,0.00
"15720",739.22,739.22,0.00
"15721",471.40,471.40,0.00
"13419",221.06,221.06,0.00
"15723",930.70,930.70,0.00
"15725",415.25,415.25,0.00
"15726",321.91,321.91,0.00
"15727",9371.71,9371.71,0.00
"13416",940.80,940.80,0.00
"15731",125.30,125.30,0.00
"13412",487.35,487.35,0.00
"15733",162.30,162.30,0.00
"15734",2263.30,2263.30,0.00
"15735",327.68,327.68,0.00
"13411",213.55,213.55,0.00
"15739",449.12,449.12,0.00
"15740",154.88,154.88,0.00
"15741",208.62,208.62,0.00
"15742",156.87,156.87,0.00
"15743",775.96,775.96,0.00
"15744",34.80,34.80,0.00
"13404",252.49,252.49,0.00
"15748",609.81,609.81,0.00
"13403",229.50,229.50,0.00
"13402",1226.85,1226.85,0.00
"15753",79.20,79.20,0.00
"13399",275.40,275.40,0.00
"13398",670.34,670.34,0.00
"15756",528.01,528.01,0.00
"15757",2940.36,2940.36,0.00
"15758",205.25,205.25,0.00
"13395",1180.23,1180.23,0.00
"13392",91.14,91.14,0.00
"15761",143.05,143.05,0.00
"15762",583.75,583.75,0.00
"13391",59.80,59.80,0.00
"13390",544.08,544.08,0.00
"15765",370.63,370.63,0.00
"13389",797.96,797.96,0.00
"13387",186.94,186.94,0.00
"13386",835.46,835.46,0.00
"15770",321.45,321.45,0.00
"15771",1006.54,1006.54,0.00
"15772",280.88,280.88,0.00
"15773",774.52,774.52,0.00
"15775",150.50,150.50,0.00
"15776",241.62,241.62,0.00
"13385",534.57,534.57,0.00
"15778",307.95,307.95,0.00
"15779",124.08,124.08,0.00
"15780",475.28,475.28,0.00
"13383",305.28,305.28,0.00
"15783",246.30,246.30,0.00
"15784",848.33,848.33,0.00
"13382",1387.58,1387.58,0.00
"13380",62.40,62.40,0.00
"15787",933.26,933.26,0.00
"13379",572.56,572.56,0.00
"15790",218.75,218.75,0.00
"13376",1019.76,1019.76,0.00
"15792",933.84,933.84,0.00
"15794",777.00,777.00,0.00
"15795",1979.87,1979.87,0.00
"15797",2821.08,2821.08,0.00
"15798",1535.37,1535.37,0.00
"15799",1421.34,1421.34,0.00
"15800",1227.07,1227.07,0.00
"13374",422.80,422.80,0.00
"13373",7587.19,7587.19,0.00
"15803",1929.66,1929.66,0.00
"13372",378.64,378.64,0.00
"13367",510.20,510.20,0.00
"15806",784.58,784.58,0.00
"13366",56.16,56.16,0.00
"13363",1723.86,1723.86,0.00
"13361",1450.50,1450.50,0.00
"13358",439.03,439.03,0.00
"15813",1303.91,1303.91,0.00
"13357",3805.51,3805.51,0.00
"15815",2100.60,2100.60,0.00
"13356",768.24,768.24,0.00
"15817",2766.40,2766.40,0.00
"15818",340.50,340.50,0.00
"13355",674.70,674.70,0.00
"15820",206.98,206.98,0.00
"15821",570.96,570.96,0.00
"13354",743.53,743.53,0.00
"15824",890.94,890.94,0.00
"15825",532.94,532.94,0.00
"13351",373.94,373.94,0.00
"15828",1108.82,1108.82,0.00
"15829",636.14,636.14,0.00
"13349",247.32,247.32,0.00
"13348",233.76,233.76,0.00
"15832",836.79,836.79,0.00
"15833",80.40,80.40,0.00
"13347",341.36,341.36,0.00
"15835",954.09,954.09,0.00
"13346",299.40,299.40,0.00
"15837",777.01,777.01,0.00
"13344",2511.69,2511.69,0.00
"13341",775.85,775.85,0.00
"13340",22100.56,22100.56,0.00
"15843",118.95,118.95,0.00
"15844",130.74,130.74,0.00
"13339",860.12,860.12,0.00
"15846",107.01,107.01,0.00
"15847",822.57,822.57,0.00
"15848",137.99,137.99,0.00
"15850",1006.75,1006.75,0.00
"15851",109.73,109.73,0.00
"15852",257.26,257.26,0.00
"15853",110.80,110.80,0.00
"15854",5578.28,5578.28,0.00
"15855",1052.72,1052.72,0.00
"13336",795.12,795.12,0.00
"15857",570.48,570.48,0.00
"15859",438.46,438.46,0.00
"15860",2361.30,2361.30,0.00
"13333",1015.74,1015.74,0.00
"15862",2512.29,2512.29,0.00
"15863",355.10,355.10,0.00
"13332",350.90,350.90,0.00
"15865",2241.42,2241.42,0.00
"15866",211.89,211.89,0.00
"13331",262.40,262.40,0.00
"15868",94.53,94.53,0.00
"15869",321.11,321.11,0.00
"15870",857.46,857.46,0.00
"15871",33.10,33.10,0.00
"15872",729.25,729.25,0.00
"13330",2796.10,2796.10,0.00
"13328",1308.48,1308.48,0.00
"15875",108.52,108.52,0.00
"15876",1449.14,1449.14,0.00
"13326",281.76,281.76,0.00
"15878",330.77,330.77,0.00
"15879",1137.80,1137.80,0.00
"13325",675.30,675.30,0.00
"13323",787.85,787.85,0.00
"13322",199.48,199.48,0.00
"15883",396.48,396.48,0.00
"13321",567.36,567.36,0.00
"15886",1052.87,1052.87,0.00
"15887",1027.15,1027.15,0.00
"13318",640.76,640.76,0.00
"15890",535.65,535.65,0.00
"15891",511.68,511.68,0.00
"15892",128.20,128.20,0.00
"15893",305.28,305.28,0.00
"15894",258.25,258.25,0.00
"15895",179.17,179.17,0.00
"15897",208.59,208.59,0.00
"13315",310.26,310.26,0.00
"15899",56.25,56.25,0.00
"15902",145.01,145.01,0.00
"13312",124.75,124.75,0.00
"15904",164.68,164.68,0.00
"15905",114.69,114.69,0.00
"13311",598.57,598.57,0.00
"15907",882.72,882.72,0.00
"15908",758.62,758.62,0.00
"15909",191.94,191.94,0.00
"15910",2661.17,2661.17,0.00
"13309",1706.37,1706.37,0.00
"15912",1074.70,1074.70,0.00
"15913",6.30,6.30,0.00
"15914",205.99,205.99,0.00
"15915",364.45,364.45,0.00
"15917",530.17,530.17,0.00
"15918",582.88,582.88,0.00
"15919",525.69,525.69,0.00
"15920",569.14,569.14,0.00
"15921",775.26,775.26,0.00
"15923",127.08,127.08,0.00
"15924",102.82,102.82,0.00
"15925",207.15,207.15,0.00
"15926",134.44,134.44,0.00
"15927",106.54,106.54,0.00
"15928",293.53,293.53,0.00
"15929",594.00,594.00,0.00
"15930",426.63,426.63,0.00
"15931",239.90,239.90,0.00
"13307",273.34,273.34,0.00
"15933",1107.46,1107.46,0.00
"15934",2190.66,2190.66,0.00
"13306",53.65,53.65,0.00
"15936",282.79,282.79,0.00
"15937",145.35,145.35,0.00
"15938",734.81,734.81,0.00
"13305",3616.41,3616.41,0.00
"13303",61.72,61.72,0.00
"15942",337.44,337.44,0.00
"15943",271.29,271.29,0.00
"15944",2164.24,2164.24,0.00
"15945",646.27,646.27,0.00
"15946",2304.18,2304.18,0.00
"15947",1708.24,1708.24,0.00
"15948",1509.09,1509.09,0.00
"15949",364.72,364.72,0.00
