"customer_id","cancelled_line_items","total_line_items","line_item_return_rate_pct"
"15295",0,52,0.0
"17686",0,429,0.0
"17855",0,17,0.0
"17895",0,15,0.0
"16146",0,41,0.0
"15591",0,7,0.0
"16285",0,31,0.0
"18019",0,5,0.0
"16964",0,6,0.0
"15806",0,31,0.0
"12902",0,10,0.0
"15412",0,10,0.0
"17149",0,6,0.0
"18246",0,5,0.0
"12639",0,61,0.0
"17281",0,6,0.0
"14741",0,76,0.0
"18192",0,45,0.0
"13893",0,21,0.0
"13695",0,96,0.0
"16502",0,41,0.0
"15214",0,110,0.0
"16241",0,960,0.0
"13347",0,7,0.0
"17320",0,152,0.0
"17325",0,39,0.0
"18037",0,33,0.0
"17889",0,116,0.0
"12608",0,16,0.0
"13291",0,318,0.0
"13525",0,6,0.0
"15236",0,15,0.0
"17566",0,142,0.0
"12847",0,119,0.0
"12526",0,68,0.0
"16971",0,41,0.0
"14820",0,64,0.0
"17594",0,104,0.0
"12837",0,88,0.0
"14526",0,41,0.0
"15743",0,86,0.0
"12973",0,6,0.0
"13180",0,4,0.0
"14408",0,128,0.0
"16070",0,33,0.0
"13204",0,57,0.0
"18233",0,1,0.0
"16586",0,28,0.0
"17319",0,3,0.0
"12793",0,41,0.0
"14365",0,51,0.0
"18010",0,14,0.0
"15610",0,6,0.0
"17458",0,86,0.0
"15397",0,6,0.0
"14364",0,69,0.0
"13449",0,19,0.0
"17006",0,129,0.0
"15333",0,16,0.0
"17290",0,195,0.0
"16973",0,6,0.0
"14027",0,6,0.0
"14418",0,124,0.0
"12791",0,22,0.0
"15305",0,5,0.0
"12552",0,19,0.0
"17330",0,8,0.0
"15895",0,11,0.0
"14197",0,20,0.0
"17208",0,23,0.0
"12634",0,19,0.0
"14303",0,22,0.0
"15464",0,155,0.0
"14544",0,187,0.0
"16031",0,98,0.0
"13559",0,2,0.0
"12696",0,47,0.0
"15096",0,11,0.0
"13170",0,30,0.0
"17200",0,25,0.0
"17791",0,10,0.0
"18082",0,70,0.0
"15911",0,256,0.0
"15714",0,48,0.0
"12827",0,25,0.0
"13757",0,8,0.0
"14014",0,76,0.0
"13176",0,67,0.0
"13454",0,23,0.0
"13402",0,79,0.0
"13566",0,365,0.0
"13718",0,12,0.0
"13730",0,43,0.0
"12489",0,14,0.0
"14624",0,51,0.0
"17787",0,128,0.0
"13289",0,16,0.0
"16641",0,36,0.0
"12488",0,54,0.0
"16662",0,28,0.0
"12767",0,43,0.0
"14396",0,249,0.0
"17744",0,151,0.0
"15307",0,12,0.0
"13972",0,15,0.0
"14647",0,48,0.0
"13123",0,45,0.0
"13487",0,49,0.0
"13614",0,264,0.0
"17520",0,30,0.0
"16402",0,57,0.0
"13214",0,229,0.0
"15733",0,10,0.0
"17825",0,27,0.0
"14005",0,84,0.0
"15938",0,39,0.0
"17551",0,39,0.0
"16267",0,7,0.0
"15613",0,27,0.0
"16811",0,28,0.0
"15070",0,33,0.0
"14940",0,32,0.0
"15893",0,1,0.0
"15543",0,56,0.0
"15710",0,110,0.0
"16022",0,71,0.0
"12776",0,3,0.0
"13087",0,15,0.0
"13011",0,3,0.0
"17443",0,1,0.0
"13959",0,157,0.0
"15705",0,6,0.0
"18154",0,47,0.0
"17189",0,120,0.0
"13839",0,7,0.0
"13608",0,34,0.0
"13793",0,7,0.0
"18063",0,3,0.0
"15184",0,84,0.0
"15698",0,2,0.0
"17431",0,43,0.0
"14066",0,7,0.0
"17332",0,94,0.0
"17804",0,91,0.0
"15908",0,40,0.0
"14913",0,247,0.0
"13075",0,22,0.0
"15832",0,54,0.0
"13222",0,1,0.0
"16707",0,65,0.0
"13898",0,46,0.0
"17955",0,22,0.0
"15266",0,45,0.0
"13191",0,57,0.0
"16089",0,47,0.0
"17028",0,95,0.0
"15418",0,68,0.0
"17973",0,15,0.0
"16421",0,38,0.0
"17553",0,6,0.0
"18165",0,10,0.0
"17343",0,80,0.0
"15585",0,31,0.0
"12922",0,28,0.0
"13330",0,117,0.0
"16142",0,37,0.0
"15901",0,160,0.0
"15891",0,59,0.0
"14059",0,8,0.0
"15727",0,685,0.0
"17684",0,15,0.0
"14811",0,28,0.0
"13899",0,19,0.0
"14124",0,5,0.0
"14473",0,7,0.0
"13794",0,9,0.0
"18116",0,563,0.0
"14581",0,60,0.0
"12392",0,7,0.0
"16198",0,32,0.0
"17128",0,14,0.0
"12968",0,5,0.0
"13471",0,254,0.0
"16986",0,174,0.0
"17805",0,11,0.0
"14762",0,30,0.0
"17240",0,7,0.0
"17148",0,9,0.0
"17899",0,31,0.0
"14683",0,21,0.0
"13966",0,21,0.0
"16023",0,101,0.0
"12518",0,119,0.0
"18278",0,24,0.0
"17606",0,6,0.0
"15043",0,50,0.0
"17215",0,11,0.0
"15707",0,205,0.0
"12347",0,222,0.0
"14472",0,309,0.0
"16222",0,145,0.0
"14550",0,97,0.0
"17783",0,91,0.0
"17235",0,89,0.0
"15026",0,137,0.0
"13390",0,13,0.0
"13206",0,566,0.0
"13355",0,32,0.0
"12813",0,42,0.0
"13146",0,17,0.0
"13562",0,196,0.0
"18113",0,1,0.0
"13987",0,46,0.0
"17086",0,96,0.0
"15420",0,56,0.0
"17270",0,48,0.0
"17025",0,37,0.0
"15926",0,7,0.0
"15990",0,177,0.0
"15837",0,52,0.0
"14076",0,44,0.0
"12736",0,3,0.0
"12953",0,48,0.0
"12992",0,6,0.0
"18071",0,72,0.0
"14971",0,155,0.0
"12690",0,15,0.0
"15403",0,8,0.0
"13283",0,20,0.0
"16063",0,23,0.0
"13403",0,9,0.0
"17989",0,29,0.0
"16976",0,2,0.0
"16887",0,101,0.0
"13529",0,15,0.0
"13041",0,35,0.0
"14595",0,136,0.0
"13436",0,12,0.0
"13845",0,9,0.0
"18273",0,4,0.0
"12961",0,40,0.0
"12449",0,196,0.0
"17093",0,13,0.0
"14855",0,207,0.0
"18255",0,19,0.0
"13728",0,164,0.0
"15343",0,21,0.0
"16087",0,10,0.0
"17057",0,49,0.0
"16149",0,30,0.0
"17087",0,12,0.0
"13514",0,21,0.0
"14803",0,44,0.0
"16675",0,23,0.0
"14178",0,316,0.0
"14814",0,29,0.0
"16313",0,16,0.0
"17225",0,5,0.0
"15161",0,33,0.0
"14641",0,7,0.0
"13340",0,215,0.0
"15274",0,47,0.0
"15720",0,153,0.0
"14318",0,9,0.0
"18209",0,8,0.0
"13197",0,19,0.0
"14402",0,8,0.0
"17909",0,8,0.0
"17942",0,2,0.0
"17694",0,81,0.0
"16127",0,75,0.0
"14968",0,83,0.0
"17915",0,29,0.0
"13205",0,1,0.0
"18001",0,132,0.0
"17765",0,81,0.0
"17102",0,1,0.0
"17792",0,52,0.0
"17708",0,73,0.0
"12825",0,24,0.0
"17116",0,47,0.0
"17217",0,27,0.0
"16375",0,13,0.0
"17058",0,62,0.0
"17020",0,69,0.0
"12806",0,64,0.0
"13248",0,26,0.0
"15225",0,23,0.0
"13808",0,76,0.0
"17390",0,12,0.0
"18201",0,27,0.0
"16417",0,1,0.0
"14552",0,154,0.0
"16696",0,10,0.0
"16237",0,7,0.0
"13847",0,19,0.0
"15663",0,9,0.0
"14923",0,44,0.0
"12834",0,18,0.0
"15678",0,92,0.0
"16614",0,49,0.0
"14164",0,29,0.0
"14541",0,175,0.0
"14143",0,7,0.0
"17665",0,19,0.0
"15815",0,49,0.0
"14067",0,52,0.0
"16517",0,17,0.0
"15143",0,31,0.0
"13251",0,25,0.0
"15948",0,95,0.0
"14795",0,6,0.0
"16972",0,82,0.0
"17400",0,469,0.0
"18202",0,68,0.0
"16266",0,109,0.0
"13714",0,30,0.0
"16848",0,85,0.0
"12547",0,18,0.0
"13379",0,97,0.0
"12942",0,70,0.0
"14788",0,58,0.0
"13460",0,17,0.0
"13029",0,17,0.0
"17789",0,29,0.0
"14775",0,60,0.0
"16567",0,35,0.0
"17046",0,85,0.0
"15905",0,22,0.0
"17683",0,46,0.0
"12960",0,70,0.0
"12548",0,4,0.0
"15460",0,56,0.0
"17274",0,77,0.0
"15471",0,155,0.0
"13140",0,105,0.0
"14927",0,20,0.0
"16852",0,9,0.0
"13039",0,55,0.0
"15776",0,18,0.0
"12658",0,35,0.0
"14635",0,15,0.0
"15385",0,21,0.0
"15084",0,31,0.0
"13583",0,95,0.0
"16542",0,14,0.0
"18152",0,10,0.0
"12832",0,27,0.0
"15897",0,22,0.0
"14699",0,50,0.0
"16629",0,60,0.0
"15193",0,19,0.0
"17793",0,52,0.0
"14165",0,24,0.0
"15378",0,12,0.0
"16032",0,210,0.0
"14887",0,6,0.0
"17745",0,28,0.0
"15647",0,11,0.0
"15924",0,15,0.0
"14275",0,23,0.0
"14379",0,128,0.0
"16854",0,75,0.0
"17226",0,59,0.0
"13809",0,25,0.0
"16864",0,17,0.0
"16819",0,17,0.0
"18146",0,10,0.0
"12509",0,6,0.0
"17021",0,48,0.0
"13201",0,86,0.0
"13629",0,87,0.0
"15595",0,4,0.0
"17486",0,24,0.0
"16277",0,23,0.0
"12650",0,19,0.0
"15230",0,23,0.0
"15587",0,14,0.0
"17036",0,12,0.0
"16857",0,11,0.0
"13391",0,1,0.0
"15883",0,49,0.0
"15355",0,14,0.0
"15761",0,5,0.0
"18016",0,169,0.0
"17952",0,98,0.0
"15879",0,179,0.0
"17893",0,15,0.0
"16247",0,16,0.0
"14737",0,45,0.0
"17421",0,58,0.0
"12635",0,175,0.0
"17918",0,39,0.0
"13376",0,50,0.0
"13348",0,14,0.0
"16122",0,54,0.0
"12920",0,59,0.0
"12475",0,59,0.0
"16906",0,212,0.0
"17741",0,6,0.0
"16501",0,199,0.0
"14588",0,16,0.0
"13967",0,6,0.0
"12763",0,18,0.0
"14962",0,14,0.0
"17859",0,23,0.0
"15854",0,256,0.0
"13147",0,4,0.0
"15608",0,105,0.0
"17202",0,8,0.0
"15282",0,27,0.0
"16111",0,73,0.0
"13416",0,26,0.0
"14805",0,127,0.0
"17439",0,8,0.0
"16364",0,52,0.0
"17923",0,3,0.0
"14880",0,46,0.0
"17288",0,288,0.0
"15528",0,26,0.0
"16867",0,6,0.0
"17808",0,33,0.0
"12592",0,76,0.0
"14376",0,18,0.0
"15233",0,1,0.0
"17009",0,11,0.0
"15188",0,23,0.0
"14941",0,7,0.0
"15833",0,5,0.0
"16215",0,14,0.0
"14506",0,398,0.0
"17697",0,19,0.0
"14577",0,182,0.0
"17999",0,134,0.0
"17557",0,35,0.0
"17577",0,21,0.0
"14797",0,16,0.0
"17285",0,43,0.0
"16766",0,34,0.0
"13536",0,178,0.0
"17296",0,33,0.0
"16640",0,13,0.0
"16445",0,180,0.0
"17391",0,3,0.0
"14433",0,74,0.0
"16357",0,47,0.0
"16829",0,27,0.0
"14100",0,25,0.0
"17174",0,4,0.0
"16825",0,64,0.0
"14251",0,78,0.0
"18074",0,43,0.0
"17326",0,86,0.0
"12640",0,50,0.0
"17347",0,1,0.0
"13445",0,7,0.0
"16446",0,2,0.0
"15918",0,61,0.0
"13181",0,19,0.0
"16557",0,11,0.0
"18043",0,115,0.0
"18271",0,21,0.0
"18095",0,48,0.0
"13956",0,147,0.0
"17026",0,5,0.0
"17209",0,38,0.0
"15667",0,13,0.0
"18200",0,30,0.0
"14804",0,12,0.0
"15049",0,3,0.0
"17574",0,8,0.0
"13219",0,11,0.0
"15148",0,20,0.0
"15946",0,26,0.0
"16761",0,13,0.0
"16921",0,88,0.0
"17244",0,120,0.0
"13434",0,35,0.0
"16522",0,18,0.0
"14830",0,38,0.0
"14039",0,10,0.0
"18120",0,17,0.0
"16803",0,24,0.0
"15913",0,1,0.0
"14642",0,2,0.0
"16752",0,9,0.0
"16179",0,11,0.0
"16097",0,10,0.0
"16273",0,15,0.0
"13947",0,5,0.0
"14166",0,51,0.0
"16130",0,55,0.0
"14234",0,147,0.0
"16820",0,26,0.0
"14371",0,4,0.0
"16102",0,57,0.0
"17847",0,8,0.0
"16482",0,18,0.0
"16071",0,73,0.0
"17033",0,40,0.0
"18115",0,3,0.0
"16115",0,419,0.0
"17291",0,1,0.0
"13272",0,15,0.0
"14448",0,20,0.0
"18013",0,31,0.0
"12734",0,18,0.0
"14115",0,22,0.0
"14684",0,486,0.0
"16967",0,21,0.0
"16734",0,52,0.0
"17624",0,97,0.0
"13930",0,17,0.0
"14446",0,318,0.0
"16824",0,39,0.0
"16026",0,32,0.0
"14935",0,26,0.0
"16025",0,28,0.0
"13328",0,17,0.0
"16452",0,18,0.0
"15989",0,86,0.0
"16731",0,42,0.0
"18126",0,51,0.0
"13221",0,65,0.0
"15393",0,44,0.0
"16680",0,29,0.0
"15292",0,24,0.0
"15413",0,25,0.0
"16007",0,657,0.0
"12688",0,171,0.0
"14888",0,20,0.0
"14660",0,30,0.0
"16098",0,150,0.0
"16504",0,83,0.0
"14362",0,37,0.0
"13951",0,39,0.0
"16704",0,54,0.0
"16390",0,21,0.0
"12562",0,198,0.0
"16050",0,21,0.0
"16876",0,32,0.0
"13494",0,18,0.0
"15892",0,38,0.0
"16093",0,1,0.0
"12850",0,2,0.0
"14325",0,18,0.0
"12760",0,20,0.0
"17830",0,23,0.0
"17022",0,16,0.0
"14522",0,45,0.0
"16805",0,248,0.0
"13738",0,89,0.0
"17971",0,21,0.0
"16333",0,45,0.0
"14723",0,415,0.0
"13913",0,3,0.0
"12798",0,33,0.0
"15156",0,55,0.0
"17283",0,15,0.0
"13616",0,35,0.0
"15327",0,10,0.0
"13530",0,18,0.0
"12999",0,28,0.0
"15653",0,6,0.0
"17733",0,35,0.0
"17229",0,47,0.0
"17040",0,16,0.0
"13010",0,12,0.0
"13998",0,31,0.0
"16083",0,71,0.0
"12486",0,48,0.0
"17410",0,64,0.0
"12447",0,25,0.0
"16021",0,126,0.0
"14569",0,34,0.0
"17472",0,223,0.0
"17996",0,66,0.0
"12407",0,72,0.0
"17925",0,1,0.0
"17771",0,68,0.0
"13358",0,28,0.0
"14603",0,2,0.0
"14417",0,117,0.0
"13149",0,86,0.0
"17668",0,15,0.0
"17896",0,2,0.0
"13582",0,11,0.0
"17976",0,57,0.0
"14992",0,27,0.0
"15123",0,183,0.0
"17558",0,28,0.0
"15757",0,193,0.0
"13976",0,56,0.0
"14673",0,148,0.0
"14700",0,167,0.0
"16213",0,6,0.0
"16578",0,9,0.0
"16929",0,77,0.0
"16056",0,66,0.0
"17851",0,232,0.0
"13101",0,51,0.0
"18033",0,33,0.0
"13885",0,28,0.0
"12699",0,40,0.0
"16559",0,17,0.0
"14929",0,34,0.0
"16308",0,7,0.0
"15731",0,8,0.0
"12873",0,35,0.0
"13264",0,38,0.0
"14170",0,145,0.0
"17292",0,15,0.0
"15770",0,18,0.0
"14023",0,31,0.0
"16174",0,65,0.0
"14982",0,38,0.0
"16407",0,225,0.0
"16796",0,18,0.0
"13053",0,17,0.0
"13512",0,39,0.0
"13058",0,8,0.0
"16392",0,143,0.0
"14349",0,31,0.0
"16366",0,78,0.0
"12787",0,40,0.0
"16382",0,44,0.0
"13638",0,8,0.0
"14158",0,41,0.0
"13683",0,10,0.0
"12436",0,15,0.0
"12716",0,67,0.0
"17088",0,115,0.0
"12750",0,15,0.0
"16381",0,61,0.0
"15758",0,9,0.0
"17600",0,13,0.0
"16250",0,35,0.0
"14516",0,35,0.0
"12373",0,48,0.0
"16331",0,34,0.0
"14485",0,46,0.0
"16538",0,41,0.0
"14967",0,29,0.0
"14761",0,24,0.0
"13865",0,30,0.0
"16082",0,16,0.0
"18054",0,11,0.0
"17595",0,82,0.0
"15474",0,19,0.0
"12514",0,84,0.0
"16899",0,173,0.0
"14077",0,56,0.0
"15972",0,139,0.0
"12898",0,27,0.0
"13639",0,59,0.0
"12864",0,7,0.0
"12945",0,51,0.0
"15134",0,85,0.0
"18156",0,122,0.0
"12455",0,220,0.0
"12869",0,37,0.0
"16084",0,38,0.0
"16230",0,35,0.0
"12944",0,30,0.0
"15462",0,41,0.0
"14262",0,143,0.0
"16078",0,39,0.0
"16980",0,106,0.0
"12435",0,112,0.0
"16066",0,101,0.0
"12655",0,15,0.0
"18174",0,2,0.0
"12956",0,42,0.0
"17255",0,182,0.0
"13380",0,3,0.0
"16058",0,2,0.0
"12516",0,70,0.0
"14983",0,30,0.0
"16597",0,7,0.0
"13878",0,102,0.0
"12348",0,46,0.0
"14392",0,14,0.0
"13137",0,1394,0.0
"15415",0,47,0.0
"17713",0,76,0.0
"18050",0,23,0.0
"17373",0,91,0.0
"16793",0,16,0.0
"17715",0,2,0.0
"17104",0,19,0.0
"16447",0,68,0.0
"14996",0,41,0.0
"17137",0,167,0.0
"15554",0,14,0.0
"18222",0,19,0.0
"17958",0,36,0.0
"16749",0,72,0.0
"17881",0,8,0.0
"15424",0,33,0.0
"13060",0,15,0.0
"14174",0,26,0.0
"16868",0,50,0.0
"17505",0,102,0.0
"13697",0,12,0.0
"17029",0,29,0.0
"13682",0,3,0.0
"14524",0,322,0.0
"16384",0,81,0.0
"17814",0,143,0.0
"18124",0,20,0.0
"12419",0,23,0.0
"14084",0,7,0.0
"18234",0,30,0.0
"13072",0,7,0.0
"12976",0,154,0.0
"13671",0,64,0.0
"13653",0,9,0.0
"15956",0,18,0.0
"17844",0,5,0.0
"13903",0,10,0.0
"15004",0,153,0.0
"12371",0,163,0.0
"15105",0,151,0.0
"16762",0,63,0.0
"16190",0,119,0.0
"14078",0,147,0.0
"17778",0,10,0.0
"17880",0,45,0.0
"17197",0,29,0.0
"13179",0,34,0.0
"15121",0,28,0.0
"16804",0,60,0.0
"13837",0,18,0.0
"17078",0,27,0.0
"17031",0,50,0.0
"12954",0,10,0.0
"14345",0,6,0.0
"16695",0,35,0.0
"17906",0,12,0.0
"16650",0,98,0.0
"15445",0,14,0.0
"14219",0,43,0.0
"17300",0,44,0.0
"13301",0,80,0.0
"14196",0,6,0.0
"18265",0,46,0.0
"15206",0,9,0.0
"15083",0,5,0.0
"13909",0,38,0.0
"17127",0,37,0.0
"14335",0,60,0.0
"17984",0,241,0.0
"13521",0,417,0.0
"13620",0,5,0.0
"13962",0,23,0.0
"14208",0,35,0.0
"14273",0,29,0.0
"15902",0,18,0.0
"15284",0,1,0.0
"16208",0,253,0.0
"13068",0,2,0.0
"17946",0,20,0.0
"15644",0,232,0.0
"17729",0,23,0.0
"15338",0,58,0.0
"13800",0,73,0.0
"14202",0,29,0.0
"16721",0,37,0.0
"17397",0,134,0.0
"15735",0,19,0.0
"15118",0,1,0.0
"13556",0,9,0.0
"12831",0,22,0.0
"13932",0,16,0.0
"16718",0,177,0.0
"12941",0,27,0.0
"17382",0,18,0.0
"15583",0,39,0.0
"18128",0,42,0.0
"12642",0,44,0.0
"13188",0,2,0.0
"14691",0,71,0.0
"12492",0,39,0.0
"17938",0,29,0.0
"13294",0,102,0.0
"18191",0,15,0.0
"13372",0,22,0.0
"13896",0,21,0.0
"14884",0,8,0.0
"14366",0,1,0.0
"16315",0,23,0.0
"14973",0,32,0.0
"17832",0,61,0.0
"18148",0,10,0.0
"17171",0,25,0.0
"13285",0,231,0.0
"15907",0,225,0.0
"12603",0,1,0.0
"14373",0,4,0.0
"18012",0,13,0.0
"13945",0,51,0.0
"15087",0,15,0.0
"14574",0,11,0.0
"12893",0,31,0.0
"16780",0,96,0.0
"12532",0,15,0.0
"14050",0,54,0.0
"13363",0,100,0.0
"17572",0,32,0.0
"17703",0,78,0.0
"13827",0,92,0.0
"14294",0,23,0.0
"14419",0,225,0.0
"15961",0,42,0.0
"13677",0,106,0.0
"14789",0,6,0.0
"13472",0,28,0.0
"15689",0,24,0.0
"15387",0,20,0.0
"16851",0,20,0.0
"13465",0,34,0.0
"17437",0,52,0.0
"17687",0,26,0.0
"14300",0,3,0.0
"16636",0,73,0.0
"16605",0,1,0.0
"13828",0,15,0.0
"14580",0,1,0.0
"13558",0,169,0.0
"16757",0,15,0.0
"15952",0,84,0.0
"12903",0,41,0.0
"13844",0,20,0.0
"13258",0,44,0.0
"15348",0,9,0.0
"15332",0,154,0.0
"14636",0,28,0.0
"17761",0,19,0.0
"18173",0,45,0.0
"16113",0,30,0.0
"12914",0,9,0.0
"16789",0,5,0.0
"13096",0,1,0.0
"15017",0,20,0.0
"17816",0,45,0.0
"17759",0,132,0.0
"18285",0,11,0.0
"15697",0,14,0.0
"17379",0,78,0.0
"18279",0,13,0.0
"15942",0,14,0.0
"15617",0,42,0.0
"13023",0,73,0.0
"13336",0,51,0.0
"13135",0,18,0.0
"17834",0,58,0.0
"12512",0,31,0.0
"13309",0,130,0.0
"17015",0,214,0.0
"18032",0,5,0.0
"13825",0,40,0.0
"12539",0,503,0.0
"13994",0,148,0.0
"15172",0,110,0.0
"12686",0,6,0.0
"13602",0,58,0.0
"16535",0,70,0.0
"17959",0,2,0.0
"14479",0,139,0.0
"18034",0,213,0.0
"14361",0,14,0.0
"16339",0,18,0.0
"15923",0,21,0.0
"17348",0,441,0.0
"17259",0,230,0.0
"17441",0,21,0.0
"15082",0,6,0.0
"17643",0,31,0.0
"14670",0,179,0.0
"15427",0,292,0.0
"15778",0,17,0.0
"14989",0,18,0.0
"16388",0,13,0.0
"14601",0,7,0.0
"14083",0,185,0.0
"17810",0,54,0.0
"14374",0,7,0.0
"16046",0,22,0.0
"15524",0,9,0.0
"17455",0,8,0.0
"17544",0,88,0.0
"12868",0,134,0.0
"16547",0,25,0.0
"12792",0,45,0.0
"18229",0,201,0.0
"14254",0,23,0.0
"18243",0,26,0.0
"15368",0,8,0.0
"13323",0,21,0.0
"15992",0,54,0.0
"16260",0,18,0.0
"17132",0,71,0.0
"16244",0,91,0.0
"15269",0,35,0.0
"16691",0,11,0.0
"16806",0,92,0.0
"13518",0,36,0.0
"12611",0,65,0.0
"15672",0,3,0.0
"15779",0,8,0.0
"16988",0,20,0.0
"16438",0,132,0.0
"15690",0,19,0.0
"14675",0,221,0.0
"15576",0,43,0.0
"16846",0,47,0.0
"13357",0,393,0.0
"16583",0,18,0.0
"15920",0,105,0.0
"13859",0,36,0.0
"13986",0,13,0.0
"14703",0,22,0.0
"14241",0,12,0.0
"18026",0,17,0.0
"18266",0,14,0.0
"12730",0,46,0.0
"12438",0,96,0.0
"17970",0,29,0.0
"13351",0,15,0.0
"13766",0,17,0.0
"15388",0,10,0.0
"14746",0,9,0.0
"17252",0,86,0.0
"15641",0,311,0.0
"14681",0,20,0.0
"12534",0,62,0.0
"17121",0,12,0.0
"15002",0,337,0.0
"15486",0,1,0.0
"16410",0,5,0.0
"12599",0,120,0.0
"14089",0,13,0.0
"17818",0,42,0.0
"15011",0,20,0.0
"16724",0,17,0.0
"14810",0,301,0.0
"17385",0,45,0.0
"17008",0,1,0.0
"17740",0,9,0.0
"13996",0,32,0.0
"14873",0,49,0.0
"15053",0,69,0.0
"15818",0,11,0.0
"13592",0,16,0.0
"14024",0,34,0.0
"14687",0,40,0.0
"12527",0,31,0.0
"13038",0,28,0.0
"12700",0,264,0.0
"17492",0,39,0.0
"15578",0,13,0.0
"12938",0,9,0.0
"15771",0,28,0.0
"16276",0,26,0.0
"15878",0,51,0.0
"12460",0,17,0.0
"17981",0,17,0.0
"13689",0,9,0.0
"17767",0,39,0.0
"16904",0,895,0.0
"13935",0,80,0.0
"15111",0,135,0.0
"16494",0,50,0.0
"12897",0,14,0.0
"14079",0,12,0.0
"15151",0,57,0.0
"13411",0,18,0.0
"16952",0,87,0.0
"15042",0,9,0.0
"13306",0,4,0.0
"15577",0,59,0.0
"12503",0,1,0.0
"17098",0,18,0.0
"14127",0,117,0.0
"17100",0,65,0.0
"13105",0,1,0.0
"17796",0,203,0.0
"12369",0,90,0.0
"14330",0,13,0.0
"16418",0,156,0.0
"13254",0,4,0.0
"13732",0,33,0.0
"16261",0,163,0.0
"13666",0,18,0.0
"17604",0,208,0.0
"17383",0,51,0.0
"15477",0,2,0.0
"16882",0,39,0.0
"16920",0,23,0.0
"13720",0,43,0.0
"13104",0,30,0.0
"15437",0,57,0.0
"13773",0,19,0.0
"17749",0,57,0.0
"12593",0,20,0.0
"17393",0,48,0.0
"17780",0,79,0.0
"13605",0,53,0.0
"17228",0,327,0.0
"18038",0,27,0.0
"17586",0,8,0.0
"14891",0,63,0.0
"17103",0,32,0.0
"16367",0,223,0.0
"16457",0,9,0.0
"17359",0,38,0.0
"16305",0,22,0.0
"16354",0,140,0.0
"14447",0,106,0.0
"14150",0,26,0.0
"13876",0,7,0.0
"17178",0,31,0.0
"17051",0,155,0.0
"17024",0,3,0.0
"17662",0,15,0.0
"17907",0,13,0.0
"15568",0,53,0.0
"12983",0,30,0.0
"14449",0,483,0.0
"15436",0,291,0.0
"18067",0,37,0.0
"15711",0,25,0.0
"15205",0,37,0.0
"14671",0,55,0.0
"15494",0,368,0.0
"16400",0,267,0.0
"17354",0,101,0.0
"16169",0,85,0.0
"15772",0,16,0.0
"13341",0,42,0.0
"14450",0,76,0.0
"13640",0,4,0.0
"17815",0,13,0.0
"14261",0,52,0.0
"18091",0,25,0.0
"12965",0,108,0.0
"14812",0,36,0.0
"12556",0,119,0.0
"14471",0,41,0.0
"17807",0,89,0.0
"13968",0,8,0.0
"13864",0,1,0.0
"18242",0,140,0.0
"15442",0,2,0.0
"15435",0,29,0.0
"14582",0,6,0.0
"15487",0,14,0.0
"17555",0,264,0.0
"15914",0,13,0.0
"17446",0,9,0.0
"12804",0,66,0.0
"15483",0,268,0.0
"15987",0,169,0.0
"16219",0,1,0.0
"13155",0,112,0.0
"13367",0,19,0.0
"14664",0,98,0.0
"16776",0,126,0.0
"13887",0,19,0.0
"12508",0,68,0.0
"16750",0,95,0.0
"17218",0,470,0.0
"15887",0,37,0.0
"17484",0,14,0.0
"17064",0,61,0.0
"13441",0,38,0.0
"13208",0,250,0.0
"17038",0,63,0.0
"15871",0,5,0.0
"14871",0,194,0.0
"13581",0,33,0.0
"14082",0,65,0.0
"12458",0,80,0.0
"12928",0,179,0.0
"15573",0,210,0.0
"13943",0,15,0.0
"17972",0,30,0.0
"14698",0,200,0.0
"16893",0,86,0.0
"15360",0,13,0.0
"13030",0,92,0.0
"15688",0,27,0.0
"16508",0,43,0.0
"15899",0,4,0.0
"12664",0,34,0.0
"14918",0,141,0.0
"16697",0,21,0.0
"15999",0,1,0.0
"15702",0,29,0.0
"12432",0,107,0.0
"14531",0,29,0.0
"15699",0,18,0.0
"12695",0,58,0.0
"16862",0,35,0.0
"15662",0,12,0.0
"12549",0,48,0.0
"15677",0,72,0.0
"15545",0,80,0.0
"13007",0,11,0.0
"13216",0,5,0.0
"14561",0,69,0.0
"12563",0,12,0.0
"13724",0,42,0.0
"13185",0,1,0.0
"14575",0,72,0.0
"13130",0,2,0.0
"14090",0,1,0.0
"14542",0,5,0.0
"17532",0,4,0.0
"13086",0,47,0.0
"17001",0,275,0.0
"13009",0,4,0.0
"14589",0,3,0.0
"17081",0,207,0.0
"14041",0,21,0.0
"13515",0,76,0.0
"17525",0,26,0.0
"16802",0,53,0.0
"15037",0,45,0.0
"14947",0,54,0.0
"16936",0,139,0.0
"17497",0,7,0.0
"14193",0,64,0.0
"17299",0,113,0.0
"16939",0,41,0.0
"13051",0,4,0.0
"14662",0,238,0.0
"15350",0,30,0.0
"14453",0,22,0.0
"15963",0,28,0.0
"12595",0,18,0.0
"15846",0,29,0.0
"17968",0,128,0.0
"16931",0,948,0.0
"16999",0,23,0.0
"17415",0,14,0.0
"13955",0,85,0.0
"12660",0,12,0.0
"15797",0,11,0.0
"15775",0,9,0.0
"16978",0,67,0.0
"13737",0,30,0.0
"16687",0,8,0.0
"17758",0,528,0.0
"14186",0,104,0.0
"15395",0,7,0.0
"17798",0,44,0.0
"18006",0,63,0.0
"13017",0,1,0.0
"16214",0,98,0.0
"13751",0,9,0.0
"14503",0,164,0.0
"14351",0,1,0.0
