"customer_id","total_orders","cancelled_orders","order_level_rate","total_line_items","cancelled_line_items","line_item_rate","rate_gap"
"14650.0",1,0,0.0000,4,0,0.0000,0.0000
"14651.0",9,0,0.0000,288,0,0.0000,0.0000
"14652.0",1,0,0.0000,29,0,0.0000,0.0000
"14653.0",12,0,0.0000,386,0,0.0000,0.0000
"14654.0",1,0,0.0000,27,0,0.0000,0.0000
"14656.0",5,0,0.0000,215,0,0.0000,0.0000
"14658.0",2,0,0.0000,29,0,0.0000,0.0000
"14660.0",2,0,0.0000,30,0,0.0000,0.0000
"14661.0",1,0,0.0000,4,0,0.0000,0.0000
"14662.0",7,0,0.0000,253,0,0.0000,0.0000
"14663.0",2,0,0.0000,68,0,0.0000,0.0000
"14664.0",2,0,0.0000,99,0,0.0000,0.0000
"14666.0",1,0,0.0000,14,0,0.0000,0.0000
"14668.0",1,0,0.0000,12,0,0.0000,0.0000
"14669.0",7,0,0.0000,395,0,0.0000,0.0000
"14670.0",3,0,0.0000,188,0,0.0000,0.0000
"14671.0",2,0,0.0000,55,0,0.0000,0.0000
"14672.0",4,0,0.0000,106,0,0.0000,0.0000
"14673.0",7,0,0.0000,163,0,0.0000,0.0000
"14674.0",1,0,0.0000,14,0,0.0000,0.0000
"14675.0",2,0,0.0000,240,0,0.0000,0.0000
"14677.0",1,0,0.0000,14,0,0.0000,0.0000
"14681.0",6,0,0.0000,20,0,0.0000,0.0000
"14682.0",6,0,0.0000,86,0,0.0000,0.0000
"14683.0",1,0,0.0000,21,0,0.0000,0.0000
"14684.0",6,0,0.0000,519,0,0.0000,0.0000
"14687.0",3,0,0.0000,40,0,0.0000,0.0000
"14689.0",1,0,0.0000,13,0,0.0000,0.0000
"14691.0",5,0,0.0000,71,0,0.0000,0.0000
"14694.0",1,0,0.0000,15,0,0.0000,0.0000
"14697.0",2,0,0.0000,22,0,0.0000,0.0000
"14698.0",5,0,0.0000,210,0,0.0000,0.0000
"14699.0",4,0,0.0000,50,0,0.0000,0.0000
"14700.0",5,0,0.0000,170,0,0.0000,0.0000
"14703.0",1,0,0.0000,22,0,0.0000,0.0000
"14704.0",11,0,0.0000,483,0,0.0000,0.0000
"14705.0",1,0,0.0000,1,0,0.0000,0.0000
"14706.0",1,0,0.0000,28,0,0.0000,0.0000
"14707.0",2,0,0.0000,2,0,0.0000,0.0000
"14710.0",13,0,0.0000,442,0,0.0000,0.0000
"14712.0",4,0,0.0000,32,0,0.0000,0.0000
"14715.0",8,0,0.0000,138,0,0.0000,0.0000
"14716.0",3,0,0.0000,100,0,0.0000,0.0000
"14718.0",1,0,0.0000,11,0,0.0000,0.0000
"14720.0",3,0,0.0000,37,0,0.0000,0.0000
"14721.0",1,0,0.0000,27,0,0.0000,0.0000
"14722.0",3,0,0.0000,94,0,0.0000,0.0000
"14723.0",11,0,0.0000,481,0,0.0000,0.0000
"14724.0",1,0,0.0000,43,0,0.0000,0.0000
"14726.0",1,0,0.0000,19,0,0.0000,0.0000
"14728.0",1,0,0.0000,14,0,0.0000,0.0000
"14729.0",3,0,0.0000,208,0,0.0000,0.0000
"14730.0",8,0,0.0000,501,0,0.0000,0.0000
"14731.0",3,0,0.0000,45,0,0.0000,0.0000
"14736.0",2,0,0.0000,100,0,0.0000,0.0000
"14737.0",4,0,0.0000,45,0,0.0000,0.0000
"14741.0",7,0,0.0000,85,0,0.0000,0.0000
"14742.0",1,0,0.0000,34,0,0.0000,0.0000
"14743.0",1,0,0.0000,3,0,0.0000,0.0000
"14746.0",4,0,0.0000,9,0,0.0000,0.0000
"14749.0",1,0,0.0000,18,0,0.0000,0.0000
"14750.0",1,0,0.0000,32,0,0.0000,0.0000
"14751.0",2,0,0.0000,7,0,0.0000,0.0000
"14752.0",1,0,0.0000,5,0,0.0000,0.0000
"14753.0",2,0,0.0000,48,0,0.0000,0.0000
"14757.0",1,0,0.0000,19,0,0.0000,0.0000
"14758.0",7,0,0.0000,136,0,0.0000,0.0000
"14759.0",3,0,0.0000,102,0,0.0000,0.0000
"14761.0",3,0,0.0000,24,0,0.0000,0.0000
"14762.0",2,0,0.0000,30,0,0.0000,0.0000
"14763.0",1,1,1.0000,1,1,1.0000,0.0000
"14765.0",3,0,0.0000,39,0,0.0000,0.0000
"14767.0",1,0,0.0000,18,0,0.0000,0.0000
"14772.0",1,0,0.0000,9,0,0.0000,0.0000
"14774.0",1,0,0.0000,13,0,0.0000,0.0000
"14775.0",3,0,0.0000,80,0,0.0000,0.0000
"14778.0",2,0,0.0000,35,0,0.0000,0.0000
"14779.0",3,0,0.0000,41,0,0.0000,0.0000
"14780.0",2,0,0.0000,27,0,0.0000,0.0000
"14781.0",1,1,1.0000,1,1,1.0000,0.0000
"14782.0",1,0,0.0000,6,0,0.0000,0.0000
"14784.0",3,0,0.0000,27,0,0.0000,0.0000
"14785.0",2,0,0.0000,3,0,0.0000,0.0000
"14786.0",1,0,0.0000,7,0,0.0000,0.0000
"14787.0",1,0,0.0000,15,0,0.0000,0.0000
"14788.0",3,0,0.0000,58,0,0.0000,0.0000
"14789.0",1,0,0.0000,6,0,0.0000,0.0000
"14790.0",10,0,0.0000,145,0,0.0000,0.0000
"14791.0",1,0,0.0000,19,0,0.0000,0.0000
"14792.0",2,1,0.5000,4,2,0.5000,0.0000
"14795.0",1,0,0.0000,6,0,0.0000,0.0000
"14797.0",1,0,0.0000,16,0,0.0000,0.0000
"14799.0",2,0,0.0000,23,0,0.0000,0.0000
"14801.0",1,0,0.0000,59,0,0.0000,0.0000
"14802.0",6,4,0.6667,6,4,0.6667,0.0000
"14803.0",3,0,0.0000,44,0,0.0000,0.0000
"14804.0",1,0,0.0000,12,0,0.0000,0.0000
"14805.0",7,0,0.0000,132,0,0.0000,0.0000
"14806.0",2,0,0.0000,20,0,0.0000,0.0000
"14807.0",2,0,0.0000,40,0,0.0000,0.0000
"14809.0",2,0,0.0000,18,0,0.0000,0.0000
"14810.0",13,0,0.0000,325,0,0.0000,0.0000
"14811.0",1,0,0.0000,28,0,0.0000,0.0000
"14812.0",1,0,0.0000,37,0,0.0000,0.0000
"14813.0",4,0,0.0000,177,0,0.0000,0.0000
"14814.0",1,0,0.0000,32,0,0.0000,0.0000
"14815.0",2,0,0.0000,53,0,0.0000,0.0000
"14816.0",1,0,0.0000,4,0,0.0000,0.0000
"14818.0",6,0,0.0000,107,0,0.0000,0.0000
"14819.0",4,0,0.0000,57,0,0.0000,0.0000
"14820.0",9,0,0.0000,64,0,0.0000,0.0000
"14821.0",7,0,0.0000,72,0,0.0000,0.0000
"14822.0",1,0,0.0000,9,0,0.0000,0.0000
"14823.0",3,0,0.0000,70,0,0.0000,0.0000
"14826.0",2,0,0.0000,10,0,0.0000,0.0000
"14827.0",1,0,0.0000,1,0,0.0000,0.0000
"14830.0",1,0,0.0000,40,0,0.0000,0.0000
"14832.0",3,2,0.6667,3,2,0.6667,0.0000
"14833.0",1,0,0.0000,7,0,0.0000,0.0000
"14835.0",3,1,0.3333,3,1,0.3333,0.0000
"14836.0",3,0,0.0000,6,0,0.0000,0.0000
"14838.0",2,0,0.0000,71,0,0.0000,0.0000
"14839.0",3,0,0.0000,74,0,0.0000,0.0000
"14841.0",14,0,0.0000,300,0,0.0000,0.0000
"14843.0",1,0,0.0000,9,0,0.0000,0.0000
"14845.0",1,0,0.0000,1,0,0.0000,0.0000
"14848.0",1,0,0.0000,11,0,0.0000,0.0000
"14851.0",3,0,0.0000,42,0,0.0000,0.0000
"14855.0",7,0,0.0000,207,0,0.0000,0.0000
"14856.0",3,0,0.0000,66,0,0.0000,0.0000
"14858.0",1,0,0.0000,11,0,0.0000,0.0000
"14862.0",2,0,0.0000,48,0,0.0000,0.0000
"14863.0",1,0,0.0000,11,0,0.0000,0.0000
"14864.0",1,1,1.0000,2,2,1.0000,0.0000
"14865.0",4,0,0.0000,9,0,0.0000,0.0000
"14871.0",9,0,0.0000,201,0,0.0000,0.0000
"14873.0",2,0,0.0000,49,0,0.0000,0.0000
"14874.0",1,0,0.0000,6,0,0.0000,0.0000
"14876.0",2,0,0.0000,13,0,0.0000,0.0000
"14877.0",2,0,0.0000,66,0,0.0000,0.0000
"14879.0",1,0,0.0000,27,0,0.0000,0.0000
"14880.0",3,0,0.0000,47,0,0.0000,0.0000
"14881.0",1,0,0.0000,17,0,0.0000,0.0000
"14884.0",1,0,0.0000,8,0,0.0000,0.0000
"14886.0",1,0,0.0000,18,0,0.0000,0.0000
"14887.0",1,0,0.0000,6,0,0.0000,0.0000
"14888.0",1,0,0.0000,20,0,0.0000,0.0000
"14889.0",1,0,0.0000,10,0,0.0000,0.0000
"14890.0",3,0,0.0000,57,0,0.0000,0.0000
"14891.0",4,0,0.0000,63,0,0.0000,0.0000
"14892.0",1,0,0.0000,13,0,0.0000,0.0000
"14899.0",1,0,0.0000,137,0,0.0000,0.0000
"14900.0",1,0,0.0000,1,0,0.0000,0.0000
"14904.0",4,0,0.0000,144,0,0.0000,0.0000
"14906.0",3,2,0.6667,3,2,0.6667,0.0000
"14908.0",2,0,0.0000,14,0,0.0000,0.0000
"14913.0",8,0,0.0000,247,0,0.0000,0.0000
"14914.0",1,1,1.0000,1,1,1.0000,0.0000
"14917.0",2,0,0.0000,29,0,0.0000,0.0000
"14918.0",9,0,0.0000,141,0,0.0000,0.0000
"14919.0",1,0,0.0000,13,0,0.0000,0.0000
"14920.0",3,0,0.0000,97,0,0.0000,0.0000
"14921.0",2,0,0.0000,78,0,0.0000,0.0000
"14922.0",2,0,0.0000,50,0,0.0000,0.0000
"14923.0",1,0,0.0000,44,0,0.0000,0.0000
"14924.0",3,0,0.0000,31,0,0.0000,0.0000
"14925.0",1,1,1.0000,1,1,1.0000,0.0000
"14927.0",1,0,0.0000,20,0,0.0000,0.0000
"14929.0",2,0,0.0000,34,0,0.0000,0.0000
"14932.0",2,0,0.0000,49,0,0.0000,0.0000
"14933.0",5,1,0.2000,5,1,0.2000,0.0000
"14935.0",2,0,0.0000,26,0,0.0000,0.0000
"14939.0",1,1,1.0000,1,1,1.0000,0.0000
"14940.0",2,0,0.0000,32,0,0.0000,0.0000
"14941.0",1,0,0.0000,7,0,0.0000,0.0000
"14943.0",1,0,0.0000,5,0,0.0000,0.0000
"14945.0",1,0,0.0000,11,0,0.0000,0.0000
"14946.0",1,0,0.0000,3,0,0.0000,0.0000
"14947.0",6,0,0.0000,54,0,0.0000,0.0000
"14951.0",1,0,0.0000,20,0,0.0000,0.0000
"14954.0",2,0,0.0000,126,0,0.0000,0.0000
"14955.0",1,0,0.0000,31,0,0.0000,0.0000
"14956.0",1,0,0.0000,4,0,0.0000,0.0000
"14957.0",2,0,0.0000,29,0,0.0000,0.0000
"14958.0",6,0,0.0000,72,0,0.0000,0.0000
"14960.0",2,0,0.0000,27,0,0.0000,0.0000
"14962.0",4,0,0.0000,14,0,0.0000,0.0000
"14964.0",1,0,0.0000,13,0,0.0000,0.0000
"14965.0",2,0,0.0000,83,0,0.0000,0.0000
"14966.0",6,0,0.0000,160,0,0.0000,0.0000
"14968.0",2,0,0.0000,85,0,0.0000,0.0000
"14969.0",1,0,0.0000,13,0,0.0000,0.0000
"14971.0",3,0,0.0000,160,0,0.0000,0.0000
"14972.0",2,0,0.0000,20,0,0.0000,0.0000
"14973.0",3,0,0.0000,32,0,0.0000,0.0000
"14974.0",1,0,0.0000,21,0,0.0000,0.0000
"14975.0",2,0,0.0000,26,0,0.0000,0.0000
"14977.0",1,0,0.0000,4,0,0.0000,0.0000
"14979.0",1,0,0.0000,53,0,0.0000,0.0000
"14980.0",1,0,0.0000,24,0,0.0000,0.0000
"14982.0",1,0,0.0000,39,0,0.0000,0.0000
"14983.0",1,0,0.0000,30,0,0.0000,0.0000
"14984.0",6,0,0.0000,56,0,0.0000,0.0000
"14985.0",2,0,0.0000,87,0,0.0000,0.0000
"14986.0",2,0,0.0000,100,0,0.0000,0.0000
"14988.0",7,0,0.0000,244,0,0.0000,0.0000
"14989.0",1,0,0.0000,18,0,0.0000,0.0000
"14990.0",2,0,0.0000,43,0,0.0000,0.0000
"14991.0",1,0,0.0000,21,0,0.0000,0.0000
"14992.0",1,0,0.0000,27,0,0.0000,0.0000
"14993.0",1,0,0.0000,10,0,0.0000,0.0000
"14995.0",2,0,0.0000,61,0,0.0000,0.0000
"14996.0",2,0,0.0000,41,0,0.0000,0.0000
"14998.0",4,0,0.0000,127,0,0.0000,0.0000
"14999.0",1,0,0.0000,9,0,0.0000,0.0000
"15000.0",1,0,0.0000,77,0,0.0000,0.0000
"15001.0",2,0,0.0000,54,0,0.0000,0.0000
"15002.0",9,0,0.0000,370,0,0.0000,0.0000
"15004.0",1,0,0.0000,158,0,0.0000,0.0000
"15006.0",2,0,0.0000,207,0,0.0000,0.0000
"15007.0",1,0,0.0000,12,0,0.0000,0.0000
"15008.0",2,0,0.0000,12,0,0.0000,0.0000
"15009.0",3,0,0.0000,182,0,0.0000,0.0000
"15010.0",1,0,0.0000,20,0,0.0000,0.0000
"15011.0",2,0,0.0000,20,0,0.0000,0.0000
"15012.0",3,0,0.0000,255,0,0.0000,0.0000
"15013.0",10,0,0.0000,355,0,0.0000,0.0000
"15014.0",2,0,0.0000,35,0,0.0000,0.0000
"15017.0",1,0,0.0000,20,0,0.0000,0.0000
"15019.0",1,0,0.0000,70,0,0.0000,0.0000
"15020.0",1,0,0.0000,28,0,0.0000,0.0000
"15022.0",5,0,0.0000,154,0,0.0000,0.0000
"15024.0",16,0,0.0000,371,0,0.0000,0.0000
"15025.0",2,0,0.0000,146,0,0.0000,0.0000
"15026.0",5,0,0.0000,140,0,0.0000,0.0000
"15028.0",6,0,0.0000,119,0,0.0000,0.0000
"15035.0",1,0,0.0000,27,0,0.0000,0.0000
"15036.0",3,0,0.0000,127,0,0.0000,0.0000
"15037.0",2,0,0.0000,48,0,0.0000,0.0000
"15040.0",1,0,0.0000,1,0,0.0000,0.0000
"15041.0",2,0,0.0000,107,0,0.0000,0.0000
"15042.0",2,0,0.0000,9,0,0.0000,0.0000
"15043.0",6,0,0.0000,52,0,0.0000,0.0000
"15047.0",1,0,0.0000,22,0,0.0000,0.0000
"15049.0",1,0,0.0000,3,0,0.0000,0.0000
"15052.0",1,0,0.0000,30,0,0.0000,0.0000
"15053.0",3,0,0.0000,71,0,0.0000,0.0000
"15054.0",2,0,0.0000,114,0,0.0000,0.0000
"15055.0",3,0,0.0000,85,0,0.0000,0.0000
"15056.0",1,0,0.0000,7,0,0.0000,0.0000
"15060.0",4,0,0.0000,121,0,0.0000,0.0000
"15062.0",8,0,0.0000,159,0,0.0000,0.0000
"15063.0",1,0,0.0000,5,0,0.0000,0.0000
"15064.0",4,0,0.0000,81,0,0.0000,0.0000
"15068.0",4,0,0.0000,221,0,0.0000,0.0000
"15069.0",1,0,0.0000,70,0,0.0000,0.0000
"15070.0",3,0,0.0000,34,0,0.0000,0.0000
"15071.0",4,0,0.0000,54,0,0.0000,0.0000
"15072.0",1,0,0.0000,13,0,0.0000,0.0000
"15074.0",3,0,0.0000,73,0,0.0000,0.0000
"15075.0",1,0,0.0000,27,0,0.0000,0.0000
"15080.0",2,0,0.0000,31,0,0.0000,0.0000
"15082.0",1,0,0.0000,6,0,0.0000,0.0000
"15083.0",1,0,0.0000,5,0,0.0000,0.0000
"15084.0",2,0,0.0000,31,0,0.0000,0.0000
"15085.0",1,0,0.0000,9,0,0.0000,0.0000
"15086.0",2,0,0.0000,11,0,0.0000,0.0000
"15087.0",1,0,0.0000,15,0,0.0000,0.0000
"15089.0",6,0,0.0000,145,0,0.0000,0.0000
"15090.0",1,0,0.0000,23,0,0.0000,0.0000
"15094.0",2,0,0.0000,5,0,0.0000,0.0000
"15096.0",1,0,0.0000,11,0,0.0000,0.0000
"15098.0",5,2,0.4000,5,2,0.4000,0.0000
"15099.0",1,0,0.0000,23,0,0.0000,0.0000
"15102.0",2,0,0.0000,27,0,0.0000,0.0000
"15103.0",2,0,0.0000,35,0,0.0000,0.0000
"15105.0",9,0,0.0000,151,0,0.0000,0.0000
"15111.0",5,0,0.0000,151,0,0.0000,0.0000
"15112.0",1,0,0.0000,7,0,0.0000,0.0000
"15114.0",12,0,0.0000,231,0,0.0000,0.0000
"15116.0",4,0,0.0000,45,0,0.0000,0.0000
"15118.0",1,0,0.0000,1,0,0.0000,0.0000
"15119.0",1,0,0.0000,14,0,0.0000,0.0000
"15121.0",2,0,0.0000,28,0,0.0000,0.0000
"15123.0",5,0,0.0000,183,0,0.0000,0.0000
"15124.0",4,0,0.0000,31,0,0.0000,0.0000
"15126.0",2,0,0.0000,25,0,0.0000,0.0000
"15127.0",2,0,0.0000,28,0,0.0000,0.0000
"15129.0",23,0,0.0000,207,0,0.0000,0.0000
"15130.0",1,0,0.0000,22,0,0.0000,0.0000
"15131.0",1,0,0.0000,7,0,0.0000,0.0000
"15132.0",5,0,0.0000,52,0,0.0000,0.0000
"15133.0",5,0,0.0000,49,0,0.0000,0.0000
"15134.0",10,0,0.0000,85,0,0.0000,0.0000
"15139.0",2,0,0.0000,13,0,0.0000,0.0000
"15143.0",2,0,0.0000,31,0,0.0000,0.0000
"15145.0",4,0,0.0000,67,0,0.0000,0.0000
"15148.0",1,0,0.0000,20,0,0.0000,0.0000
"15149.0",5,0,0.0000,69,0,0.0000,0.0000
"15151.0",2,0,0.0000,57,0,0.0000,0.0000
"15153.0",1,0,0.0000,22,0,0.0000,0.0000
"15155.0",1,0,0.0000,24,0,0.0000,0.0000
"15156.0",3,0,0.0000,55,0,0.0000,0.0000
"15160.0",4,0,0.0000,23,0,0.0000,0.0000
"15161.0",1,0,0.0000,33,0,0.0000,0.0000
"15163.0",2,0,0.0000,29,0,0.0000,0.0000
"15165.0",1,0,0.0000,54,0,0.0000,0.0000
"15166.0",1,0,0.0000,12,0,0.0000,0.0000
"15167.0",5,0,0.0000,313,0,0.0000,0.0000
"15168.0",1,0,0.0000,5,0,0.0000,0.0000
"15169.0",2,0,0.0000,59,0,0.0000,0.0000
"15170.0",1,0,0.0000,4,0,0.0000,0.0000
"15172.0",5,0,0.0000,110,0,0.0000,0.0000
"15174.0",2,0,0.0000,34,0,0.0000,0.0000
"15175.0",1,0,0.0000,23,0,0.0000,0.0000
"15177.0",1,0,0.0000,26,0,0.0000,0.0000
"15178.0",1,0,0.0000,3,0,0.0000,0.0000
"15180.0",3,0,0.0000,58,0,0.0000,0.0000
"15184.0",4,0,0.0000,85,0,0.0000,0.0000
"15185.0",1,0,0.0000,21,0,0.0000,0.0000
"15186.0",5,0,0.0000,52,0,0.0000,0.0000
"15188.0",1,0,0.0000,23,0,0.0000,0.0000
"15190.0",1,0,0.0000,40,0,0.0000,0.0000
"15191.0",3,0,0.0000,35,0,0.0000,0.0000
"15192.0",5,0,0.0000,106,0,0.0000,0.0000
"15193.0",1,0,0.0000,19,0,0.0000,0.0000
"15195.0",1,0,0.0000,1,0,0.0000,0.0000
"15196.0",2,0,0.0000,43,0,0.0000,0.0000
"15199.0",10,0,0.0000,51,0,0.0000,0.0000
"15200.0",1,0,0.0000,30,0,0.0000,0.0000
"15202.0",8,5,0.6250,8,5,0.6250,0.0000
"15203.0",15,0,0.0000,343,0,0.0000,0.0000
"15204.0",1,0,0.0000,9,0,0.0000,0.0000
"15206.0",4,0,0.0000,9,0,0.0000,0.0000
"15209.0",1,0,0.0000,13,0,0.0000,0.0000
"15210.0",3,0,0.0000,67,0,0.0000,0.0000
"15211.0",2,0,0.0000,75,0,0.0000,0.0000
"15214.0",8,0,0.0000,110,0,0.0000,0.0000
"15216.0",2,0,0.0000,24,0,0.0000,0.0000
"15217.0",1,0,0.0000,28,0,0.0000,0.0000
"15219.0",2,0,0.0000,26,0,0.0000,0.0000
"15225.0",1,0,0.0000,23,0,0.0000,0.0000
"15226.0",1,0,0.0000,8,0,0.0000,0.0000
"15227.0",9,0,0.0000,120,0,0.0000,0.0000
"15229.0",1,0,0.0000,9,0,0.0000,0.0000
"15230.0",2,0,0.0000,23,0,0.0000,0.0000
"15232.0",2,0,0.0000,31,0,0.0000,0.0000
"15233.0",1,0,0.0000,1,0,0.0000,0.0000
"15234.0",1,0,0.0000,14,0,0.0000,0.0000
"15235.0",16,0,0.0000,187,0,0.0000,0.0000
"15236.0",1,0,0.0000,15,0,0.0000,0.0000
"15237.0",4,0,0.0000,99,0,0.0000,0.0000
"15242.0",1,0,0.0000,4,0,0.0000,0.0000
"15243.0",2,0,0.0000,61,0,0.0000,0.0000
"15245.0",8,0,0.0000,148,0,0.0000,0.0000
"15246.0",3,0,0.0000,51,0,0.0000,0.0000
"15250.0",1,0,0.0000,3,0,0.0000,0.0000
"15256.0",2,0,0.0000,10,0,0.0000,0.0000
"15258.0",2,0,0.0000,34,0,0.0000,0.0000
"15259.0",4,0,0.0000,57,0,0.0000,0.0000
"15261.0",4,0,0.0000,92,0,0.0000,0.0000
"15262.0",3,0,0.0000,26,0,0.0000,0.0000
"15263.0",1,0,0.0000,12,0,0.0000,0.0000
"15265.0",4,0,0.0000,193,0,0.0000,0.0000
"15267.0",5,0,0.0000,11,0,0.0000,0.0000
"15269.0",3,0,0.0000,35,0,0.0000,0.0000
"15272.0",6,0,0.0000,307,0,0.0000,0.0000
"15273.0",1,0,0.0000,1,0,0.0000,0.0000
"15274.0",2,0,0.0000,47,0,0.0000,0.0000
"15277.0",2,0,0.0000,26,0,0.0000,0.0000
"15278.0",4,0,0.0000,29,0,0.0000,0.0000
"15280.0",3,0,0.0000,61,0,0.0000,0.0000
"15282.0",1,0,0.0000,27,0,0.0000,0.0000
"15284.0",1,0,0.0000,1,0,0.0000,0.0000
"15285.0",1,0,0.0000,6,0,0.0000,0.0000
"15286.0",1,0,0.0000,3,0,0.0000,0.0000
"15288.0",10,0,0.0000,181,0,0.0000,0.0000
"15292.0",1,0,0.0000,25,0,0.0000,0.0000
"15293.0",1,0,0.0000,19,0,0.0000,0.0000
"15295.0",1,0,0.0000,53,0,0.0000,0.0000
"15300.0",1,0,0.0000,28,0,0.0000,0.0000
"15305.0",1,0,0.0000,5,0,0.0000,0.0000
"15307.0",1,0,0.0000,12,0,0.0000,0.0000
"15310.0",1,0,0.0000,45,0,0.0000,0.0000
"15313.0",1,0,0.0000,1,0,0.0000,0.0000
"15316.0",1,0,0.0000,1,0,0.0000,0.0000
"15318.0",1,0,0.0000,33,0,0.0000,0.0000
"15319.0",1,0,0.0000,16,0,0.0000,0.0000
"15320.0",1,0,0.0000,36,0,0.0000,0.0000
"15324.0",1,0,0.0000,8,0,0.0000,0.0000
"15327.0",1,0,0.0000,10,0,0.0000,0.0000
"15328.0",1,0,0.0000,8,0,0.0000,0.0000
"15330.0",2,0,0.0000,13,0,0.0000,0.0000
"15332.0",6,0,0.0000,189,0,0.0000,0.0000
"15333.0",1,0,0.0000,16,0,0.0000,0.0000
"15334.0",3,0,0.0000,99,0,0.0000,0.0000
"15335.0",1,0,0.0000,36,0,0.0000,0.0000
"15336.0",1,0,0.0000,15,0,0.0000,0.0000
"15338.0",1,0,0.0000,60,0,0.0000,0.0000
"15340.0",1,0,0.0000,7,0,0.0000,0.0000
"15343.0",1,0,0.0000,21,0,0.0000,0.0000
"15348.0",1,0,0.0000,9,0,0.0000,0.0000
"15349.0",2,0,0.0000,72,0,0.0000,0.0000
"15350.0",2,0,0.0000,35,0,0.0000,0.0000
"15352.0",1,0,0.0000,37,0,0.0000,0.0000
"15354.0",7,4,0.5714,7,4,0.5714,0.0000
"15355.0",2,0,0.0000,14,0,0.0000,0.0000
"15356.0",13,0,0.0000,755,0,0.0000,0.0000
"15357.0",1,1,1.0000,1,1,1.0000,0.0000
"15360.0",1,0,0.0000,13,0,0.0000,0.0000
"15361.0",4,0,0.0000,10,0,0.0000,0.0000
"15362.0",2,0,0.0000,40,0,0.0000,0.0000
"15364.0",2,0,0.0000,29,0,0.0000,0.0000
"15366.0",7,0,0.0000,138,0,0.0000,0.0000
"15368.0",2,0,0.0000,8,0,0.0000,0.0000
"15371.0",1,0,0.0000,1,0,0.0000,0.0000
"15374.0",2,0,0.0000,10,0,0.0000,0.0000
"15375.0",1,0,0.0000,6,0,0.0000,0.0000
"15376.0",3,0,0.0000,117,0,0.0000,0.0000
"15378.0",2,0,0.0000,12,0,0.0000,0.0000
"15383.0",1,1,1.0000,1,1,1.0000,0.0000
"15385.0",3,0,0.0000,21,0,0.0000,0.0000
"15386.0",1,0,0.0000,31,0,0.0000,0.0000
"15387.0",1,0,0.0000,20,0,0.0000,0.0000
"15388.0",1,0,0.0000,10,0,0.0000,0.0000
"15389.0",5,0,0.0000,6,0,0.0000,0.0000
"15390.0",2,0,0.0000,77,0,0.0000,0.0000
"15393.0",5,0,0.0000,44,0,0.0000,0.0000
"15395.0",1,0,0.0000,7,0,0.0000,0.0000
"15396.0",2,0,0.0000,16,0,0.0000,0.0000
"15397.0",1,0,0.0000,6,0,0.0000,0.0000
"15399.0",3,0,0.0000,50,0,0.0000,0.0000
"15401.0",2,0,0.0000,14,0,0.0000,0.0000
"15403.0",2,0,0.0000,8,0,0.0000,0.0000
"15404.0",1,0,0.0000,16,0,0.0000,0.0000
"15405.0",2,0,0.0000,30,0,0.0000,0.0000
"15407.0",4,0,0.0000,153,0,0.0000,0.0000
"15408.0",1,0,0.0000,34,0,0.0000,0.0000
"15410.0",10,0,0.0000,162,0,0.0000,0.0000
"15412.0",1,0,0.0000,10,0,0.0000,0.0000
"15414.0",3,0,0.0000,39,0,0.0000,0.0000
"15415.0",1,0,0.0000,48,0,0.0000,0.0000
"15417.0",1,0,0.0000,28,0,0.0000,0.0000
"15418.0",2,0,0.0000,69,0,0.0000,0.0000
"15419.0",1,0,0.0000,8,0,0.0000,0.0000
"15420.0",6,0,0.0000,56,0,0.0000,0.0000
"15421.0",10,0,0.0000,316,0,0.0000,0.0000
"15424.0",3,0,0.0000,33,0,0.0000,0.0000
"15425.0",4,0,0.0000,144,0,0.0000,0.0000
"15427.0",3,0,0.0000,306,0,0.0000,0.0000
"15428.0",4,0,0.0000,44,0,0.0000,0.0000
"15431.0",1,0,0.0000,2,0,0.0000,0.0000
"15435.0",1,0,0.0000,29,0,0.0000,0.0000
"15436.0",3,0,0.0000,329,0,0.0000,0.0000
"15437.0",2,0,0.0000,57,0,0.0000,0.0000
"15438.0",1,0,0.0000,25,0,0.0000,0.0000
"15439.0",4,0,0.0000,57,0,0.0000,0.0000
"15440.0",3,0,0.0000,62,0,0.0000,0.0000
"15441.0",3,0,0.0000,57,0,0.0000,0.0000
"15442.0",1,0,0.0000,2,0,0.0000,0.0000
"15444.0",2,0,0.0000,219,0,0.0000,0.0000
"15445.0",2,0,0.0000,14,0,0.0000,0.0000
"15448.0",2,0,0.0000,49,0,0.0000,0.0000
"15450.0",1,0,0.0000,30,0,0.0000,0.0000
"15451.0",2,0,0.0000,63,0,0.0000,0.0000
"15452.0",6,0,0.0000,202,0,0.0000,0.0000
"15453.0",7,0,0.0000,286,0,0.0000,0.0000
"15454.0",2,0,0.0000,41,0,0.0000,0.0000
"15455.0",1,0,0.0000,2,0,0.0000,0.0000
"15456.0",10,0,0.0000,230,0,0.0000,0.0000
"15457.0",1,0,0.0000,58,0,0.0000,0.0000
"15458.0",2,0,0.0000,13,0,0.0000,0.0000
"15459.0",2,0,0.0000,7,0,0.0000,0.0000
"15460.0",1,0,0.0000,58,0,0.0000,0.0000
"15462.0",4,0,0.0000,41,0,0.0000,0.0000
"15463.0",1,0,0.0000,7,0,0.0000,0.0000
"15464.0",1,0,0.0000,157,0,0.0000,0.0000
"15466.0",4,0,0.0000,265,0,0.0000,0.0000
"15470.0",1,0,0.0000,4,0,0.0000,0.0000
"15471.0",3,0,0.0000,162,0,0.0000,0.0000
