"customer_id","frequency_completed_only","frequency_all_orders","cancellation_gap"
"13009",1,1,0
"13007",1,1,0
"18233",1,1,0
"13006",1,1,0
"16574",3,3,0
"13003",3,3,0
"16577",1,1,0
"16578",1,1,0
"18234",1,1,0
"17989",1,1,0
"16582",1,1,0
"16583",2,2,0
"13002",3,3,0
"16585",2,2,0
"16586",3,3,0
"16587",1,1,0
"16588",4,4,0
"16589",4,4,0
"18235",3,3,0
"16591",1,1,0
"12999",3,3,0
"17991",3,3,0
"16594",1,1,0
"16595",5,5,0
"16596",4,4,0
"16597",1,1,0
"17992",1,1,0
"16599",1,1,0
"12996",1,1,0
"16601",3,3,0
"12992",1,1,0
"16603",2,2,0
"17993",1,1,0
"16605",1,1,0
"16606",2,2,0
"12991",3,3,0
"16608",2,2,0
"12990",7,7,0
"16610",1,1,0
"12449",6,6,0
"17995",3,3,0
"16613",1,1,0
"16614",3,3,0
"17996",3,3,0
"16616",2,2,0
"16617",1,1,0
"12448",1,1,0
"18236",12,12,0
"16620",6,6,0
"16621",4,4,0
"17999",3,3,0
"18000",1,1,0
"16624",2,2,0
"18001",6,6,0
"12988",1,1,0
"16627",1,1,0
"18002",4,4,0
"16629",2,2,0
"18003",1,1,0
"18004",1,1,0
"16632",2,2,0
"18005",2,2,0
"12984",1,1,0
"16635",1,1,0
"16636",4,4,0
"18006",4,4,0
"18007",1,1,0
"18008",23,23,0
"16640",1,1,0
"16641",2,2,0
"12983",1,1,0
"12447",1,1,0
"16644",2,2,0
"16645",1,1,0
"18010",1,1,0
"16647",4,4,0
"18011",2,2,0
"16649",1,1,0
"16650",7,7,0
"16651",1,1,0
"12981",2,2,0
"18012",1,1,0
"18013",2,2,0
"18014",1,1,0
"12977",4,4,0
"16657",4,4,0
"12976",8,8,0
"16659",1,1,0
"18015",1,1,0
"18016",7,7,0
"16662",1,1,0
"16663",1,1,0
"16664",1,1,0
"16665",1,1,0
"16666",2,2,0
"16667",2,2,0
"16668",13,13,0
"12974",2,2,0
"12973",1,1,0
"16671",3,3,0
"12970",10,10,0
"16673",1,1,0
"16674",2,2,0
"16675",2,2,0
"18017",4,4,0
"18237",5,5,0
"12969",1,1,0
"16679",3,3,0
"16680",3,3,0
"16681",7,7,0
"16682",5,5,0
"18019",1,1,0
"12968",1,1,0
"16685",2,2,0
"12966",1,1,0
"16687",1,1,0
"16688",4,4,0
"18238",1,1,0
"18021",2,2,0
"16691",2,2,0
"16692",4,4,0
"16693",5,5,0
"16694",1,1,0
"16695",2,2,0
"16696",4,4,0
"16697",1,1,0
"16698",2,2,0
"18022",5,5,0
"12965",1,1,0
"12964",1,1,0
"18239",6,6,0
"16704",2,2,0
"12962",2,2,0
"16706",3,3,0
"16707",4,4,0
"16708",1,1,0
"16709",14,14,0
"18025",6,6,0
"18026",2,2,0
"16712",13,13,0
"12961",1,1,0
"12960",4,4,0
"16715",2,2,0
"18027",1,1,0
"12958",2,2,0
"16718",5,5,0
"12956",4,4,0
"18028",1,1,0
"16721",1,1,0
"12954",1,1,0
"16723",4,4,0
"16724",1,1,0
"12953",2,2,0
"16726",7,7,0
"16727",4,4,0
"16728",4,4,0
"12950",3,3,0
"18029",1,1,0
"16731",1,1,0
"12946",1,1,0
"16733",1,1,0
"16734",3,3,0
"12945",2,2,0
"12944",2,2,0
"16737",2,2,0
"16738",1,1,0
"12942",3,3,0
"16740",1,1,0
"16741",1,1,0
"18240",1,1,0
"18031",1,1,0
"16744",7,7,0
"18032",1,1,0
"12941",1,1,0
"12939",20,20,0
"18033",1,1,0
"16749",2,2,0
"16750",5,5,0
"16751",1,1,0
"16752",1,1,0
"16753",1,1,0
"12938",1,1,0
"12937",9,9,0
"12934",1,1,0
"16757",2,2,0
"16758",1,1,0
"18034",3,3,0
"16760",1,1,0
"16761",1,1,0
"16762",3,3,0
"18035",5,5,0
"12932",8,8,0
"16765",2,2,0
"16766",2,2,0
"18036",11,11,0
"12928",12,12,0
"16769",4,4,0
"12927",1,1,0
"16771",10,10,0
"12926",4,4,0
"16773",3,3,0
"18037",15,15,0
"18038",1,1,0
"16776",2,2,0
"18039",4,4,0
"16778",2,2,0
"12925",3,3,0
"16780",3,3,0
"18040",2,2,0
"12923",3,3,0
"16783",1,1,0
"16784",5,5,0
"16785",1,1,0
"16786",1,1,0
"16787",4,4,0
"16788",5,5,0
"16789",1,1,0
"12922",1,1,0
"12920",4,4,0
"16792",5,5,0
"16793",1,1,0
"12914",1,1,0
"12913",13,13,0
"16796",1,1,0
"12912",5,5,0
"12446",1,1,0
"18042",2,2,0
"16800",1,1,0
"18043",3,3,0
"16802",2,2,0
"16803",1,1,0
"16804",3,3,0
"16805",5,5,0
"16806",4,4,0
"12911",1,1,0
"16808",2,2,0
"12363",2,2,0
"12906",5,5,0
"16811",2,2,0
"18045",1,1,0
"16813",10,10,0
"18046",1,1,0
"16815",2,2,0
"16816",4,4,0
"12904",2,2,0
"12903",1,1,0
"16819",2,2,0
"16820",1,1,0
"16821",1,1,0
"12902",1,1,0
"18047",2,2,0
"16824",3,3,0
"16825",5,5,0
"16826",1,1,0
"16827",5,5,0
"16828",2,2,0
"16829",2,2,0
"18048",3,3,0
"16831",1,1,0
"16832",5,5,0
"16833",6,6,0
"16834",2,2,0
"12900",1,1,0
"16836",4,4,0
"18049",2,2,0
"12899",1,1,0
"12898",2,2,0
"18050",2,2,0
"12897",4,4,0
"18242",8,8,0
"12894",1,1,0
"16844",2,2,0
"16845",1,1,0
"16846",3,3,0
"16847",2,2,0
"16848",4,4,0
"16849",1,1,0
"16850",1,1,0
"16851",3,3,0
"16852",2,2,0
"16854",2,2,0
"16855",2,2,0
"16856",3,3,0
"16857",1,1,0
"12893",1,1,0
"12892",1,1,0
"18052",1,1,0
"12444",5,5,0
"16862",4,4,0
"12890",2,2,0
"16864",2,2,0
"16865",1,1,0
"16866",3,3,0
"16867",1,1,0
"16868",3,3,0
"18054",1,1,0
"16870",1,1,0
"18243",1,1,0
"16872",6,6,0
"12887",1,1,0
"16874",1,1,0
"12884",1,1,0
"16876",1,1,0
"16877",6,6,0
"18244",2,2,0
"16880",8,8,0
"16881",1,1,0
"16882",3,3,0
"18057",3,3,0
"16884",4,4,0
"16885",4,4,0
"18058",3,3,0
"16887",3,3,0
"16888",3,3,0
"16889",6,6,0
"16890",3,3,0
"16891",11,11,0
"12883",4,4,0
"16893",2,2,0
"12882",2,2,0
"16895",5,5,0
"16896",1,1,0
"12361",4,4,0
"18060",2,2,0
"16899",8,8,0
"12881",1,1,0
"16901",1,1,0
"16902",1,1,0
"18246",3,3,0
"16904",21,21,0
"12880",2,2,0
"16906",7,7,0
"16907",9,9,0
"12443",1,1,0
"18063",2,2,0
"16910",8,8,0
"12442",1,1,0
"12877",20,20,0
"16913",3,3,0
"16914",1,1,0
"16915",11,11,0
"16916",4,4,0
"12441",1,1,0
"12875",5,5,0
"12873",3,3,0
"16920",1,1,0
"16921",3,3,0
"16922",1,1,0
"12871",3,3,0
"18066",3,3,0
"16925",1,1,0
"18067",1,1,0
"16927",3,3,0
"12869",1,1,0
"16929",7,7,0
"16930",3,3,0
"16931",23,23,0
"16932",3,3,0
"12868",8,8,0
"18068",1,1,0
"16935",3,3,0
"16936",2,2,0
"16937",1,1,0
"12438",2,2,0
"16939",3,3,0
"12866",3,3,0
"16941",1,1,0
"12358",5,5,0
"12864",2,2,0
"16944",1,1,0
"12862",2,2,0
"18071",6,6,0
"12861",1,1,0
"16948",7,7,0
"12357",3,3,0
"12860",1,1,0
"18249",1,1,0
"16952",5,5,0
"16953",1,1,0
"18074",2,2,0
"12859",1,1,0
"12436",1,1,0
"16957",2,2,0
"16958",1,1,0
"16959",1,1,0
"18076",1,1,0
"12855",4,4,0
"16962",1,1,0
"16963",1,1,0
"16964",2,2,0
"16965",1,1,0
"12851",2,2,0
"16967",1,1,0
"16968",2,2,0
"16969",3,3,0
"16970",1,1,0
"18077",18,18,0
"16972",2,2,0
"16973",1,1,0
"16974",2,2,0
"12850",1,1,0
"16976",1,1,0
"16977",4,4,0
"16978",3,3,0
"12849",6,6,0
"16980",3,3,0
"16982",1,1,0
"18078",4,4,0
"12848",1,1,0
"12847",2,2,0
"16986",11,11,0
"18079",5,5,0
"16988",2,2,0
"16989",6,6,0
"16990",2,2,0
"16991",1,1,0
"12846",1,1,0
"18080",2,2,0
"12845",4,4,0
"16997",3,3,0
"12844",4,4,0
"16999",2,2,0
"17000",2,2,0
"17001",19,19,0
"18081",3,3,0
"17003",4,4,0
"17004",4,4,0
"18082",1,1,0
"17006",8,8,0
"18083",1,1,0
"17008",1,1,0
"17009",1,1,0
"12435",6,6,0
"18085",4,4,0
"17012",1,1,0
"18086",1,1,0
"17015",3,3,0
"17016",1,1,0
"12842",4,4,0
"17018",6,6,0
"12837",2,2,0
"17020",2,2,0
"17021",6,6,0
"17022",2,2,0
"17023",3,3,0
"17024",3,3,0
"17025",5,5,0
"17026",3,3,0
"12432",5,5,0
"17028",3,3,0
"17029",7,7,0
"17030",1,1,0
"17031",6,6,0
"12834",1,1,0
"17033",4,4,0
"12833",1,1,0
"18088",1,1,0
"17036",1,1,0
"18089",1,1,0
"17038",2,2,0
"17039",1,1,0
"17040",2,2,0
"18090",1,1,0
"17042",5,5,0
"17043",8,8,0
"12832",2,2,0
"17045",5,5,0
"17046",5,5,0
"17047",6,6,0
"12831",3,3,0
"12828",6,6,0
"18091",1,1,0
"17051",4,4,0
"17052",1,1,0
"12430",1,1,0
"12350",1,1,0
"17055",1,1,0
"17056",1,1,0
"17057",1,1,0
"17058",3,3,0
"12420",1,1,0
"17060",1,1,0
"18095",5,5,0
"18096",6,6,0
"12827",3,3,0
"17064",3,3,0
"12419",2,2,0
"17066",1,1,0
"17067",3,3,0
"12825",2,2,0
"12824",1,1,0
"17070",2,2,0
"12823",18,18,0
"17072",1,1,0
"17073",4,4,0
"17074",1,1,0
"18098",1,1,0
"17076",6,6,0
"17077",1,1,0
"17078",2,2,0
"17079",1,1,0
"18099",1,1,0
"17081",6,6,0
"17082",6,6,0
"12821",2,2,0
"18100",1,1,0
"12819",1,1,0
"17086",6,6,0
"17087",1,1,0
"17088",4,4,0
"17089",1,1,0
"12817",3,3,0
"12816",2,2,0
"12815",2,2,0
"17093",1,1,0
"18101",5,5,0
"12814",1,1,0
"12813",3,3,0
"12416",1,1,0
"17098",3,3,0
"17099",1,1,0
"17100",2,2,0
"17101",7,7,0
"17102",1,1,0
"17103",1,1,0
"17104",1,1,0
"17105",2,2,0
"17106",1,1,0
"12812",1,1,0
"17108",1,1,0
"12811",5,5,0
"17110",3,3,0
"17111",2,2,0
"17112",1,1,0
"12810",2,2,0
"12808",5,5,0
"12806",4,4,0
"17116",1,1,0
"17117",1,1,0
"17118",1,1,0
"18103",1,1,0
"17120",1,1,0
"17121",1,1,0
"17122",4,4,0
"17123",3,3,0
"17124",1,1,0
"17125",1,1,0
"12805",4,4,0
"17127",5,5,0
"17128",1,1,0
"17129",1,1,0
"17131",5,5,0
"17132",2,2,0
"18104",1,1,0
"17134",3,3,0
"18105",1,1,0
"17136",1,1,0
"17137",6,6,0
"17138",7,7,0
"12804",2,2,0
"17140",1,1,0
"17141",4,4,0
"17142",4,4,0
"17143",2,2,0
"17144",2,2,0
"12803",1,1,0
"12800",3,3,0
"12799",1,1,0
"17148",1,1,0
"17149",1,1,0
"17150",6,6,0
"17151",1,1,0
"18106",6,6,0
"17153",1,1,0
"17154",1,1,0
"17155",7,7,0
"18107",1,1,0
"18251",9,9,0
"12411",1,1,0
"12348",5,5,0
"18253",1,1,0
"17161",1,1,0
"18112",4,4,0
"17163",4,4,0
"18113",1,1,0
"12798",4,4,0
"18114",1,1,0
"17167",3,3,0
"17168",1,1,0
"12796",1,1,0
"18115",1,1,0
"17171",2,2,0
"12795",1,1,0
"18116",13,13,0
"17174",1,1,0
"18117",1,1,0
"17176",3,3,0
"17177",1,1,0
"17178",1,1,0
"17179",6,6,0
"12794",2,2,0
"17181",3,3,0
"17182",2,2,0
"12793",3,3,0
"17184",2,2,0
"17185",3,3,0
"17186",2,2,0
"17187",2,2,0
"12789",3,3,0
"17189",5,5,0
"12407",5,5,0
"18119",1,1,0
"17192",1,1,0
"12788",4,4,0
"17194",3,3,0
"17195",1,1,0
"17196",1,1,0
"17197",1,1,0
"17198",3,3,0
"17199",1,1,0
"17200",4,4,0
"18120",1,1,0
"17202",1,1,0
"17203",10,10,0
"12786",1,1,0
"17205",3,3,0
"17206",1,1,0
"17207",1,1,0
"17208",1,1,0
"17209",3,3,0
"17210",1,1,0
"12784",3,3,0
"17212",3,3,0
"12780",1,1,0
"18121",2,2,0
"17215",1,1,0
"17216",1,1,0
"17217",2,2,0
"17218",18,18,0
"17219",2,2,0
"17220",21,21,0
"17221",5,5,0
"17222",6,6,0
"17223",3,3,0
"17224",1,1,0
"17225",1,1,0
"17226",3,3,0
"17227",12,12,0
"17228",13,13,0
"17229",2,2,0
"12777",1,1,0
"12776",1,1,0
"17232",2,2,0
"17233",3,3,0
"17234",1,1,0
"17235",8,8,0
"17236",12,12,0
"17237",4,4,0
"17238",32,32,0
"12774",1,1,0
"17240",1,1,0
"17241",12,12,0
"17242",5,5,0
"12772",1,1,0
"17244",5,5,0
"17245",2,2,0
"17246",2,2,0
"17247",1,1,0
"17248",2,2,0
"17249",1,1,0
"17250",2,2,0
"18122",6,6,0
"17252",2,2,0
"17253",1,1,0
"17254",3,3,0
"17255",4,4,0
"17256",5,5,0
"17257",2,2,0
"17258",2,2,0
"17259",6,6,0
"17260",1,1,0
"17261",1,1,0
"17262",11,11,0
"17263",1,1,0
"17264",1,1,0
"17265",2,2,0
"17266",5,5,0
"17267",2,2,0
"17268",11,11,0
"17269",1,1,0
"17270",2,2,0
"17271",1,1,0
"18123",3,3,0
"17273",1,1,0
"17274",2,2,0
"17275",1,1,0
"18124",1,1,0
"17277",2,2,0
"17278",2,2,0
"17279",1,1,0
"17280",1,1,0
"17281",6,6,0
"17282",5,5,0
"17283",1,1,0
"12769",1,1,0
"17285",2,2,0
"17286",3,3,0
"12767",1,1,0
"17288",11,11,0
"12765",6,6,0
"17290",8,8,0
"17291",1,1,0
"17292",2,2,0
"17293",17,17,0
"17294",2,2,0
"17295",3,3,0
"17296",1,1,0
"17297",1,1,0
"18254",1,1,0
"17299",6,6,0
"17300",2,2,0
"17301",2,2,0
"18126",1,1,0
"17303",1,1,0
"17304",1,1,0
"17305",1,1,0
"12764",1,1,0
"12763",2,2,0
"17308",2,2,0
"17309",3,3,0
"17310",2,2,0
"18127",4,4,0
"17312",3,3,0
"18128",1,1,0
"12762",2,2,0
"12761",2,2,0
"17316",1,1,0
"12760",1,1,0
"17318",1,1,0
"17319",1,1,0
"17320",6,6,0
"17321",6,6,0
"12759",8,8,0
"12756",1,1,0
"18129",1,1,0
"17325",3,3,0
"17326",2,2,0
"17327",2,2,0
"17328",1,1,0
"17329",5,5,0
"17330",4,4,0
"17331",1,1,0
"17332",5,5,0
"17333",1,1,0
"18255",2,2,0
"17335",2,2,0
"17336",1,1,0
"12752",1,1,0
"12751",1,1,0
"18131",1,1,0
"12750",1,1,0
"17341",5,5,0
"12745",3,3,0
"17343",6,6,0
"18132",1,1,0
"12743",2,2,0
"18278",2,2,0
"17347",1,1,0
"17348",9,9,0
"17349",5,5,0
"18134",2,2,0
"17351",12,12,0
"17352",1,1,0
"12741",2,2,0
"17354",4,4,0
"17355",1,1,0
"17356",5,5,0
"17357",2,2,0
"17358",5,5,0
"17359",2,2,0
"12405",1,1,0
"17361",5,5,0
"12404",1,1,0
"17363",3,3,0
"12740",1,1,0
"18137",2,2,0
"18138",1,1,0
"17367",1,1,0
"12739",4,4,0
"17369",1,1,0
"17370",4,4,0
"17371",6,6,0
"12738",1,1,0
"17373",7,7,0
"12401",1,1,0
"18140",1,1,0
"17376",4,4,0
"12737",2,2,0
"12400",1,1,0
"17379",1,1,0
"12399",7,7,0
"18143",2,2,0
"17382",8,8,0
"17383",2,2,0
"17384",3,3,0
"17385",1,1,0
"17386",7,7,0
"17387",2,2,0
"17388",11,11,0
"12736",1,1,0
"17390",1,1,0
"17391",2,2,0
"17392",3,3,0
"17393",2,2,0
"17394",1,1,0
"17395",1,1,0
"12735",2,2,0
"17397",3,3,0
"17398",3,3,0
"17400",8,8,0
"17401",1,1,0
"12734",3,3,0
"17403",2,2,0
"12732",1,1,0
"12730",1,1,0
"12729",1,1,0
"17407",1,1,0
"18144",19,19,0
"17409",10,10,0
"17410",5,5,0
"12728",5,5,0
"12726",11,11,0
"17413",2,2,0
"17414",6,6,0
"17415",1,1,0
"12725",4,4,0
"17417",1,1,0
"17418",3,3,0
"12724",7,7,0
"12723",5,5,0
"17421",3,3,0
"12718",1,1,0
"12716",2,2,0
"17425",2,2,0
"12715",1,1,0
"17427",1,1,0
"12714",12,12,0
"12713",1,1,0
"17430",4,4,0
"17431",1,1,0
"17432",9,9,0
"17433",2,2,0
"12711",2,2,0
"17435",1,1,0
"12707",1,1,0
"17437",1,1,0
"12356",6,6,0
"17439",1,1,0
"12702",1,1,0
"17441",1,1,0
"12701",6,6,0
"17443",1,1,0
"17444",3,3,0
"17446",2,2,0
"17447",2,2,0
"12699",1,1,0
"18146",2,2,0
"12698",1,1,0
"12695",7,7,0
"17453",2,2,0
"18147",2,2,0
"17455",1,1,0
"17456",2,2,0
"12692",1,1,0
"17458",2,2,0
"17459",2,2,0
"12691",7,7,0
"17461",3,3,0
"18148",1,1,0
"12690",1,1,0
"18149",7,7,0
"12689",2,2,0
"17466",2,2,0
"17467",1,1,0
"17468",3,3,0
"12688",1,1,0
"17470",11,11,0
"17471",1,1,0
"17472",4,4,0
"18150",3,3,0
"17474",1,1,0
"17475",1,1,0
"12687",2,2,0
"12686",1,1,0
"17478",2,2,0
"17479",1,1,0
"12355",2,2,0
"18152",1,1,0
"17482",2,2,0
"17483",4,4,0
"17484",2,2,0
"17486",1,1,0
"17487",1,1,0
"17488",1,1,0
"17489",2,2,0
"12685",6,6,0
"18153",1,1,0
"17492",3,3,0
"17493",1,1,0
"17494",1,1,0
"18154",5,5,0
"18259",7,7,0
"17497",2,2,0
"17498",1,1,0
"18156",2,2,0
"17500",3,3,0
"17501",2,2,0
"17502",4,4,0
"17503",2,2,0
"18157",1,1,0
"17505",5,5,0
"12354",1,1,0
"17507",2,2,0
"18159",1,1,0
"12684",7,7,0
"17510",2,2,0
"12680",4,4,0
"12673",3,3,0
"17513",3,3,0
"17514",2,2,0
"17515",9,9,0
"17516",6,6,0
"17517",1,1,0
"17518",2,2,0
"12671",1,1,0
"17520",1,1,0
"18160",3,3,0
"17522",5,5,0
"17523",4,4,0
"18261",2,2,0
"17525",3,3,0
"12667",1,1,0
"12661",1,1,0
"12660",1,1,0
"17529",2,2,0
"18162",1,1,0
"12659",1,1,0
"17532",1,1,0
"17533",1,1,0
"17534",5,5,0
"17535",1,1,0
"14131",1,1,0
"14134",15,15,0
"17536",3,3,0
"14130",4,4,0
"17537",2,2,0
"14138",2,2,0
"14139",4,4,0
"17538",1,1,0
"14129",9,9,0
"14127",6,6,0
"14143",1,1,0
"14144",1,1,0
"12658",1,1,0
"18262",3,3,0
"14125",3,3,0
"14148",2,2,0
"14124",1,1,0
"14150",2,2,0
"17541",1,1,0
"14123",1,1,0
"14153",1,1,0
"14118",1,1,0
"14155",1,1,0
"14117",1,1,0
"17542",3,3,0
"14158",1,1,0
"14116",5,5,0
"14160",7,7,0
"14161",7,7,0
"14162",2,2,0
"14163",5,5,0
"14164",2,2,0
"14165",1,1,0
"14166",2,2,0
"14167",8,8,0
"17543",1,1,0
"14169",2,2,0
"14170",3,3,0
"14171",2,2,0
"17544",3,3,0
"17545",6,6,0
"14174",1,1,0
"14115",2,2,0
"12655",1,1,0
"12654",5,5,0
"14178",7,7,0
"14179",2,2,0
"14114",7,7,0
"14181",2,2,0
"17549",2,2,0
"14183",2,2,0
"14184",1,1,0
"14185",1,1,0
"14186",5,5,0
"14187",1,1,0
"14106",1,1,0
"14104",5,5,0
"14190",1,1,0
"14103",1,1,0
"14192",1,1,0
"14193",3,3,0
"14100",1,1,0
"14098",1,1,0
"14196",1,1,0
"14197",1,1,0
"14097",2,2,0
"14095",1,1,0
"14200",1,1,0
"14093",1,1,0
"14202",3,3,0
"14203",1,1,0
"14204",4,4,0
"14091",2,2,0
"14090",1,1,0
"14207",1,1,0
"14208",2,2,0
"14089",1,1,0
"14086",1,1,0
"14084",1,1,0
"14212",2,2,0
"18279",1,1,0
"14083",11,11,0
"17551",1,1,0
"12653",3,3,0
"14082",2,2,0
"14218",1,1,0
"14219",3,3,0
"14220",4,4,0
"14079",2,2,0
"14222",1,1,0
"17553",4,4,0
"14224",9,9,0
"17554",5,5,0
"14078",9,9,0
"14077",6,6,0
"14228",3,3,0
"14076",1,1,0
"14230",3,3,0
"14075",6,6,0
"14074",1,1,0
"14072",1,1,0
"14234",4,4,0
"17555",5,5,0
"14070",1,1,0
"17556",2,2,0
"14238",3,3,0
"14069",2,2,0
"14240",3,3,0
"14241",2,2,0
"14242",2,2,0
"14067",2,2,0
"17557",4,4,0
"14066",1,1,0
"14246",3,3,0
"17558",1,1,0
"14248",3,3,0
"14249",12,12,0
"14250",3,3,0
"14251",5,5,0
"14252",1,1,0
"14253",2,2,0
"14254",1,1,0
"14061",3,3,0
"14059",1,1,0
"17559",1,1,0
"14058",2,2,0
"14259",1,1,0
"14260",3,3,0
"14261",2,2,0
"14262",8,8,0
"14263",1,1,0
"14055",3,3,0
"14265",4,4,0
"14266",1,1,0
"14054",1,1,0
"14268",1,1,0
"17560",9,9,0
"14270",1,1,0
"14271",2,2,0
"14272",4,4,0
"14273",4,4,0
"14274",1,1,0
"14275",6,6,0
"14053",4,4,0
"14052",2,2,0
"14278",1,1,0
"14279",2,2,0
"14280",1,1,0
"14281",1,1,0
"17561",4,4,0
"14283",4,4,0
"18165",1,1,0
"12650",1,1,0
"14050",2,2,0
"17564",3,3,0
"17565",1,1,0
"14289",6,6,0
"14046",1,1,0
"14042",1,1,0
"14041",1,1,0
"17566",2,2,0
"14294",1,1,0
"14039",2,2,0
"12646",2,2,0
"14036",1,1,0
"14033",1,1,0
"14029",2,2,0
"14300",1,1,0
"14027",1,1,0
"14302",3,3,0
"14303",2,2,0
"14026",2,2,0
"14024",3,3,0
"17568",1,1,0
"17569",1,1,0
"14023",2,2,0
"18166",1,1,0
"14310",1,1,0
"17571",5,5,0
"14312",11,11,0
"17572",10,10,0
"14022",2,2,0
"12398",1,1,0
"14317",1,1,0
"14318",1,1,0
"17574",1,1,0
"14021",7,7,0
"17575",1,1,0
"14018",1,1,0
"14017",1,1,0
"14324",2,2,0
"14325",1,1,0
"12642",3,3,0
"14327",6,6,0
"14015",1,1,0
"14014",3,3,0
"14330",1,1,0
"14331",2,2,0
"14332",5,5,0
"17577",2,2,0
"14012",1,1,0
"14335",2,2,0
"14336",4,4,0
"14007",1,1,0
"14006",7,7,0
"14340",1,1,0
"14005",5,5,0
"14004",11,11,0
"14343",4,4,0
"14344",20,20,0
"14345",1,1,0
"14346",5,5,0
"14347",1,1,0
"14348",1,1,0
"14349",1,1,0
"12641",1,1,0
"14351",1,1,0
"14352",4,4,0
"14353",3,3,0
"14354",2,2,0
"14355",3,3,0
"14003",1,1,0
"14357",1,1,0
"12397",2,2,0
"14002",2,2,0
"14360",4,4,0
"14361",1,1,0
"14362",1,1,0
"14363",2,2,0
"14364",8,8,0
"14365",2,2,0
"14366",1,1,0
"13998",3,3,0
"14368",1,1,0
"14369",2,2,0
"13997",3,3,0
"14371",1,1,0
"17580",5,5,0
"14373",1,1,0
"14374",1,1,0
"14375",3,3,0
"14376",1,1,0
"14377",2,2,0
"14378",1,1,0
"14379",4,4,0
"12640",3,3,0
"14381",2,2,0
"18169",1,1,0
"14383",3,3,0
"14384",1,1,0
"14385",3,3,0
"14386",1,1,0
"14387",3,3,0
"13996",2,2,0
"13994",6,6,0
"13992",3,3,0
"14391",1,1,0
"14392",1,1,0
"14393",1,1,0
"14394",1,1,0
"13990",1,1,0
"14396",7,7,0
"13989",5,5,0
"14398",2,2,0
"17583",1,1,0
"13987",2,2,0
"13986",1,1,0
"14402",1,1,0
"13978",2,2,0
"13977",1,1,0
"14405",1,1,0
"14406",1,1,0
"13976",4,4,0
"14408",11,11,0
"18170",9,9,0
"13973",1,1,0
"14411",1,1,0
"17585",7,7,0
"14413",4,4,0
"17586",1,1,0
"13972",2,2,0
"14416",2,2,0
"14417",1,1,0
"14418",3,3,0
"14419",7,7,0
"13970",2,2,0
"17587",1,1,0
"13968",1,1,0
"12639",3,3,0
"14424",1,1,0
"13967",2,2,0
"13966",1,1,0
"14427",4,4,0
"13962",3,3,0
"14429",1,1,0
"13960",2,2,0
"12638",2,2,0
"14432",6,6,0
"14433",1,1,0
"14434",6,6,0
"14435",1,1,0
"14436",2,2,0
"13959",6,6,0
"14438",1,1,0
"14439",5,5,0
"13957",3,3,0
"13956",5,5,0
"13955",3,3,0
"13953",12,12,0
"14444",1,1,0
"14445",1,1,0
"14446",5,5,0
"14447",6,6,0
"14448",2,2,0
"14449",8,8,0
"14450",7,7,0
"13951",3,3,0
"14452",4,4,0
"14453",1,1,0
"17590",3,3,0
"12396",1,1,0
"13949",6,6,0
"14457",1,1,0
"14458",1,1,0
"12394",2,2,0
"13947",1,1,0
"12636",1,1,0
"13945",2,2,0
"14463",4,4,0
"14464",2,2,0
"14465",11,11,0
"14466",13,13,0
"14467",12,12,0
"14468",1,1,0
"14469",4,4,0
"14470",3,3,0
"14471",2,2,0
"14472",9,9,0
"14473",2,2,0
"17594",4,4,0
"13944",1,1,0
"14476",1,1,0
"13943",1,1,0
"14478",4,4,0
"14479",4,4,0
"17595",2,2,0
"18173",5,5,0
"13942",1,1,0
"12635",4,4,0
"14484",4,4,0
"14485",1,1,0
"14486",2,2,0
"17598",1,1,0
"12634",2,2,0
"14489",4,4,0
"14490",2,2,0
"14491",2,2,0
"13940",4,4,0
"13938",1,1,0
"14494",3,3,0
"17600",1,1,0
"13935",3,3,0
"17601",2,2,0
"14498",10,10,0
"13934",1,1,0
"14500",3,3,0
"12630",2,2,0
"13933",2,2,0
"14503",6,6,0
"14504",4,4,0
"13932",1,1,0
"14506",7,7,0
"13930",2,2,0
"12629",2,2,0
"14509",1,1,0
"17604",6,6,0
"17605",1,1,0
"14512",7,7,0
"17606",1,1,0
"17607",1,1,0
"13928",4,4,0
"14516",1,1,0
"14517",2,2,0
"14518",1,1,0
"14519",2,2,0
"14520",2,2,0
"17608",4,4,0
"14522",8,8,0
"14523",1,1,0
"14524",13,13,0
"13926",1,1,0
"14526",1,1,0
"13923",1,1,0
"14528",1,1,0
"14529",3,3,0
"13918",2,2,0
"14531",1,1,0
"12627",7,7,0
"13917",2,2,0
"13913",1,1,0
"13912",1,1,0
"14536",1,1,0
"12624",2,2,0
"14538",5,5,0
"14539",2,2,0
"12622",1,1,0
"14541",14,14,0
"14542",1,1,0
"13909",2,2,0
"14544",3,3,0
"14545",1,1,0
"13907",1,1,0
"12620",3,3,0
"14548",9,9,0
"14549",4,4,0
"14550",4,4,0
"13906",1,1,0
"14552",3,3,0
"12618",1,1,0
"14554",4,4,0
"17614",1,1,0
"14556",3,3,0
"18174",2,2,0
"13904",2,2,0
"14559",1,1,0
"13903",1,1,0
"14561",3,3,0
"13899",2,2,0
"14563",2,2,0
"13898",2,2,0
"13897",3,3,0
"14566",4,4,0
"17616",4,4,0
"18175",1,1,0
"14569",4,4,0
"14570",3,3,0
"14571",1,1,0
"13896",1,1,0
"13893",1,1,0
"14574",1,1,0
"14575",1,1,0
"14576",1,1,0
"14577",7,7,0
"14578",1,1,0
"14579",1,1,0
